Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,51,41,15,,,,,,,
1,26,35,15,,,,,,,
2,45,70,5,0.0,300.0,4.0,1.0,9999.0,,
3,45,70,5,0.0,300.0,2.0,1.0,9999.0,,
2,14,32,5,60.0,180.0,4.0,1.0,9999.0,,
2,84,53,5,0.0,300.0,4.0,1.0,9999.0,,
3,84,53,5,0.0,300.0,1.0,1.0,9999.0,,
2,14,95,5,0.0,300.0,4.0,1.0,9999.0,,
2,40,22,5,300.0,420.0,1.0,1.0,9999.0,,
3,36,86,5,300.0,420.0,4.0,1.0,9999.0,,
3,15,24,5,0.0,300.0,2.0,1.0,9999.0,,
2,68,95,5,300.0,420.0,4.0,1.0,9999.0,,
3,68,95,5,300.0,420.0,1.0,1.0,9999.0,,
2,23,20,5,300.0,420.0,1.0,1.0,9999.0,,
3,51,95,5,0.0,300.0,2.0,1.0,9999.0,,
3,88,52,5,300.0,600.0,4.0,1.0,9999.0,,
2,96,15,5,0.0,300.0,2.0,1.0,9999.0,,
3,96,15,5,0.0,300.0,3.0,1.0,9999.0,,
2,84,26,5,0.0,300.0,3.0,1.0,9999.0,,
3,42,25,5,300.0,420.0,4.0,1.0,9999.0,,
3,5,71,5,0.0,300.0,4.0,1.0,9999.0,,
2,72,68,5,0.0,300.0,4.0,1.0,9999.0,,
3,72,68,5,0.0,300.0,4.0,1.0,9999.0,,
2,36,1,5,300.0,600.0,1.0,1.0,9999.0,,
2,23,30,5,300.0,600.0,1.0,1.0,9999.0,,
2,43,46,5,300.0,420.0,2.0,1.0,9999.0,,
2,4,44,5,300.0,600.0,3.0,1.0,9999.0,,
2,81,6,5,300.0,600.0,2.0,1.0,9999.0,,
3,81,6,5,300.0,600.0,4.0,1.0,9999.0,,
3,96,27,5,0.0,300.0,2.0,1.0,9999.0,,
2,59,9,5,300.0,600.0,4.0,1.0,9999.0,,
3,59,9,5,300.0,600.0,2.0,1.0,9999.0,,
2,61,90,5,300.0,600.0,1.0,1.0,9999.0,,
2,57,73,5,60.0,180.0,4.0,1.0,9999.0,,
2,45,44,5,60.0,180.0,2.0,1.0,9999.0,,
3,45,44,5,60.0,180.0,2.0,1.0,9999.0,,
3,43,28,5,60.0,180.0,2.0,1.0,9999.0,,
2,18,9,5,60.0,180.0,4.0,1.0,9999.0,,
2,53,80,5,0.0,300.0,2.0,1.0,9999.0,,
2,55,40,5,180.0,300.0,1.0,1.0,9999.0,,
2,1,45,5,0.0,300.0,3.0,1.0,9999.0,,
2,67,91,5,0.0,300.0,3.0,1.0,9999.0,,
3,67,91,5,0.0,300.0,1.0,1.0,9999.0,,
2,40,81,5,420.0,540.0,1.0,1.0,9999.0,,
2,58,15,5,300.0,600.0,4.0,1.0,9999.0,,
3,58,15,5,300.0,600.0,3.0,1.0,9999.0,,
3,42,38,5,0.0,300.0,3.0,1.0,9999.0,,
2,19,22,5,300.0,600.0,3.0,1.0,9999.0,,
2,53,99,5,0.0,300.0,2.0,1.0,9999.0,,
3,53,99,5,0.0,300.0,3.0,1.0,9999.0,,
3,60,16,5,0.0,300.0,2.0,1.0,9999.0,,
2,0,62,5,0.0,300.0,4.0,1.0,9999.0,,
3,96,3,5,60.0,180.0,3.0,1.0,9999.0,,
2,64,31,5,60.0,180.0,3.0,1.0,9999.0,,
2,62,25,5,300.0,420.0,2.0,1.0,9999.0,,
2,79,95,5,0.0,300.0,1.0,1.0,9999.0,,
2,55,61,5,300.0,600.0,1.0,1.0,9999.0,,
3,55,61,5,300.0,600.0,3.0,1.0,9999.0,,
3,86,93,5,0.0,300.0,3.0,1.0,9999.0,,
3,83,52,5,0.0,300.0,3.0,1.0,9999.0,,
2,46,73,5,300.0,420.0,1.0,1.0,9999.0,,
2,100,0,5,0.0,300.0,1.0,1.0,9999.0,,
3,100,0,5,0.0,300.0,1.0,1.0,9999.0,,
2,27,30,5,300.0,600.0,2.0,1.0,9999.0,,
2,30,23,5,0.0,300.0,2.0,1.0,9999.0,,
3,30,23,5,0.0,300.0,2.0,1.0,9999.0,,
3,58,22,5,0.0,300.0,4.0,1.0,9999.0,,
2,19,42,5,0.0,300.0,1.0,1.0,9999.0,,
2,63,55,5,300.0,600.0,2.0,1.0,9999.0,,
2,31,51,5,300.0,600.0,3.0,1.0,9999.0,,
2,44,39,5,0.0,300.0,4.0,1.0,9999.0,,
2,27,59,5,300.0,600.0,1.0,1.0,9999.0,,
3,27,59,5,300.0,600.0,4.0,1.0,9999.0,,
2,48,75,5,300.0,420.0,3.0,1.0,9999.0,,
2,49,47,5,300.0,420.0,1.0,1.0,9999.0,,
2,84,91,5,180.0,300.0,2.0,1.0,9999.0,,
2,3,65,5,420.0,540.0,1.0,1.0,9999.0,,
2,66,83,5,300.0,600.0,3.0,1.0,9999.0,,
3,66,83,5,300.0,600.0,2.0,1.0,9999.0,,
2,97,19,5,0.0,300.0,4.0,1.0,9999.0,,
2,14,100,5,300.0,420.0,3.0,1.0,9999.0,,
2,34,7,5,420.0,540.0,4.0,1.0,9999.0,,
2,32,37,5,300.0,600.0,2.0,1.0,9999.0,,
3,32,37,5,300.0,600.0,2.0,1.0,9999.0,,
2,69,25,5,420.0,540.0,3.0,1.0,9999.0,,
3,87,47,5,420.0,540.0,1.0,1.0,9999.0,,
3,1,50,5,300.0,600.0,2.0,1.0,9999.0,,
3,50,25,5,0.0,300.0,4.0,1.0,9999.0,,
2,44,11,5,0.0,300.0,1.0,1.0,9999.0,,
3,44,11,5,0.0,300.0,3.0,1.0,9999.0,,
2,28,68,5,0.0,300.0,3.0,1.0,9999.0,,
3,28,68,5,0.0,300.0,4.0,1.0,9999.0,,
2,25,17,5,300.0,600.0,2.0,1.0,9999.0,,
2,87,59,5,300.0,420.0,1.0,1.0,9999.0,,
3,87,59,5,300.0,420.0,3.0,1.0,9999.0,,
3,97,86,5,60.0,180.0,2.0,1.0,9999.0,,
3,26,19,5,0.0,300.0,2.0,1.0,9999.0,,
2,75,32,5,0.0,300.0,4.0,1.0,9999.0,,
2,58,27,5,300.0,600.0,3.0,1.0,9999.0,,
3,58,27,5,300.0,600.0,3.0,1.0,9999.0,,
2,43,79,5,0.0,300.0,4.0,1.0,9999.0,,
2,56,27,5,0.0,300.0,2.0,1.0,9999.0,,
3,39,4,5,300.0,600.0,4.0,1.0,9999.0,,
3,79,9,5,0.0,300.0,1.0,1.0,9999.0,,
2,81,12,5,420.0,540.0,4.0,1.0,9999.0,,
2,30,1,5,300.0,420.0,2.0,1.0,9999.0,,
2,45,10,5,300.0,600.0,4.0,1.0,9999.0,,
2,47,10,5,300.0,420.0,2.0,1.0,9999.0,,
3,47,10,5,300.0,420.0,4.0,1.0,9999.0,,
2,63,54,5,300.0,600.0,4.0,1.0,9999.0,,
2,75,57,5,420.0,540.0,4.0,1.0,9999.0,,
3,75,57,5,420.0,540.0,1.0,1.0,9999.0,,
2,71,18,5,300.0,420.0,4.0,1.0,9999.0,,
3,71,18,5,300.0,420.0,2.0,1.0,9999.0,,
3,35,43,5,300.0,600.0,1.0,1.0,9999.0,,
2,52,1,5,300.0,600.0,2.0,1.0,9999.0,,
2,22,10,5,0.0,300.0,4.0,1.0,9999.0,,
3,22,10,5,0.0,300.0,4.0,1.0,9999.0,,
2,49,16,5,300.0,600.0,4.0,1.0,9999.0,,
3,49,16,5,300.0,600.0,2.0,1.0,9999.0,,
2,67,63,5,300.0,420.0,3.0,1.0,9999.0,,
2,95,50,5,0.0,300.0,2.0,1.0,9999.0,,
3,77,16,5,420.0,540.0,3.0,1.0,9999.0,,
2,10,50,5,0.0,300.0,4.0,1.0,9999.0,,
3,4,60,5,180.0,300.0,1.0,1.0,9999.0,,
3,44,1,5,300.0,600.0,3.0,1.0,9999.0,,
2,9,78,5,300.0,420.0,3.0,1.0,9999.0,,
3,37,26,5,0.0,300.0,3.0,1.0,9999.0,,
