Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,74,72,15,,,,,,,
1,23,49,15,,,,,,,
1,21,78,15,,,,,,,
1,30,20,15,,,,,,,
1,29,58,15,,,,,,,
1,28,31,15,,,,,,,
1,72,39,15,,,,,,,
1,74,59,15,,,,,,,
2,53,31,5,0.0,300.0,4.0,1.0,9999.0,,
2,43,93,5,180.0,300.0,4.0,1.0,9999.0,,
2,9,51,5,180.0,300.0,3.0,1.0,9999.0,,
2,31,2,5,180.0,300.0,3.0,1.0,9999.0,,
2,26,71,5,0.0,300.0,1.0,1.0,9999.0,,
2,74,39,5,300.0,600.0,4.0,1.0,9999.0,,
2,23,72,5,180.0,300.0,1.0,1.0,9999.0,,
2,96,8,5,300.0,600.0,1.0,1.0,9999.0,,
3,96,8,5,300.0,600.0,1.0,1.0,720.0,,
2,70,79,5,0.0,300.0,4.0,1.0,9999.0,,
2,89,43,5,300.0,600.0,4.0,1.0,9999.0,,
2,56,73,5,180.0,300.0,2.0,1.0,9999.0,,
3,56,73,5,180.0,300.0,4.0,1.0,840.0,,
2,78,21,5,0.0,300.0,1.0,1.0,9999.0,,
2,17,28,5,0.0,300.0,3.0,1.0,9999.0,,
3,26,65,5,0.0,300.0,2.0,1.0,420.0,,
3,38,78,5,180.0,300.0,4.0,1.0,720.0,,
3,51,12,5,0.0,300.0,1.0,1.0,720.0,,
2,72,38,5,60.0,180.0,1.0,1.0,9999.0,,
3,61,44,5,300.0,600.0,1.0,1.0,840.0,,
2,81,18,5,0.0,300.0,3.0,1.0,9999.0,,
3,81,18,5,0.0,300.0,2.0,1.0,840.0,,
3,69,69,5,300.0,420.0,3.0,1.0,840.0,,
3,18,69,5,420.0,540.0,4.0,1.0,840.0,,
2,57,34,5,300.0,600.0,1.0,1.0,9999.0,,
3,57,34,5,300.0,600.0,2.0,1.0,840.0,,
3,86,59,5,0.0,300.0,4.0,1.0,720.0,,
2,65,19,5,300.0,420.0,3.0,1.0,9999.0,,
2,1,4,5,60.0,180.0,1.0,1.0,9999.0,,
3,1,4,5,60.0,180.0,3.0,1.0,600.0,,
3,7,16,5,300.0,600.0,3.0,1.0,840.0,,
2,15,44,5,300.0,600.0,1.0,1.0,9999.0,,
3,35,30,5,0.0,300.0,4.0,1.0,420.0,,
2,92,1,5,0.0,300.0,3.0,1.0,9999.0,,
3,92,1,5,0.0,300.0,2.0,1.0,840.0,,
3,10,11,5,300.0,600.0,3.0,1.0,840.0,,
3,84,22,5,0.0,300.0,4.0,1.0,840.0,,
2,73,75,5,300.0,600.0,1.0,1.0,9999.0,,
3,65,78,5,300.0,600.0,1.0,1.0,840.0,,
2,14,10,5,300.0,600.0,3.0,1.0,9999.0,,
2,22,53,5,300.0,600.0,1.0,1.0,9999.0,,
3,22,53,5,300.0,600.0,4.0,1.0,840.0,,
2,57,24,5,300.0,600.0,1.0,1.0,9999.0,,
3,57,24,5,300.0,600.0,1.0,1.0,840.0,,
2,96,61,5,300.0,600.0,4.0,1.0,9999.0,,
3,33,46,5,300.0,600.0,3.0,1.0,840.0,,
2,48,97,5,0.0,300.0,3.0,1.0,9999.0,,
2,83,12,5,300.0,600.0,3.0,1.0,9999.0,,
2,51,8,5,300.0,600.0,3.0,1.0,9999.0,,
3,51,8,5,300.0,600.0,4.0,1.0,840.0,,
2,61,76,5,300.0,600.0,2.0,1.0,9999.0,,
2,100,54,5,0.0,300.0,2.0,1.0,9999.0,,
3,14,49,5,0.0,300.0,1.0,1.0,720.0,,
2,88,47,5,300.0,600.0,3.0,1.0,9999.0,,
2,95,44,5,0.0,300.0,4.0,1.0,9999.0,,
3,95,44,5,0.0,300.0,1.0,1.0,480.0,,
2,7,56,5,180.0,300.0,1.0,1.0,9999.0,,
3,7,56,5,180.0,300.0,2.0,1.0,720.0,,
2,80,18,5,300.0,420.0,4.0,1.0,9999.0,,
3,80,18,5,300.0,420.0,3.0,1.0,840.0,,
2,66,50,5,0.0,300.0,3.0,1.0,9999.0,,
3,66,50,5,0.0,300.0,2.0,1.0,840.0,,
2,17,56,5,300.0,600.0,2.0,1.0,9999.0,,
2,16,82,5,300.0,600.0,2.0,1.0,9999.0,,
3,16,82,5,300.0,600.0,3.0,1.0,840.0,,
2,29,40,5,300.0,600.0,4.0,1.0,9999.0,,
3,18,25,5,0.0,300.0,4.0,1.0,720.0,,
2,31,72,5,300.0,600.0,4.0,1.0,9999.0,,
3,31,72,5,300.0,600.0,2.0,1.0,840.0,,
2,62,38,5,300.0,420.0,2.0,1.0,9999.0,,
3,62,38,5,300.0,420.0,1.0,1.0,840.0,,
2,78,99,5,180.0,300.0,1.0,1.0,9999.0,,
2,65,25,5,300.0,600.0,1.0,1.0,9999.0,,
2,59,48,5,0.0,300.0,4.0,1.0,9999.0,,
3,59,48,5,0.0,300.0,3.0,1.0,720.0,,
2,92,13,5,300.0,600.0,3.0,1.0,9999.0,,
3,92,13,5,300.0,600.0,3.0,1.0,840.0,,
2,67,71,5,420.0,540.0,3.0,1.0,9999.0,,
3,67,71,5,420.0,540.0,1.0,1.0,840.0,,
2,28,12,5,300.0,600.0,4.0,1.0,9999.0,,
3,28,12,5,300.0,600.0,2.0,1.0,720.0,,
2,66,32,5,0.0,300.0,4.0,1.0,9999.0,,
3,72,90,5,300.0,600.0,2.0,1.0,840.0,,
2,50,64,5,300.0,420.0,4.0,1.0,9999.0,,
2,24,100,5,300.0,420.0,4.0,1.0,9999.0,,
3,53,3,5,0.0,300.0,2.0,1.0,720.0,,
2,81,75,5,300.0,420.0,3.0,1.0,9999.0,,
3,7,44,5,0.0,300.0,1.0,1.0,840.0,,
2,53,19,5,0.0,300.0,2.0,1.0,9999.0,,
2,34,18,5,420.0,540.0,1.0,1.0,9999.0,,
3,34,18,5,420.0,540.0,3.0,1.0,840.0,,
2,78,7,5,0.0,300.0,2.0,1.0,9999.0,,
3,60,65,5,300.0,600.0,3.0,1.0,720.0,,
3,31,80,5,0.0,300.0,1.0,1.0,840.0,,
2,74,93,5,300.0,600.0,2.0,1.0,9999.0,,
3,56,65,5,300.0,420.0,4.0,1.0,720.0,,
2,20,97,5,420.0,540.0,2.0,1.0,9999.0,,
3,20,97,5,420.0,540.0,4.0,1.0,720.0,,
2,93,0,5,0.0,300.0,3.0,1.0,9999.0,,
3,93,0,5,0.0,300.0,4.0,1.0,420.0,,
2,35,14,5,0.0,300.0,1.0,1.0,9999.0,,
3,17,63,5,0.0,300.0,3.0,1.0,720.0,,
2,25,7,5,300.0,600.0,3.0,1.0,9999.0,,
2,79,18,5,180.0,300.0,2.0,1.0,9999.0,,
3,2,55,5,300.0,420.0,3.0,1.0,840.0,,
2,38,96,5,300.0,600.0,3.0,1.0,9999.0,,
3,38,96,5,300.0,600.0,3.0,1.0,840.0,,
3,64,43,5,0.0,300.0,3.0,1.0,720.0,,
2,80,46,5,0.0,300.0,2.0,1.0,9999.0,,
3,80,46,5,0.0,300.0,2.0,1.0,480.0,,
2,45,61,5,0.0,300.0,2.0,1.0,9999.0,,
3,45,61,5,0.0,300.0,4.0,1.0,420.0,,
2,67,9,5,300.0,420.0,2.0,1.0,9999.0,,
3,67,9,5,300.0,420.0,2.0,1.0,840.0,,
3,36,4,5,300.0,420.0,3.0,1.0,840.0,,
2,94,75,5,300.0,600.0,3.0,1.0,9999.0,,
3,94,75,5,300.0,600.0,1.0,1.0,840.0,,
2,94,63,5,0.0,300.0,4.0,1.0,9999.0,,
2,33,27,5,0.0,300.0,1.0,1.0,9999.0,,
2,99,16,5,300.0,600.0,4.0,1.0,9999.0,,
3,99,16,5,300.0,600.0,1.0,1.0,720.0,,
3,58,28,5,300.0,600.0,3.0,1.0,840.0,,
3,88,0,5,0.0,300.0,3.0,1.0,840.0,,
3,96,49,5,0.0,300.0,3.0,1.0,840.0,,
2,78,83,5,300.0,420.0,3.0,1.0,9999.0,,
3,78,83,5,300.0,420.0,1.0,1.0,840.0,,
2,94,50,5,300.0,600.0,3.0,1.0,9999.0,,
3,36,34,5,420.0,540.0,1.0,1.0,840.0,,
2,99,26,5,300.0,420.0,1.0,1.0,9999.0,,
3,36,53,5,300.0,600.0,1.0,1.0,840.0,,
