Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,72,21,15,,,,,,,
1,52,43,15,,,,,,,
1,48,72,15,,,,,,,
1,24,27,15,,,,,,,
1,38,80,15,,,,,,,
1,33,68,15,,,,,,,
1,36,51,15,,,,,,,
1,62,21,15,,,,,,,
3,82,69,5,0.0,300.0,1.0,1.0,480.0,,
2,100,84,5,300.0,420.0,4.0,1.0,9999.0,,
2,4,28,5,300.0,600.0,4.0,1.0,9999.0,,
3,4,28,5,300.0,600.0,4.0,1.0,840.0,,
3,25,11,5,0.0,300.0,4.0,1.0,720.0,,
2,97,19,5,60.0,180.0,4.0,1.0,9999.0,,
3,97,19,5,60.0,180.0,2.0,1.0,480.0,,
2,39,69,5,180.0,300.0,4.0,1.0,9999.0,,
2,9,82,5,0.0,300.0,1.0,1.0,9999.0,,
3,9,82,5,0.0,300.0,1.0,1.0,720.0,,
2,34,68,5,0.0,300.0,2.0,1.0,9999.0,,
3,1,82,5,60.0,180.0,2.0,1.0,720.0,,
3,49,69,5,420.0,540.0,4.0,1.0,840.0,,
2,15,24,5,0.0,300.0,3.0,1.0,9999.0,,
3,15,24,5,0.0,300.0,1.0,1.0,840.0,,
2,61,25,5,420.0,540.0,3.0,1.0,9999.0,,
2,3,34,5,300.0,600.0,2.0,1.0,9999.0,,
3,100,60,5,0.0,300.0,4.0,1.0,720.0,,
2,17,88,5,180.0,300.0,4.0,1.0,9999.0,,
3,17,88,5,180.0,300.0,1.0,1.0,420.0,,
3,90,31,5,420.0,540.0,4.0,1.0,840.0,,
2,100,87,5,300.0,600.0,1.0,1.0,9999.0,,
3,42,74,5,0.0,300.0,4.0,1.0,840.0,,
2,88,53,5,300.0,420.0,1.0,1.0,9999.0,,
2,72,85,5,300.0,420.0,3.0,1.0,9999.0,,
3,72,85,5,300.0,420.0,3.0,1.0,840.0,,
3,89,67,5,300.0,600.0,4.0,1.0,840.0,,
2,87,81,5,0.0,300.0,3.0,1.0,9999.0,,
3,98,71,5,300.0,600.0,3.0,1.0,840.0,,
2,84,35,5,0.0,300.0,4.0,1.0,9999.0,,
2,49,27,5,60.0,180.0,1.0,1.0,9999.0,,
3,23,4,5,180.0,300.0,4.0,1.0,420.0,,
2,62,27,5,180.0,300.0,1.0,1.0,9999.0,,
2,77,35,5,300.0,600.0,3.0,1.0,9999.0,,
3,77,35,5,300.0,600.0,3.0,1.0,720.0,,
2,15,49,5,300.0,600.0,3.0,1.0,9999.0,,
3,15,49,5,300.0,600.0,1.0,1.0,840.0,,
2,93,37,5,180.0,300.0,3.0,1.0,9999.0,,
3,93,37,5,180.0,300.0,4.0,1.0,720.0,,
2,64,83,5,300.0,600.0,3.0,1.0,9999.0,,
2,31,1,5,0.0,300.0,1.0,1.0,9999.0,,
2,35,36,5,180.0,300.0,4.0,1.0,9999.0,,
2,50,33,5,0.0,300.0,2.0,1.0,9999.0,,
3,50,33,5,0.0,300.0,3.0,1.0,720.0,,
2,2,5,5,300.0,420.0,1.0,1.0,9999.0,,
2,46,16,5,300.0,600.0,3.0,1.0,9999.0,,
2,30,98,5,180.0,300.0,3.0,1.0,9999.0,,
2,59,70,5,0.0,300.0,4.0,1.0,9999.0,,
3,16,65,5,60.0,180.0,3.0,1.0,720.0,,
2,41,19,5,420.0,540.0,1.0,1.0,9999.0,,
3,4,55,5,420.0,540.0,2.0,1.0,840.0,,
2,50,63,5,420.0,540.0,1.0,1.0,9999.0,,
2,43,53,5,60.0,180.0,1.0,1.0,9999.0,,
3,43,53,5,60.0,180.0,3.0,1.0,720.0,,
2,92,37,5,300.0,600.0,3.0,1.0,9999.0,,
