Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,21,34,15,,,,,,,
1,34,28,15,,,,,,,
1,53,66,15,,,,,,,
1,42,76,15,,,,,,,
1,53,40,15,,,,,,,
1,63,67,15,,,,,,,
1,44,45,15,,,,,,,
1,31,71,15,,,,,,,
2,69,92,5,0.0,300.0,4.0,1.0,9999.0,,
2,94,9,5,180.0,300.0,1.0,1.0,9999.0,,
2,2,2,5,300.0,420.0,1.0,1.0,9999.0,,
2,15,86,5,300.0,600.0,3.0,1.0,9999.0,,
2,41,2,5,300.0,420.0,1.0,1.0,9999.0,,
2,71,61,5,0.0,300.0,1.0,1.0,9999.0,,
3,71,61,5,0.0,300.0,3.0,1.0,840.0,,
2,9,94,5,0.0,300.0,3.0,1.0,9999.0,,
2,84,75,5,0.0,300.0,1.0,1.0,9999.0,,
2,73,13,5,0.0,300.0,3.0,1.0,9999.0,,
2,31,90,5,0.0,300.0,4.0,1.0,9999.0,,
2,88,18,5,0.0,300.0,2.0,1.0,9999.0,,
2,91,100,5,0.0,300.0,2.0,1.0,9999.0,,
2,75,0,5,420.0,540.0,3.0,1.0,9999.0,,
2,97,13,5,300.0,600.0,4.0,1.0,9999.0,,
3,97,13,5,300.0,600.0,4.0,1.0,840.0,,
3,72,2,5,0.0,300.0,2.0,1.0,840.0,,
2,70,11,5,300.0,420.0,1.0,1.0,9999.0,,
3,70,11,5,300.0,420.0,3.0,1.0,840.0,,
2,34,93,5,60.0,180.0,4.0,1.0,9999.0,,
2,11,70,5,60.0,180.0,4.0,1.0,9999.0,,
2,47,70,5,0.0,300.0,3.0,1.0,9999.0,,
2,87,67,5,300.0,600.0,1.0,1.0,9999.0,,
2,31,13,5,420.0,540.0,3.0,1.0,9999.0,,
3,71,75,5,300.0,600.0,1.0,1.0,720.0,,
2,48,62,5,0.0,300.0,4.0,1.0,9999.0,,
2,61,58,5,0.0,300.0,2.0,1.0,9999.0,,
2,40,93,5,0.0,300.0,1.0,1.0,9999.0,,
3,40,93,5,0.0,300.0,3.0,1.0,840.0,,
2,51,46,5,300.0,420.0,3.0,1.0,9999.0,,
2,23,72,5,180.0,300.0,1.0,1.0,9999.0,,
3,23,72,5,180.0,300.0,4.0,1.0,420.0,,
3,88,51,5,60.0,180.0,1.0,1.0,720.0,,
2,15,55,5,0.0,300.0,3.0,1.0,9999.0,,
2,44,18,5,300.0,600.0,2.0,1.0,9999.0,,
2,39,28,5,0.0,300.0,2.0,1.0,9999.0,,
2,70,59,5,300.0,600.0,4.0,1.0,9999.0,,
3,70,59,5,300.0,600.0,4.0,1.0,840.0,,
3,52,17,5,180.0,300.0,2.0,1.0,720.0,,
2,42,50,5,180.0,300.0,4.0,1.0,9999.0,,
2,16,94,5,300.0,420.0,2.0,1.0,9999.0,,
3,16,94,5,300.0,420.0,2.0,1.0,840.0,,
3,15,83,5,300.0,600.0,1.0,1.0,840.0,,
3,82,95,5,0.0,300.0,4.0,1.0,720.0,,
