Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,57,76,15,,,,,,,
1,57,20,15,,,,,,,
1,77,40,15,,,,,,,
1,71,58,15,,,,,,,
1,34,78,15,,,,,,,
1,65,35,15,,,,,,,
1,23,45,15,,,,,,,
1,63,48,15,,,,,,,
2,0,16,5,0.0,300.0,1.0,1.0,9999.0,,
2,9,38,5,300.0,600.0,3.0,1.0,9999.0,,
2,37,97,5,300.0,600.0,4.0,1.0,9999.0,,
2,72,96,5,300.0,600.0,4.0,1.0,9999.0,,
3,48,90,5,300.0,600.0,3.0,1.0,720.0,,
2,45,26,5,0.0,300.0,4.0,1.0,9999.0,,
2,99,73,5,300.0,600.0,2.0,1.0,9999.0,,
3,99,73,5,300.0,600.0,3.0,1.0,840.0,,
3,74,12,5,300.0,600.0,3.0,1.0,720.0,,
2,60,38,5,180.0,300.0,1.0,1.0,9999.0,,
2,16,9,5,300.0,600.0,3.0,1.0,9999.0,,
2,71,33,5,0.0,300.0,1.0,1.0,9999.0,,
2,5,50,5,180.0,300.0,1.0,1.0,9999.0,,
2,80,11,5,0.0,300.0,3.0,1.0,9999.0,,
2,63,42,5,420.0,540.0,2.0,1.0,9999.0,,
3,63,42,5,420.0,540.0,4.0,1.0,840.0,,
2,15,81,5,0.0,300.0,2.0,1.0,9999.0,,
2,38,23,5,300.0,600.0,2.0,1.0,9999.0,,
2,88,4,5,420.0,540.0,1.0,1.0,9999.0,,
3,46,81,5,420.0,540.0,1.0,1.0,720.0,,
2,33,53,5,180.0,300.0,1.0,1.0,9999.0,,
3,33,53,5,180.0,300.0,4.0,1.0,840.0,,
3,89,92,5,0.0,300.0,3.0,1.0,840.0,,
2,39,67,5,0.0,300.0,2.0,1.0,9999.0,,
2,0,49,5,0.0,300.0,3.0,1.0,9999.0,,
2,95,30,5,300.0,600.0,1.0,1.0,9999.0,,
3,40,16,5,0.0,300.0,2.0,1.0,840.0,,
3,74,62,5,300.0,420.0,2.0,1.0,720.0,,
2,23,100,5,0.0,300.0,1.0,1.0,9999.0,,
3,23,100,5,0.0,300.0,1.0,1.0,720.0,,
2,72,83,5,300.0,600.0,3.0,1.0,9999.0,,
2,30,41,5,300.0,600.0,3.0,1.0,9999.0,,
3,30,41,5,300.0,600.0,3.0,1.0,720.0,,
3,75,42,5,300.0,600.0,2.0,1.0,840.0,,
2,89,84,5,300.0,420.0,3.0,1.0,9999.0,,
3,89,84,5,300.0,420.0,4.0,1.0,720.0,,
2,0,43,5,420.0,540.0,3.0,1.0,9999.0,,
3,0,43,5,420.0,540.0,1.0,1.0,840.0,,
2,60,93,5,420.0,540.0,1.0,1.0,9999.0,,
3,57,49,5,300.0,420.0,4.0,1.0,840.0,,
2,60,69,5,300.0,600.0,4.0,1.0,9999.0,,
2,65,50,5,300.0,600.0,3.0,1.0,9999.0,,
3,65,50,5,300.0,600.0,1.0,1.0,840.0,,
2,90,37,5,180.0,300.0,4.0,1.0,9999.0,,
3,71,88,5,0.0,300.0,1.0,1.0,420.0,,
2,74,29,5,300.0,420.0,2.0,1.0,9999.0,,
2,29,67,5,0.0,300.0,4.0,1.0,9999.0,,
2,52,48,5,0.0,300.0,4.0,1.0,9999.0,,
2,53,40,5,0.0,300.0,2.0,1.0,9999.0,,
3,53,40,5,0.0,300.0,3.0,1.0,720.0,,
3,60,19,5,0.0,300.0,1.0,1.0,840.0,,
2,23,75,5,0.0,300.0,4.0,1.0,9999.0,,
2,18,71,5,420.0,540.0,3.0,1.0,9999.0,,
3,18,71,5,420.0,540.0,4.0,1.0,840.0,,
2,34,84,5,0.0,300.0,4.0,1.0,9999.0,,
2,71,15,5,300.0,600.0,1.0,1.0,9999.0,,
3,71,15,5,300.0,600.0,2.0,1.0,840.0,,
2,96,98,5,300.0,600.0,4.0,1.0,9999.0,,
2,22,47,5,420.0,540.0,3.0,1.0,9999.0,,
2,47,54,5,300.0,600.0,3.0,1.0,9999.0,,
2,81,16,5,0.0,300.0,3.0,1.0,9999.0,,
3,81,16,5,0.0,300.0,2.0,1.0,720.0,,
2,12,70,5,300.0,600.0,1.0,1.0,9999.0,,
3,12,70,5,300.0,600.0,4.0,1.0,840.0,,
2,93,62,5,300.0,420.0,2.0,1.0,9999.0,,
2,30,34,5,180.0,300.0,1.0,1.0,9999.0,,
3,7,66,5,300.0,600.0,2.0,1.0,840.0,,
2,47,55,5,0.0,300.0,4.0,1.0,9999.0,,
2,51,62,5,0.0,300.0,3.0,1.0,9999.0,,
3,66,30,5,0.0,300.0,4.0,1.0,420.0,,
2,56,94,5,300.0,600.0,2.0,1.0,9999.0,,
3,56,94,5,300.0,600.0,4.0,1.0,840.0,,
2,26,21,5,0.0,300.0,3.0,1.0,9999.0,,
2,94,28,5,300.0,600.0,4.0,1.0,9999.0,,
2,44,74,5,0.0,300.0,2.0,1.0,9999.0,,
2,70,35,5,420.0,540.0,1.0,1.0,9999.0,,
2,63,76,5,0.0,300.0,1.0,1.0,9999.0,,
3,63,76,5,0.0,300.0,1.0,1.0,720.0,,
2,56,38,5,0.0,300.0,1.0,1.0,9999.0,,
2,43,19,5,300.0,600.0,1.0,1.0,9999.0,,
2,61,42,5,60.0,180.0,2.0,1.0,9999.0,,
2,19,93,5,0.0,300.0,2.0,1.0,9999.0,,
2,84,34,5,300.0,600.0,3.0,1.0,9999.0,,
3,84,34,5,300.0,600.0,1.0,1.0,840.0,,
2,19,38,5,0.0,300.0,1.0,1.0,9999.0,,
2,52,84,5,0.0,300.0,4.0,1.0,9999.0,,
3,52,84,5,0.0,300.0,2.0,1.0,840.0,,
2,87,100,5,180.0,300.0,2.0,1.0,9999.0,,
3,4,13,5,300.0,600.0,2.0,1.0,840.0,,
2,93,25,5,60.0,180.0,3.0,1.0,9999.0,,
3,93,25,5,60.0,180.0,3.0,1.0,600.0,,
2,13,62,5,60.0,180.0,3.0,1.0,9999.0,,
3,13,62,5,60.0,180.0,4.0,1.0,600.0,,
2,79,59,5,60.0,180.0,1.0,1.0,9999.0,,
2,78,56,5,180.0,300.0,2.0,1.0,9999.0,,
3,73,97,5,0.0,300.0,1.0,1.0,840.0,,
3,50,75,5,300.0,600.0,2.0,1.0,840.0,,
2,76,4,5,60.0,180.0,4.0,1.0,9999.0,,
3,23,5,5,0.0,300.0,1.0,1.0,840.0,,
2,0,37,5,0.0,300.0,1.0,1.0,9999.0,,
2,42,51,5,0.0,300.0,2.0,1.0,9999.0,,
2,87,49,5,300.0,600.0,1.0,1.0,9999.0,,
2,0,88,5,180.0,300.0,2.0,1.0,9999.0,,
