Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,77,71,15,,,,,,,
1,73,25,15,,,,,,,
1,49,24,15,,,,,,,
1,24,25,15,,,,,,,
2,47,21,5,300.0,420.0,2.0,1.0,9999.0,,
2,0,12,5,180.0,300.0,3.0,1.0,9999.0,,
2,22,63,5,420.0,540.0,3.0,1.0,9999.0,,
3,22,63,5,420.0,540.0,1.0,1.0,840.0,,
2,43,18,5,420.0,540.0,1.0,1.0,9999.0,,
2,53,87,5,60.0,180.0,2.0,1.0,9999.0,,
2,15,52,5,0.0,300.0,3.0,1.0,9999.0,,
3,15,52,5,0.0,300.0,2.0,1.0,420.0,,
2,36,86,5,0.0,300.0,2.0,1.0,9999.0,,
3,36,86,5,0.0,300.0,3.0,1.0,840.0,,
2,77,32,5,0.0,300.0,1.0,1.0,9999.0,,
2,67,28,5,300.0,600.0,4.0,1.0,9999.0,,
3,10,84,5,0.0,300.0,3.0,1.0,420.0,,
2,85,56,5,300.0,420.0,3.0,1.0,9999.0,,
2,39,79,5,0.0,300.0,3.0,1.0,9999.0,,
2,65,5,5,420.0,540.0,1.0,1.0,9999.0,,
3,65,5,5,420.0,540.0,1.0,1.0,840.0,,
3,9,2,5,420.0,540.0,3.0,1.0,840.0,,
3,66,86,5,300.0,600.0,3.0,1.0,720.0,,
2,37,88,5,0.0,300.0,2.0,1.0,9999.0,,
3,16,65,5,60.0,180.0,3.0,1.0,720.0,,
2,72,14,5,0.0,300.0,3.0,1.0,9999.0,,
3,72,14,5,0.0,300.0,2.0,1.0,420.0,,
2,7,71,5,420.0,540.0,3.0,1.0,9999.0,,
3,7,71,5,420.0,540.0,4.0,1.0,840.0,,
2,91,95,5,60.0,180.0,4.0,1.0,9999.0,,
2,48,62,5,300.0,600.0,3.0,1.0,9999.0,,
3,70,33,5,300.0,600.0,2.0,1.0,840.0,,
2,73,85,5,300.0,600.0,1.0,1.0,9999.0,,
2,10,6,5,0.0,300.0,1.0,1.0,9999.0,,
3,10,6,5,0.0,300.0,3.0,1.0,480.0,,
2,75,54,5,300.0,420.0,4.0,1.0,9999.0,,
3,75,54,5,300.0,420.0,2.0,1.0,840.0,,
3,32,95,5,300.0,600.0,1.0,1.0,840.0,,
2,34,69,5,60.0,180.0,4.0,1.0,9999.0,,
3,34,69,5,60.0,180.0,4.0,1.0,600.0,,
2,70,74,5,0.0,300.0,4.0,1.0,9999.0,,
2,95,76,5,0.0,300.0,4.0,1.0,9999.0,,
3,73,21,5,300.0,600.0,2.0,1.0,840.0,,
2,72,52,5,300.0,600.0,2.0,1.0,9999.0,,
3,72,52,5,300.0,600.0,3.0,1.0,720.0,,
3,41,48,5,300.0,600.0,4.0,1.0,840.0,,
3,12,68,5,300.0,600.0,1.0,1.0,840.0,,
2,48,48,5,0.0,300.0,3.0,1.0,9999.0,,
3,48,48,5,0.0,300.0,2.0,1.0,420.0,,
2,95,100,5,300.0,600.0,4.0,1.0,9999.0,,
2,33,36,5,0.0,300.0,3.0,1.0,9999.0,,
3,33,36,5,0.0,300.0,1.0,1.0,480.0,,
