Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,77,58,15,,,,,,,
1,40,60,15,,,,,,,
1,77,80,15,,,,,,,
1,43,80,15,,,,,,,
2,46,46,5,420.0,540.0,1.0,1.0,9999.0,,
3,46,46,5,420.0,540.0,1.0,1.0,720.0,,
2,57,25,5,300.0,420.0,1.0,1.0,9999.0,,
3,11,47,5,0.0,300.0,3.0,1.0,840.0,,
3,59,4,5,0.0,300.0,3.0,1.0,480.0,,
2,30,41,5,300.0,600.0,2.0,1.0,9999.0,,
2,51,33,5,180.0,300.0,2.0,1.0,9999.0,,
3,51,33,5,180.0,300.0,1.0,1.0,720.0,,
3,75,18,5,60.0,180.0,3.0,1.0,420.0,,
2,91,100,5,300.0,600.0,3.0,1.0,9999.0,,
2,8,84,5,300.0,600.0,1.0,1.0,9999.0,,
3,8,84,5,300.0,600.0,1.0,1.0,840.0,,
2,54,31,5,0.0,300.0,3.0,1.0,9999.0,,
3,54,31,5,0.0,300.0,1.0,1.0,480.0,,
2,29,93,5,300.0,600.0,2.0,1.0,9999.0,,
2,86,87,5,300.0,600.0,3.0,1.0,9999.0,,
3,92,70,5,0.0,300.0,1.0,1.0,840.0,,
3,36,62,5,420.0,540.0,4.0,1.0,840.0,,
2,89,1,5,60.0,180.0,2.0,1.0,9999.0,,
3,89,1,5,60.0,180.0,4.0,1.0,420.0,,
2,21,83,5,420.0,540.0,4.0,1.0,9999.0,,
2,63,5,5,300.0,600.0,1.0,1.0,9999.0,,
2,40,79,5,300.0,600.0,1.0,1.0,9999.0,,
3,40,79,5,300.0,600.0,2.0,1.0,840.0,,
2,91,28,5,300.0,600.0,4.0,1.0,9999.0,,
3,62,51,5,180.0,300.0,2.0,1.0,720.0,,
2,25,46,5,60.0,180.0,2.0,1.0,9999.0,,
2,62,69,5,0.0,300.0,4.0,1.0,9999.0,,
2,83,93,5,300.0,600.0,3.0,1.0,9999.0,,
2,85,23,5,0.0,300.0,1.0,1.0,9999.0,,
3,85,23,5,0.0,300.0,3.0,1.0,720.0,,
2,40,84,5,300.0,600.0,3.0,1.0,9999.0,,
3,38,89,5,300.0,600.0,4.0,1.0,840.0,,
2,6,77,5,0.0,300.0,3.0,1.0,9999.0,,
3,6,77,5,0.0,300.0,2.0,1.0,720.0,,
2,11,7,5,300.0,600.0,1.0,1.0,9999.0,,
2,11,61,5,0.0,300.0,1.0,1.0,9999.0,,
2,80,96,5,0.0,300.0,4.0,1.0,9999.0,,
2,88,73,5,300.0,420.0,4.0,1.0,9999.0,,
2,55,59,5,180.0,300.0,4.0,1.0,9999.0,,
3,55,59,5,180.0,300.0,4.0,1.0,840.0,,
2,19,22,5,0.0,300.0,3.0,1.0,9999.0,,
3,19,22,5,0.0,300.0,2.0,1.0,720.0,,
3,4,27,5,300.0,600.0,1.0,1.0,840.0,,
2,67,91,5,300.0,600.0,2.0,1.0,9999.0,,
2,38,43,5,300.0,420.0,4.0,1.0,9999.0,,
2,76,61,5,0.0,300.0,4.0,1.0,9999.0,,
3,76,61,5,0.0,300.0,2.0,1.0,720.0,,
2,84,10,5,420.0,540.0,3.0,1.0,9999.0,,
2,20,20,5,0.0,300.0,4.0,1.0,9999.0,,
3,20,20,5,0.0,300.0,3.0,1.0,720.0,,
2,86,80,5,0.0,300.0,2.0,1.0,9999.0,,
3,70,44,5,300.0,600.0,1.0,1.0,720.0,,
2,14,70,5,0.0,300.0,1.0,1.0,9999.0,,
3,52,23,5,420.0,540.0,3.0,1.0,840.0,,
2,18,97,5,180.0,300.0,1.0,1.0,9999.0,,
2,76,10,5,300.0,600.0,2.0,1.0,9999.0,,
3,36,24,5,0.0,300.0,3.0,1.0,720.0,,
3,100,92,5,300.0,600.0,3.0,1.0,720.0,,
3,20,74,5,0.0,300.0,2.0,1.0,720.0,,
3,3,80,5,0.0,300.0,1.0,1.0,420.0,,
2,85,81,5,300.0,600.0,2.0,1.0,9999.0,,
3,85,81,5,300.0,600.0,1.0,1.0,840.0,,
3,32,10,5,0.0,300.0,1.0,1.0,720.0,,
2,31,40,5,420.0,540.0,1.0,1.0,9999.0,,
3,43,88,5,300.0,600.0,4.0,1.0,840.0,,
2,91,50,5,300.0,600.0,1.0,1.0,9999.0,,
2,16,83,5,60.0,180.0,2.0,1.0,9999.0,,
2,28,82,5,0.0,300.0,2.0,1.0,9999.0,,
2,13,15,5,0.0,300.0,2.0,1.0,9999.0,,
3,13,15,5,0.0,300.0,1.0,1.0,420.0,,
3,60,90,5,0.0,300.0,1.0,1.0,420.0,,
2,57,46,5,60.0,180.0,1.0,1.0,9999.0,,
2,3,32,5,300.0,420.0,4.0,1.0,9999.0,,
2,63,2,5,180.0,300.0,4.0,1.0,9999.0,,
2,42,21,5,300.0,600.0,2.0,1.0,9999.0,,
3,97,41,5,420.0,540.0,4.0,1.0,840.0,,
2,30,84,5,180.0,300.0,3.0,1.0,9999.0,,
3,30,84,5,180.0,300.0,4.0,1.0,840.0,,
2,40,5,5,300.0,600.0,4.0,1.0,9999.0,,
2,73,75,5,60.0,180.0,4.0,1.0,9999.0,,
2,30,31,5,300.0,600.0,3.0,1.0,9999.0,,
2,38,38,5,0.0,300.0,4.0,1.0,9999.0,,
3,38,38,5,0.0,300.0,1.0,1.0,840.0,,
2,76,30,5,0.0,300.0,1.0,1.0,9999.0,,
3,84,87,5,0.0,300.0,2.0,1.0,840.0,,
2,27,54,5,300.0,600.0,1.0,1.0,9999.0,,
2,63,45,5,0.0,300.0,4.0,1.0,9999.0,,
3,63,45,5,0.0,300.0,1.0,1.0,840.0,,
2,91,81,5,60.0,180.0,1.0,1.0,9999.0,,
2,37,8,5,0.0,300.0,4.0,1.0,9999.0,,
3,85,44,5,300.0,600.0,4.0,1.0,720.0,,
2,77,87,5,300.0,420.0,1.0,1.0,9999.0,,
2,7,88,5,0.0,300.0,2.0,1.0,9999.0,,
3,7,88,5,0.0,300.0,2.0,1.0,720.0,,
2,63,83,5,300.0,600.0,1.0,1.0,9999.0,,
2,31,43,5,0.0,300.0,2.0,1.0,9999.0,,
3,31,43,5,0.0,300.0,3.0,1.0,420.0,,
3,68,82,5,0.0,300.0,4.0,1.0,720.0,,
2,2,79,5,300.0,420.0,4.0,1.0,9999.0,,
3,2,79,5,300.0,420.0,3.0,1.0,720.0,,
2,59,9,5,300.0,420.0,3.0,1.0,9999.0,,
2,69,62,5,0.0,300.0,1.0,1.0,9999.0,,
