Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,26,75,15,,,,,,,
1,78,73,15,,,,,,,
1,42,67,15,,,,,,,
1,29,41,15,,,,,,,
1,78,48,15,,,,,,,
1,36,50,15,,,,,,,
1,60,25,15,,,,,,,
1,49,22,15,,,,,,,
3,34,97,5,180.0,300.0,3.0,1.0,840.0,,
2,28,1,5,300.0,600.0,2.0,1.0,9999.0,,
2,47,93,5,0.0,300.0,4.0,1.0,9999.0,,
2,54,61,5,300.0,600.0,1.0,1.0,9999.0,,
3,69,78,5,300.0,600.0,3.0,1.0,840.0,,
2,56,86,5,180.0,300.0,3.0,1.0,9999.0,,
3,56,86,5,180.0,300.0,4.0,1.0,480.0,,
2,81,69,5,300.0,420.0,2.0,1.0,9999.0,,
2,68,90,5,420.0,540.0,3.0,1.0,9999.0,,
3,68,90,5,420.0,540.0,2.0,1.0,840.0,,
2,85,19,5,180.0,300.0,4.0,1.0,9999.0,,
2,65,81,5,300.0,420.0,4.0,1.0,9999.0,,
2,67,44,5,0.0,300.0,3.0,1.0,9999.0,,
3,67,44,5,0.0,300.0,4.0,1.0,720.0,,
2,93,77,5,0.0,300.0,4.0,1.0,9999.0,,
3,17,6,5,0.0,300.0,1.0,1.0,480.0,,
3,26,4,5,300.0,600.0,3.0,1.0,840.0,,
2,5,8,5,420.0,540.0,1.0,1.0,9999.0,,
2,68,30,5,180.0,300.0,1.0,1.0,9999.0,,
3,68,30,5,180.0,300.0,4.0,1.0,420.0,,
2,14,81,5,300.0,420.0,3.0,1.0,9999.0,,
2,4,89,5,0.0,300.0,4.0,1.0,9999.0,,
2,84,70,5,0.0,300.0,4.0,1.0,9999.0,,
3,88,92,5,300.0,600.0,2.0,1.0,840.0,,
2,52,88,5,180.0,300.0,4.0,1.0,9999.0,,
3,73,62,5,300.0,600.0,3.0,1.0,840.0,,
3,7,93,5,0.0,300.0,1.0,1.0,720.0,,
2,70,55,5,300.0,600.0,4.0,1.0,9999.0,,
2,84,60,5,300.0,600.0,1.0,1.0,9999.0,,
3,84,60,5,300.0,600.0,2.0,1.0,840.0,,
3,60,19,5,0.0,300.0,2.0,1.0,840.0,,
2,48,31,5,300.0,600.0,1.0,1.0,9999.0,,
2,15,19,5,300.0,600.0,3.0,1.0,9999.0,,
3,15,19,5,300.0,600.0,1.0,1.0,720.0,,
2,55,13,5,0.0,300.0,4.0,1.0,9999.0,,
2,97,56,5,300.0,600.0,3.0,1.0,9999.0,,
3,15,91,5,300.0,600.0,2.0,1.0,720.0,,
2,66,73,5,300.0,420.0,1.0,1.0,9999.0,,
2,17,82,5,300.0,420.0,2.0,1.0,9999.0,,
3,13,91,5,420.0,540.0,3.0,1.0,720.0,,
2,70,87,5,300.0,600.0,3.0,1.0,9999.0,,
2,92,88,5,60.0,180.0,1.0,1.0,9999.0,,
3,92,88,5,60.0,180.0,2.0,1.0,600.0,,
2,63,14,5,0.0,300.0,1.0,1.0,9999.0,,
3,42,55,5,60.0,180.0,3.0,1.0,720.0,,
2,62,86,5,0.0,300.0,3.0,1.0,9999.0,,
2,60,22,5,300.0,600.0,4.0,1.0,9999.0,,
3,60,22,5,300.0,600.0,2.0,1.0,840.0,,
2,90,34,5,300.0,600.0,2.0,1.0,9999.0,,
3,90,34,5,300.0,600.0,1.0,1.0,720.0,,
2,86,23,5,300.0,600.0,3.0,1.0,9999.0,,
2,7,22,5,300.0,600.0,4.0,1.0,9999.0,,
3,7,22,5,300.0,600.0,3.0,1.0,840.0,,
2,9,20,5,60.0,180.0,2.0,1.0,9999.0,,
3,9,20,5,60.0,180.0,3.0,1.0,600.0,,
3,63,76,5,300.0,600.0,3.0,1.0,720.0,,
3,87,39,5,300.0,600.0,4.0,1.0,840.0,,
3,86,2,5,300.0,600.0,1.0,1.0,840.0,,
2,91,50,5,300.0,420.0,2.0,1.0,9999.0,,
3,91,50,5,300.0,420.0,2.0,1.0,840.0,,
2,67,34,5,300.0,600.0,4.0,1.0,9999.0,,
3,67,34,5,300.0,600.0,1.0,1.0,840.0,,
2,19,59,5,300.0,600.0,3.0,1.0,9999.0,,
3,19,59,5,300.0,600.0,1.0,1.0,840.0,,
