Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,78,38,15,,,,,,,
1,55,45,15,,,,,,,
2,2,9,5,300.0,600.0,3.0,1.0,9999.0,,
3,21,95,5,300.0,600.0,4.0,1.0,720.0,,
2,19,43,5,300.0,600.0,1.0,1.0,9999.0,,
2,97,87,5,300.0,600.0,4.0,1.0,9999.0,,
3,97,87,5,300.0,600.0,2.0,1.0,840.0,,
2,3,100,5,300.0,600.0,4.0,1.0,9999.0,,
3,3,100,5,300.0,600.0,1.0,1.0,840.0,,
2,6,55,5,300.0,600.0,1.0,1.0,9999.0,,
2,97,6,5,300.0,600.0,4.0,1.0,9999.0,,
3,97,6,5,300.0,600.0,2.0,1.0,720.0,,
2,32,48,5,420.0,540.0,1.0,1.0,9999.0,,
3,32,48,5,420.0,540.0,1.0,1.0,720.0,,
2,96,31,5,300.0,600.0,1.0,1.0,9999.0,,
2,88,36,5,0.0,300.0,2.0,1.0,9999.0,,
2,28,12,5,300.0,600.0,4.0,1.0,9999.0,,
3,28,12,5,300.0,600.0,4.0,1.0,840.0,,
2,77,47,5,60.0,180.0,2.0,1.0,9999.0,,
3,77,47,5,60.0,180.0,1.0,1.0,720.0,,
2,2,11,5,0.0,300.0,4.0,1.0,9999.0,,
3,2,11,5,0.0,300.0,1.0,1.0,720.0,,
3,22,59,5,300.0,600.0,1.0,1.0,840.0,,
2,98,59,5,0.0,300.0,2.0,1.0,9999.0,,
2,99,57,5,420.0,540.0,3.0,1.0,9999.0,,
2,74,99,5,300.0,600.0,4.0,1.0,9999.0,,
2,75,90,5,0.0,300.0,1.0,1.0,9999.0,,
3,78,1,5,0.0,300.0,4.0,1.0,720.0,,
2,47,4,5,420.0,540.0,2.0,1.0,9999.0,,
2,99,70,5,0.0,300.0,4.0,1.0,9999.0,,
2,35,14,5,60.0,180.0,4.0,1.0,9999.0,,
3,9,81,5,180.0,300.0,3.0,1.0,720.0,,
3,14,64,5,0.0,300.0,4.0,1.0,720.0,,
2,27,73,5,0.0,300.0,1.0,1.0,9999.0,,
3,27,73,5,0.0,300.0,4.0,1.0,480.0,,
2,28,84,5,300.0,600.0,3.0,1.0,9999.0,,
3,28,84,5,300.0,600.0,2.0,1.0,840.0,,
2,42,21,5,300.0,600.0,2.0,1.0,9999.0,,
2,56,62,5,0.0,300.0,4.0,1.0,9999.0,,
3,56,62,5,0.0,300.0,2.0,1.0,720.0,,
2,50,21,5,60.0,180.0,1.0,1.0,9999.0,,
3,50,21,5,60.0,180.0,4.0,1.0,720.0,,
3,2,61,5,0.0,300.0,4.0,1.0,720.0,,
3,2,64,5,300.0,600.0,2.0,1.0,840.0,,
2,37,57,5,300.0,600.0,2.0,1.0,9999.0,,
2,68,46,5,420.0,540.0,4.0,1.0,9999.0,,
3,19,27,5,180.0,300.0,1.0,1.0,720.0,,
3,60,39,5,300.0,600.0,3.0,1.0,840.0,,
2,61,72,5,0.0,300.0,1.0,1.0,9999.0,,
3,12,39,5,60.0,180.0,1.0,1.0,720.0,,
3,92,18,5,300.0,600.0,2.0,1.0,840.0,,
3,55,39,5,420.0,540.0,2.0,1.0,840.0,,
2,61,43,5,0.0,300.0,1.0,1.0,9999.0,,
2,11,24,5,0.0,300.0,3.0,1.0,9999.0,,
2,73,4,5,60.0,180.0,4.0,1.0,9999.0,,
3,73,4,5,60.0,180.0,1.0,1.0,600.0,,
2,24,87,5,0.0,300.0,4.0,1.0,9999.0,,
2,76,2,5,0.0,300.0,3.0,1.0,9999.0,,
3,76,2,5,0.0,300.0,3.0,1.0,720.0,,
3,18,35,5,180.0,300.0,3.0,1.0,720.0,,
2,38,82,5,300.0,600.0,3.0,1.0,9999.0,,
3,38,82,5,300.0,600.0,3.0,1.0,840.0,,
2,38,55,5,60.0,180.0,1.0,1.0,9999.0,,
2,90,7,5,0.0,300.0,2.0,1.0,9999.0,,
2,13,40,5,300.0,420.0,4.0,1.0,9999.0,,
2,77,46,5,0.0,300.0,3.0,1.0,9999.0,,
3,77,46,5,0.0,300.0,4.0,1.0,840.0,,
