Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,25,41,15,,,,,,,
1,75,74,15,,,,,,,
3,89,80,5,0.0,300.0,1.0,,720.0,,
2,58,5,5,420.0,540.0,1.0,,9999.0,,
3,58,5,5,420.0,540.0,4.0,,840.0,,
2,65,48,5,300.0,600.0,3.0,,9999.0,,
3,65,48,5,300.0,600.0,2.0,,720.0,,
2,1,89,5,300.0,600.0,2.0,,9999.0,,
3,1,89,5,300.0,600.0,4.0,,720.0,,
2,86,36,5,0.0,300.0,1.0,,9999.0,,
2,9,28,5,300.0,600.0,4.0,,9999.0,,
2,71,24,5,300.0,600.0,4.0,,9999.0,,
3,71,24,5,300.0,600.0,3.0,,840.0,,
2,59,4,5,0.0,300.0,1.0,,9999.0,,
3,59,4,5,0.0,300.0,2.0,,840.0,,
3,68,1,5,300.0,600.0,3.0,,840.0,,
2,23,2,5,180.0,300.0,4.0,,9999.0,,
2,92,46,5,0.0,300.0,1.0,,9999.0,,
2,21,26,5,300.0,600.0,4.0,,9999.0,,
2,97,94,5,300.0,600.0,1.0,,9999.0,,
3,97,94,5,300.0,600.0,4.0,,840.0,,
2,63,94,5,300.0,600.0,1.0,,9999.0,,
2,77,7,5,0.0,300.0,1.0,,9999.0,,
3,77,7,5,0.0,300.0,1.0,,840.0,,
2,13,13,5,0.0,300.0,2.0,,9999.0,,
3,48,2,5,0.0,300.0,4.0,,840.0,,
2,91,83,5,300.0,600.0,4.0,,9999.0,,
2,65,0,5,300.0,420.0,3.0,,9999.0,,
3,65,0,5,300.0,420.0,2.0,,720.0,,
3,63,76,5,300.0,600.0,1.0,,720.0,,
2,90,50,5,0.0,300.0,3.0,,9999.0,,
3,90,50,5,0.0,300.0,1.0,,720.0,,
3,38,43,5,0.0,300.0,3.0,,720.0,,
2,27,54,5,300.0,600.0,2.0,,9999.0,,
3,27,54,5,300.0,600.0,1.0,,840.0,,
3,58,21,5,300.0,600.0,2.0,,840.0,,
2,3,3,5,300.0,600.0,4.0,,9999.0,,
3,48,27,5,0.0,300.0,1.0,,840.0,,
2,36,9,5,300.0,600.0,2.0,,9999.0,,
3,36,9,5,300.0,600.0,1.0,,720.0,,
2,52,37,5,0.0,300.0,2.0,,9999.0,,
3,52,37,5,0.0,300.0,3.0,,420.0,,
2,9,34,5,300.0,600.0,1.0,,9999.0,,
3,54,35,5,300.0,600.0,2.0,,720.0,,
3,30,21,5,300.0,600.0,3.0,,840.0,,
2,88,88,5,0.0,300.0,3.0,,9999.0,,
3,88,88,5,0.0,300.0,4.0,,720.0,,
2,9,69,5,0.0,300.0,2.0,,9999.0,,
2,74,82,5,300.0,600.0,4.0,,9999.0,,
3,74,82,5,300.0,600.0,2.0,,720.0,,
2,83,54,5,0.0,300.0,2.0,,9999.0,,
3,83,54,5,0.0,300.0,4.0,,840.0,,
2,61,96,5,300.0,420.0,3.0,,9999.0,,
2,4,67,5,60.0,180.0,3.0,,9999.0,,
3,71,46,5,0.0,300.0,4.0,,720.0,,
2,7,80,5,60.0,180.0,2.0,,9999.0,,
2,90,66,5,300.0,420.0,4.0,,9999.0,,
3,90,66,5,300.0,420.0,1.0,,840.0,,
2,9,10,5,0.0,300.0,1.0,,9999.0,,
3,81,24,5,300.0,600.0,2.0,,720.0,,
2,65,59,5,420.0,540.0,2.0,,9999.0,,
2,15,73,5,60.0,180.0,2.0,,9999.0,,
3,38,75,5,300.0,600.0,3.0,,720.0,,
2,68,97,5,0.0,300.0,2.0,,9999.0,,
2,3,86,5,60.0,180.0,4.0,,9999.0,,
3,3,86,5,60.0,180.0,3.0,,840.0,,
3,64,48,5,0.0,300.0,3.0,,840.0,,
2,25,43,5,300.0,600.0,1.0,,9999.0,,
2,61,93,5,180.0,300.0,1.0,,9999.0,,
3,61,93,5,180.0,300.0,2.0,,840.0,,
