Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,27,36,15,,,,,,,
1,60,24,15,,,,,,,
1,39,54,15,,,,,,,
1,60,56,15,,,,,,,
2,47,96,5,0.0,300.0,4.0,1.0,9999.0,,
3,47,96,5,0.0,300.0,4.0,1.0,720.0,,
2,10,35,5,300.0,600.0,3.0,1.0,9999.0,,
2,80,28,5,300.0,600.0,2.0,1.0,9999.0,,
3,80,28,5,300.0,600.0,4.0,1.0,720.0,,
2,37,83,5,420.0,540.0,3.0,1.0,9999.0,,
3,37,83,5,420.0,540.0,4.0,1.0,720.0,,
2,59,34,5,0.0,300.0,1.0,1.0,9999.0,,
3,59,34,5,0.0,300.0,1.0,1.0,480.0,,
2,66,79,5,300.0,600.0,1.0,1.0,9999.0,,
2,85,85,5,0.0,300.0,1.0,1.0,9999.0,,
3,71,34,5,300.0,600.0,1.0,1.0,840.0,,
3,7,87,5,0.0,300.0,3.0,1.0,840.0,,
2,74,3,5,300.0,600.0,1.0,1.0,9999.0,,
3,74,3,5,300.0,600.0,4.0,1.0,840.0,,
2,39,41,5,420.0,540.0,4.0,1.0,9999.0,,
3,17,36,5,0.0,300.0,4.0,1.0,420.0,,
2,13,73,5,300.0,600.0,1.0,1.0,9999.0,,
2,76,74,5,0.0,300.0,4.0,1.0,9999.0,,
3,76,74,5,0.0,300.0,3.0,1.0,480.0,,
3,2,27,5,0.0,300.0,2.0,1.0,720.0,,
2,37,9,5,300.0,600.0,1.0,1.0,9999.0,,
2,11,74,5,180.0,300.0,4.0,1.0,9999.0,,
3,11,74,5,180.0,300.0,3.0,1.0,420.0,,
3,77,84,5,300.0,600.0,2.0,1.0,720.0,,
2,19,83,5,300.0,600.0,2.0,1.0,9999.0,,
3,19,83,5,300.0,600.0,2.0,1.0,720.0,,
2,6,38,5,300.0,420.0,3.0,1.0,9999.0,,
3,6,38,5,300.0,420.0,4.0,1.0,840.0,,
2,54,57,5,60.0,180.0,3.0,1.0,9999.0,,
3,54,57,5,60.0,180.0,2.0,1.0,480.0,,
3,94,66,5,420.0,540.0,2.0,1.0,840.0,,
2,86,19,5,300.0,420.0,1.0,1.0,9999.0,,
3,86,19,5,300.0,420.0,2.0,1.0,720.0,,
2,27,12,5,300.0,600.0,1.0,1.0,9999.0,,
3,27,12,5,300.0,600.0,4.0,1.0,720.0,,
3,37,80,5,0.0,300.0,3.0,1.0,480.0,,
2,7,61,5,300.0,600.0,4.0,1.0,9999.0,,
3,52,43,5,0.0,300.0,4.0,1.0,480.0,,
2,99,95,5,180.0,300.0,2.0,1.0,9999.0,,
3,99,95,5,180.0,300.0,4.0,1.0,720.0,,
3,58,14,5,180.0,300.0,1.0,1.0,480.0,,
2,51,82,5,180.0,300.0,1.0,1.0,9999.0,,
2,18,34,5,300.0,600.0,3.0,1.0,9999.0,,
2,25,95,5,300.0,600.0,4.0,1.0,9999.0,,
2,25,92,5,0.0,300.0,2.0,1.0,9999.0,,
3,84,51,5,0.0,300.0,2.0,1.0,420.0,,
2,42,100,5,0.0,300.0,4.0,1.0,9999.0,,
2,68,98,5,300.0,600.0,3.0,1.0,9999.0,,
3,68,98,5,300.0,600.0,3.0,1.0,720.0,,
3,19,41,5,0.0,300.0,3.0,1.0,420.0,,
2,73,54,5,300.0,600.0,3.0,1.0,9999.0,,
2,40,5,5,300.0,600.0,4.0,1.0,9999.0,,
2,36,34,5,0.0,300.0,1.0,1.0,9999.0,,
2,19,84,5,300.0,600.0,4.0,1.0,9999.0,,
2,6,16,5,300.0,600.0,4.0,1.0,9999.0,,
3,6,16,5,300.0,600.0,4.0,1.0,720.0,,
2,85,37,5,0.0,300.0,3.0,1.0,9999.0,,
2,13,58,5,0.0,300.0,1.0,1.0,9999.0,,
3,13,58,5,0.0,300.0,4.0,1.0,480.0,,
2,7,78,5,0.0,300.0,4.0,1.0,9999.0,,
2,80,96,5,0.0,300.0,4.0,1.0,9999.0,,
2,21,18,5,300.0,600.0,4.0,1.0,9999.0,,
3,21,18,5,300.0,600.0,3.0,1.0,720.0,,
2,84,49,5,0.0,300.0,1.0,1.0,9999.0,,
2,46,31,5,300.0,600.0,3.0,1.0,9999.0,,
3,94,99,5,0.0,300.0,1.0,1.0,420.0,,
