Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,53,67,15,,,,,,,
1,22,33,15,,,,,,,
1,58,21,15,,,,,,,
1,80,42,15,,,,,,,
2,59,100,5,300.0,420.0,1.0,1.0,9999.0,,
3,59,100,5,300.0,420.0,3.0,1.0,720.0,,
2,3,100,5,0.0,300.0,2.0,1.0,9999.0,,
3,3,100,5,0.0,300.0,1.0,1.0,420.0,,
3,2,90,5,420.0,540.0,1.0,1.0,840.0,,
2,17,85,5,60.0,180.0,1.0,1.0,9999.0,,
2,32,56,5,180.0,300.0,2.0,1.0,9999.0,,
3,32,56,5,180.0,300.0,3.0,1.0,840.0,,
2,9,62,5,300.0,600.0,4.0,1.0,9999.0,,
2,65,20,5,0.0,300.0,3.0,1.0,9999.0,,
2,91,5,5,180.0,300.0,4.0,1.0,9999.0,,
2,81,58,5,420.0,540.0,4.0,1.0,9999.0,,
3,81,58,5,420.0,540.0,4.0,1.0,720.0,,
2,90,61,5,300.0,600.0,4.0,1.0,9999.0,,
3,90,61,5,300.0,600.0,2.0,1.0,720.0,,
2,69,88,5,300.0,600.0,1.0,1.0,9999.0,,
2,29,63,5,0.0,300.0,1.0,1.0,9999.0,,
3,29,63,5,0.0,300.0,4.0,1.0,720.0,,
2,57,28,5,0.0,300.0,1.0,1.0,9999.0,,
2,78,82,5,300.0,600.0,3.0,1.0,9999.0,,
3,51,13,5,420.0,540.0,1.0,1.0,840.0,,
2,26,33,5,300.0,600.0,2.0,1.0,9999.0,,
2,89,24,5,60.0,180.0,3.0,1.0,9999.0,,
3,89,24,5,60.0,180.0,2.0,1.0,720.0,,
2,0,8,5,0.0,300.0,4.0,1.0,9999.0,,
2,48,40,5,420.0,540.0,4.0,1.0,9999.0,,
3,48,40,5,420.0,540.0,1.0,1.0,840.0,,
2,20,29,5,300.0,420.0,3.0,1.0,9999.0,,
2,89,52,5,420.0,540.0,3.0,1.0,9999.0,,
2,3,19,5,60.0,180.0,1.0,1.0,9999.0,,
3,23,24,5,300.0,600.0,3.0,1.0,720.0,,
2,71,96,5,300.0,600.0,4.0,1.0,9999.0,,
3,71,96,5,300.0,600.0,2.0,1.0,720.0,,
3,82,71,5,300.0,420.0,4.0,1.0,720.0,,
2,38,48,5,300.0,600.0,4.0,1.0,9999.0,,
2,91,60,5,300.0,600.0,2.0,1.0,9999.0,,
2,8,47,5,300.0,600.0,1.0,1.0,9999.0,,
3,8,47,5,300.0,600.0,3.0,1.0,720.0,,
2,46,91,5,0.0,300.0,2.0,1.0,9999.0,,
2,49,1,5,300.0,420.0,4.0,1.0,9999.0,,
3,49,1,5,300.0,420.0,4.0,1.0,840.0,,
2,26,14,5,180.0,300.0,2.0,1.0,9999.0,,
3,64,2,5,60.0,180.0,4.0,1.0,840.0,,
2,32,44,5,300.0,600.0,4.0,1.0,9999.0,,
2,97,79,5,300.0,600.0,1.0,1.0,9999.0,,
2,50,41,5,300.0,600.0,1.0,1.0,9999.0,,
3,85,14,5,60.0,180.0,3.0,1.0,420.0,,
2,48,47,5,300.0,600.0,4.0,1.0,9999.0,,
2,83,90,5,0.0,300.0,4.0,1.0,9999.0,,
3,63,43,5,180.0,300.0,2.0,1.0,420.0,,
2,36,87,5,0.0,300.0,1.0,1.0,9999.0,,
2,18,12,5,300.0,420.0,4.0,1.0,9999.0,,
2,12,96,5,180.0,300.0,2.0,1.0,9999.0,,
2,95,90,5,300.0,420.0,1.0,1.0,9999.0,,
3,95,90,5,300.0,420.0,1.0,1.0,720.0,,
2,22,19,5,0.0,300.0,1.0,1.0,9999.0,,
3,22,19,5,0.0,300.0,3.0,1.0,420.0,,
2,86,93,5,300.0,600.0,3.0,1.0,9999.0,,
3,86,93,5,300.0,600.0,3.0,1.0,720.0,,
2,24,42,5,300.0,600.0,3.0,1.0,9999.0,,
2,100,14,5,0.0,300.0,4.0,1.0,9999.0,,
3,100,14,5,0.0,300.0,3.0,1.0,480.0,,
2,20,15,5,300.0,420.0,2.0,1.0,9999.0,,
3,20,15,5,300.0,420.0,3.0,1.0,720.0,,
2,95,31,5,0.0,300.0,3.0,1.0,9999.0,,
2,52,90,5,300.0,600.0,3.0,1.0,9999.0,,
