Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,22,73,15,,,,,,,
1,52,58,15,,,,,,,
2,53,48,5,180.0,300.0,3.0,1.0,9999.0,,
3,53,48,5,180.0,300.0,2.0,1.0,720.0,,
2,23,84,5,0.0,300.0,3.0,1.0,9999.0,,
3,53,8,5,300.0,420.0,1.0,1.0,840.0,,
3,73,25,5,420.0,540.0,2.0,1.0,720.0,,
3,38,100,5,0.0,300.0,2.0,1.0,840.0,,
2,93,100,5,300.0,420.0,1.0,1.0,9999.0,,
3,93,100,5,300.0,420.0,4.0,1.0,720.0,,
2,9,83,5,60.0,180.0,4.0,1.0,9999.0,,
3,96,85,5,0.0,300.0,1.0,1.0,480.0,,
2,72,49,5,180.0,300.0,1.0,1.0,9999.0,,
3,72,49,5,180.0,300.0,2.0,1.0,480.0,,
2,28,90,5,0.0,300.0,2.0,1.0,9999.0,,
2,77,38,5,300.0,420.0,1.0,1.0,9999.0,,
2,19,69,5,60.0,180.0,2.0,1.0,9999.0,,
2,64,42,5,300.0,600.0,4.0,1.0,9999.0,,
3,45,19,5,300.0,420.0,1.0,1.0,720.0,,
2,56,68,5,300.0,420.0,1.0,1.0,9999.0,,
2,57,90,5,0.0,300.0,4.0,1.0,9999.0,,
3,14,4,5,300.0,600.0,2.0,1.0,720.0,,
2,2,43,5,0.0,300.0,4.0,1.0,9999.0,,
3,90,32,5,300.0,600.0,4.0,1.0,720.0,,
2,3,64,5,300.0,600.0,4.0,1.0,9999.0,,
3,3,64,5,300.0,600.0,2.0,1.0,840.0,,
2,70,28,5,300.0,420.0,3.0,1.0,9999.0,,
3,70,28,5,300.0,420.0,3.0,1.0,720.0,,
2,32,77,5,420.0,540.0,3.0,1.0,9999.0,,
2,100,32,5,300.0,600.0,3.0,1.0,9999.0,,
2,68,81,5,0.0,300.0,2.0,1.0,9999.0,,
3,68,81,5,0.0,300.0,3.0,1.0,420.0,,
3,88,95,5,300.0,600.0,2.0,1.0,840.0,,
2,94,66,5,300.0,420.0,2.0,1.0,9999.0,,
3,94,66,5,300.0,420.0,1.0,1.0,840.0,,
2,6,69,5,0.0,300.0,3.0,1.0,9999.0,,
2,10,15,5,180.0,300.0,4.0,1.0,9999.0,,
2,47,59,5,300.0,600.0,4.0,1.0,9999.0,,
2,43,60,5,300.0,420.0,1.0,1.0,9999.0,,
3,22,23,5,0.0,300.0,1.0,1.0,420.0,,
2,15,42,5,0.0,300.0,4.0,1.0,9999.0,,
2,27,72,5,180.0,300.0,3.0,1.0,9999.0,,
2,20,15,5,0.0,300.0,3.0,1.0,9999.0,,
2,13,87,5,300.0,600.0,4.0,1.0,9999.0,,
3,89,41,5,180.0,300.0,4.0,1.0,720.0,,
2,29,48,5,300.0,600.0,3.0,1.0,9999.0,,
2,68,90,5,300.0,600.0,1.0,1.0,9999.0,,
2,76,78,5,300.0,600.0,4.0,1.0,9999.0,,
3,76,78,5,300.0,600.0,2.0,1.0,720.0,,
2,71,47,5,300.0,600.0,1.0,1.0,9999.0,,
3,71,47,5,300.0,600.0,4.0,1.0,840.0,,
2,53,9,5,0.0,300.0,1.0,1.0,9999.0,,
3,26,36,5,420.0,540.0,3.0,1.0,840.0,,
3,95,24,5,0.0,300.0,2.0,1.0,840.0,,
3,36,79,5,300.0,600.0,3.0,1.0,720.0,,
2,68,82,5,0.0,300.0,2.0,1.0,9999.0,,
2,37,76,5,420.0,540.0,1.0,1.0,9999.0,,
3,37,76,5,420.0,540.0,4.0,1.0,840.0,,
3,85,85,5,0.0,300.0,3.0,1.0,720.0,,
2,12,38,5,0.0,300.0,3.0,1.0,9999.0,,
2,94,44,5,300.0,420.0,3.0,1.0,9999.0,,
2,68,56,5,420.0,540.0,2.0,1.0,9999.0,,
