Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,26,45,15,,,,,,,
1,50,68,15,,,,,,,
2,52,2,5,0.0,300.0,1.0,1.0,9999.0,,
2,78,41,5,300.0,600.0,2.0,1.0,9999.0,,
3,78,41,5,300.0,600.0,2.0,1.0,720.0,,
2,71,45,5,300.0,600.0,3.0,1.0,9999.0,,
3,71,45,5,300.0,600.0,4.0,1.0,720.0,,
2,98,0,5,180.0,300.0,1.0,1.0,9999.0,,
2,98,5,5,0.0,300.0,4.0,1.0,9999.0,,
3,72,64,5,0.0,300.0,4.0,1.0,480.0,,
2,48,51,5,0.0,300.0,3.0,1.0,9999.0,,
3,48,51,5,0.0,300.0,1.0,1.0,480.0,,
2,60,97,5,300.0,420.0,2.0,1.0,9999.0,,
2,51,15,5,300.0,600.0,4.0,1.0,9999.0,,
2,59,89,5,60.0,180.0,4.0,1.0,9999.0,,
2,45,73,5,0.0,300.0,2.0,1.0,9999.0,,
3,45,73,5,0.0,300.0,1.0,1.0,480.0,,
3,90,16,5,300.0,600.0,2.0,1.0,720.0,,
2,78,96,5,0.0,300.0,1.0,1.0,9999.0,,
2,28,2,5,300.0,420.0,3.0,1.0,9999.0,,
2,83,67,5,180.0,300.0,4.0,1.0,9999.0,,
3,45,52,5,300.0,600.0,4.0,1.0,720.0,,
2,77,46,5,300.0,420.0,1.0,1.0,9999.0,,
2,68,52,5,300.0,600.0,2.0,1.0,9999.0,,
2,78,2,5,0.0,300.0,2.0,1.0,9999.0,,
3,86,44,5,0.0,300.0,1.0,1.0,420.0,,
2,0,54,5,300.0,600.0,3.0,1.0,9999.0,,
3,92,92,5,0.0,300.0,2.0,1.0,840.0,,
3,6,61,5,300.0,600.0,4.0,1.0,720.0,,
2,81,88,5,300.0,600.0,4.0,1.0,9999.0,,
2,60,9,5,0.0,300.0,1.0,1.0,9999.0,,
3,60,9,5,0.0,300.0,4.0,1.0,420.0,,
2,100,19,5,0.0,300.0,4.0,1.0,9999.0,,
3,7,32,5,300.0,600.0,3.0,1.0,720.0,,
3,5,29,5,300.0,600.0,2.0,1.0,840.0,,
2,29,53,5,300.0,600.0,3.0,1.0,9999.0,,
2,8,18,5,300.0,600.0,4.0,1.0,9999.0,,
2,79,86,5,300.0,600.0,1.0,1.0,9999.0,,
2,14,90,5,60.0,180.0,4.0,1.0,9999.0,,
2,8,10,5,300.0,420.0,1.0,1.0,9999.0,,
3,8,10,5,300.0,420.0,1.0,1.0,840.0,,
2,72,70,5,420.0,540.0,4.0,1.0,9999.0,,
3,73,31,5,300.0,420.0,1.0,1.0,720.0,,
2,69,86,5,0.0,300.0,2.0,1.0,9999.0,,
3,69,86,5,0.0,300.0,4.0,1.0,720.0,,
2,50,27,5,300.0,420.0,4.0,1.0,9999.0,,
2,75,62,5,300.0,600.0,4.0,1.0,9999.0,,
3,61,13,5,420.0,540.0,1.0,1.0,720.0,,
2,96,41,5,300.0,600.0,3.0,1.0,9999.0,,
2,96,47,5,0.0,300.0,4.0,1.0,9999.0,,
3,19,29,5,0.0,300.0,3.0,1.0,480.0,,
2,25,11,5,0.0,300.0,2.0,1.0,9999.0,,
2,68,24,5,0.0,300.0,2.0,1.0,9999.0,,
3,68,24,5,0.0,300.0,1.0,1.0,840.0,,
2,21,14,5,0.0,300.0,3.0,1.0,9999.0,,
2,39,21,5,300.0,420.0,3.0,1.0,9999.0,,
3,39,21,5,300.0,420.0,4.0,1.0,840.0,,
2,58,25,5,300.0,420.0,1.0,1.0,9999.0,,
3,58,25,5,300.0,420.0,2.0,1.0,720.0,,
2,67,30,5,300.0,600.0,3.0,1.0,9999.0,,
3,67,30,5,300.0,600.0,2.0,1.0,720.0,,
2,63,40,5,300.0,600.0,4.0,1.0,9999.0,,
3,80,27,5,300.0,600.0,3.0,,720.0,,
