Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,31,52,15,,,,,,,
1,52,42,15,,,,,,,
1,45,20,15,,,,,,,
1,77,75,15,,,,,,,
1,30,21,15,,,,,,,
1,30,64,15,,,,,,,
1,55,68,15,,,,,,,
1,43,31,15,,,,,,,
3,47,69,5,300.0,600.0,4.0,1.0,840.0,,
3,97,57,5,0.0,300.0,3.0,1.0,420.0,,
2,99,35,5,420.0,540.0,3.0,1.0,9999.0,,
2,46,61,5,300.0,600.0,3.0,1.0,9999.0,,
3,11,35,5,60.0,180.0,4.0,1.0,480.0,,
2,49,12,5,300.0,420.0,1.0,1.0,9999.0,,
2,62,22,5,0.0,300.0,3.0,1.0,9999.0,,
2,84,53,5,0.0,300.0,4.0,1.0,9999.0,,
2,83,13,5,300.0,420.0,2.0,1.0,9999.0,,
3,83,13,5,300.0,420.0,4.0,1.0,840.0,,
2,35,96,5,300.0,600.0,2.0,1.0,9999.0,,
3,35,96,5,300.0,600.0,1.0,1.0,720.0,,
3,3,94,5,0.0,300.0,2.0,1.0,420.0,,
2,36,8,5,0.0,300.0,2.0,1.0,9999.0,,
3,14,39,5,0.0,300.0,1.0,1.0,480.0,,
2,78,67,5,0.0,300.0,4.0,1.0,9999.0,,
3,78,67,5,0.0,300.0,3.0,1.0,720.0,,
3,33,48,5,420.0,540.0,1.0,1.0,720.0,,
2,12,93,5,300.0,600.0,1.0,1.0,9999.0,,
2,94,62,5,0.0,300.0,3.0,1.0,9999.0,,
3,94,62,5,0.0,300.0,2.0,1.0,420.0,,
3,81,12,5,0.0,300.0,3.0,1.0,480.0,,
2,58,60,5,60.0,180.0,3.0,1.0,9999.0,,
2,82,32,5,0.0,300.0,3.0,1.0,9999.0,,
2,33,45,5,300.0,600.0,3.0,1.0,9999.0,,
3,33,45,5,300.0,600.0,3.0,1.0,720.0,,
2,70,41,5,300.0,600.0,2.0,1.0,9999.0,,
2,52,4,5,300.0,420.0,1.0,1.0,9999.0,,
2,24,21,5,0.0,300.0,4.0,1.0,9999.0,,
2,72,98,5,300.0,600.0,2.0,1.0,9999.0,,
3,72,98,5,300.0,600.0,1.0,1.0,720.0,,
3,81,68,5,0.0,300.0,3.0,1.0,720.0,,
3,73,49,5,60.0,180.0,4.0,1.0,420.0,,
2,96,100,5,0.0,300.0,2.0,1.0,9999.0,,
2,31,48,5,300.0,600.0,3.0,1.0,9999.0,,
3,31,48,5,300.0,600.0,3.0,1.0,840.0,,
3,15,64,5,0.0,300.0,2.0,1.0,720.0,,
2,99,35,5,60.0,180.0,4.0,1.0,9999.0,,
3,99,35,5,60.0,180.0,2.0,1.0,600.0,,
2,93,30,5,300.0,600.0,2.0,1.0,9999.0,,
2,79,79,5,180.0,300.0,2.0,1.0,9999.0,,
2,80,79,5,300.0,420.0,4.0,1.0,9999.0,,
2,32,26,5,300.0,600.0,1.0,1.0,9999.0,,
3,45,50,5,0.0,300.0,1.0,1.0,480.0,,
2,63,44,5,300.0,420.0,1.0,1.0,9999.0,,
3,19,26,5,300.0,600.0,1.0,1.0,840.0,,
2,97,22,5,0.0,300.0,1.0,1.0,9999.0,,
3,97,22,5,0.0,300.0,4.0,1.0,420.0,,
2,58,48,5,300.0,600.0,2.0,1.0,9999.0,,
3,96,12,5,180.0,300.0,1.0,1.0,420.0,,
3,75,69,5,0.0,300.0,4.0,1.0,480.0,,
2,85,50,5,300.0,600.0,2.0,1.0,9999.0,,
3,48,90,5,300.0,420.0,4.0,1.0,720.0,,
2,7,67,5,0.0,300.0,4.0,1.0,9999.0,,
3,7,67,5,0.0,300.0,2.0,1.0,420.0,,
3,55,81,5,0.0,300.0,1.0,1.0,480.0,,
2,12,18,5,0.0,300.0,4.0,1.0,9999.0,,
3,12,18,5,0.0,300.0,3.0,1.0,420.0,,
2,13,20,5,300.0,600.0,3.0,1.0,9999.0,,
3,13,20,5,300.0,600.0,3.0,1.0,720.0,,
3,10,82,5,300.0,600.0,2.0,1.0,840.0,,
2,87,51,5,420.0,540.0,3.0,1.0,9999.0,,
