Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,41,53,15,,,,,,,
1,80,73,15,,,,,,,
1,54,47,15,,,,,,,
1,49,35,15,,,,,,,
1,72,58,15,,,,,,,
1,76,23,15,,,,,,,
1,26,58,15,,,,,,,
1,57,75,15,,,,,,,
2,14,63,5,0.0,300.0,4.0,1.0,9999.0,,
3,14,63,5,0.0,300.0,2.0,1.0,480.0,,
3,6,0,5,180.0,300.0,2.0,1.0,480.0,,
2,71,59,5,300.0,420.0,3.0,1.0,9999.0,,
2,73,74,5,0.0,300.0,2.0,1.0,9999.0,,
3,47,35,5,60.0,180.0,2.0,1.0,480.0,,
3,52,96,5,0.0,300.0,4.0,1.0,840.0,,
3,78,14,5,180.0,300.0,4.0,1.0,420.0,,
2,22,70,5,60.0,180.0,2.0,1.0,9999.0,,
2,13,39,5,300.0,600.0,2.0,1.0,9999.0,,
3,13,39,5,300.0,600.0,1.0,1.0,720.0,,
3,95,27,5,0.0,300.0,2.0,1.0,480.0,,
2,28,83,5,60.0,180.0,3.0,1.0,9999.0,,
2,90,91,5,420.0,540.0,2.0,1.0,9999.0,,
3,90,91,5,420.0,540.0,4.0,1.0,720.0,,
2,22,5,5,0.0,300.0,4.0,1.0,9999.0,,
3,22,5,5,0.0,300.0,3.0,1.0,720.0,,
2,81,76,5,300.0,600.0,2.0,1.0,9999.0,,
2,71,53,5,300.0,600.0,2.0,1.0,9999.0,,
2,74,1,5,300.0,600.0,4.0,1.0,9999.0,,
2,53,90,5,0.0,300.0,2.0,1.0,9999.0,,
3,53,90,5,0.0,300.0,1.0,1.0,480.0,,
2,13,60,5,300.0,600.0,2.0,1.0,9999.0,,
2,81,94,5,300.0,600.0,3.0,1.0,9999.0,,
3,3,81,5,420.0,540.0,3.0,1.0,720.0,,
2,3,86,5,0.0,300.0,2.0,1.0,9999.0,,
2,42,98,5,300.0,600.0,2.0,1.0,9999.0,,
3,42,98,5,300.0,600.0,2.0,1.0,720.0,,
2,41,27,5,0.0,300.0,2.0,1.0,9999.0,,
2,73,24,5,0.0,300.0,4.0,1.0,9999.0,,
2,12,93,5,0.0,300.0,2.0,1.0,9999.0,,
3,12,93,5,0.0,300.0,2.0,1.0,420.0,,
2,19,32,5,300.0,420.0,3.0,1.0,9999.0,,
3,19,32,5,300.0,420.0,4.0,1.0,720.0,,
2,94,26,5,300.0,600.0,2.0,1.0,9999.0,,
3,94,26,5,300.0,600.0,1.0,1.0,720.0,,
2,64,90,5,0.0,300.0,4.0,1.0,9999.0,,
3,88,50,5,0.0,300.0,3.0,1.0,420.0,,
2,8,32,5,420.0,540.0,1.0,1.0,9999.0,,
3,8,32,5,420.0,540.0,1.0,1.0,840.0,,
2,40,13,5,0.0,300.0,1.0,1.0,9999.0,,
2,51,34,5,0.0,300.0,3.0,1.0,9999.0,,
2,91,61,5,0.0,300.0,4.0,1.0,9999.0,,
3,91,61,5,0.0,300.0,1.0,1.0,720.0,,
2,99,27,5,180.0,300.0,4.0,1.0,9999.0,,
3,99,27,5,180.0,300.0,1.0,1.0,720.0,,
3,50,62,5,420.0,540.0,3.0,1.0,720.0,,
2,96,43,5,300.0,600.0,1.0,1.0,9999.0,,
3,96,43,5,300.0,600.0,3.0,1.0,720.0,,
2,16,70,5,300.0,600.0,1.0,1.0,9999.0,,
3,24,61,5,300.0,420.0,1.0,1.0,720.0,,
2,45,29,5,300.0,600.0,4.0,1.0,9999.0,,
3,70,24,5,300.0,600.0,3.0,1.0,720.0,,
3,90,74,5,0.0,300.0,1.0,1.0,480.0,,
2,6,78,5,300.0,600.0,3.0,1.0,9999.0,,
3,6,78,5,300.0,600.0,1.0,1.0,720.0,,
2,92,39,5,0.0,300.0,2.0,1.0,9999.0,,
3,63,51,5,300.0,600.0,3.0,1.0,720.0,,
3,89,41,5,0.0,300.0,1.0,1.0,840.0,,
2,1,55,5,300.0,600.0,2.0,1.0,9999.0,,
3,1,55,5,300.0,600.0,3.0,1.0,720.0,,
2,33,84,5,60.0,180.0,1.0,1.0,9999.0,,
3,10,32,5,420.0,540.0,1.0,1.0,720.0,,
3,88,75,5,300.0,600.0,2.0,1.0,720.0,,
3,80,98,5,300.0,600.0,4.0,1.0,720.0,,
