Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,68,41,15,,,,,,,
1,35,59,15,,,,,,,
1,21,37,15,,,,,,,
1,79,75,15,,,,,,,
1,71,59,15,,,,,,,
1,49,80,15,,,,,,,
1,79,51,15,,,,,,,
1,26,64,15,,,,,,,
2,12,23,5,0.0,300.0,2.0,1.0,9999.0,,
3,12,23,5,0.0,300.0,4.0,1.0,480.0,,
2,65,84,5,0.0,300.0,2.0,1.0,9999.0,,
2,16,48,5,420.0,540.0,4.0,1.0,9999.0,,
2,10,32,5,0.0,300.0,4.0,1.0,9999.0,,
2,7,100,5,420.0,540.0,4.0,1.0,9999.0,,
2,15,66,5,180.0,300.0,1.0,1.0,9999.0,,
3,15,66,5,180.0,300.0,3.0,1.0,420.0,,
2,49,78,5,180.0,300.0,2.0,1.0,9999.0,,
2,93,82,5,60.0,180.0,3.0,1.0,9999.0,,
3,72,90,5,180.0,300.0,4.0,1.0,480.0,,
2,16,12,5,300.0,600.0,3.0,1.0,9999.0,,
3,16,12,5,300.0,600.0,2.0,1.0,720.0,,
2,34,61,5,300.0,600.0,3.0,1.0,9999.0,,
3,34,61,5,300.0,600.0,4.0,1.0,840.0,,
3,6,70,5,300.0,600.0,3.0,1.0,720.0,,
2,86,63,5,300.0,600.0,3.0,1.0,9999.0,,
2,85,0,5,300.0,600.0,1.0,1.0,9999.0,,
2,92,67,5,0.0,300.0,2.0,1.0,9999.0,,
3,92,67,5,0.0,300.0,4.0,1.0,420.0,,
3,8,50,5,0.0,300.0,2.0,1.0,420.0,,
2,29,20,5,300.0,600.0,1.0,1.0,9999.0,,
3,29,20,5,300.0,600.0,2.0,1.0,720.0,,
2,72,42,5,300.0,600.0,1.0,1.0,9999.0,,
2,44,99,5,180.0,300.0,1.0,1.0,9999.0,,
2,67,81,5,60.0,180.0,1.0,1.0,9999.0,,
2,38,11,5,300.0,600.0,1.0,1.0,9999.0,,
2,52,42,5,0.0,300.0,1.0,1.0,9999.0,,
2,74,24,5,300.0,600.0,1.0,1.0,9999.0,,
3,74,24,5,300.0,600.0,2.0,1.0,840.0,,
2,98,44,5,300.0,600.0,4.0,1.0,9999.0,,
3,98,44,5,300.0,600.0,2.0,1.0,840.0,,
2,87,49,5,0.0,300.0,4.0,1.0,9999.0,,
2,21,93,5,60.0,180.0,1.0,1.0,9999.0,,
2,21,8,5,0.0,300.0,4.0,1.0,9999.0,,
3,21,8,5,0.0,300.0,2.0,1.0,720.0,,
3,91,46,5,300.0,600.0,2.0,1.0,720.0,,
2,60,73,5,0.0,300.0,1.0,1.0,9999.0,,
2,63,2,5,300.0,600.0,2.0,1.0,9999.0,,
3,33,78,5,300.0,600.0,4.0,1.0,720.0,,
2,78,90,5,180.0,300.0,4.0,1.0,9999.0,,
2,83,16,5,0.0,300.0,3.0,1.0,9999.0,,
2,99,78,5,300.0,420.0,4.0,1.0,9999.0,,
3,8,52,5,180.0,300.0,2.0,1.0,420.0,,
2,99,86,5,300.0,600.0,4.0,1.0,9999.0,,
2,27,1,5,0.0,300.0,3.0,1.0,9999.0,,
2,13,65,5,180.0,300.0,1.0,1.0,9999.0,,
3,13,65,5,180.0,300.0,1.0,1.0,480.0,,
2,27,1,5,0.0,300.0,3.0,1.0,9999.0,,
2,53,68,5,60.0,180.0,4.0,1.0,9999.0,,
3,53,68,5,60.0,180.0,4.0,1.0,720.0,,
2,7,98,5,300.0,600.0,3.0,1.0,9999.0,,
3,5,75,5,300.0,600.0,1.0,1.0,720.0,,
2,70,11,5,180.0,300.0,2.0,1.0,9999.0,,
2,65,10,5,0.0,300.0,1.0,1.0,9999.0,,
3,65,10,5,0.0,300.0,3.0,1.0,480.0,,
2,20,89,5,0.0,300.0,4.0,1.0,9999.0,,
3,20,89,5,0.0,300.0,4.0,1.0,720.0,,
2,56,74,5,180.0,300.0,1.0,1.0,9999.0,,
2,33,71,5,0.0,300.0,1.0,1.0,9999.0,,
3,33,71,5,0.0,300.0,4.0,1.0,840.0,,
2,95,35,5,0.0,300.0,4.0,1.0,9999.0,,
3,95,35,5,0.0,300.0,2.0,1.0,420.0,,
2,64,96,5,180.0,300.0,2.0,1.0,9999.0,,
2,55,40,5,0.0,300.0,1.0,1.0,9999.0,,
