Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,22,73,15,,,,,,,
1,52,58,15,,,,,,,
2,53,48,5,180,300,3,,9999,,
3,53,48,5,180,300,2,,9999,,
2,23,84,5,0,300,3,,9999,,
3,53,8,5,300,420,1,,9999,,
3,73,25,5,420,540,2,,9999,,
3,38,100,5,0,300,2,,9999,,
2,93,100,5,300,420,1,,9999,,
3,93,100,5,300,420,4,,9999,,
2,9,83,5,60,180,4,,9999,,
3,96,85,5,0,300,1,,9999,,
2,72,49,5,180,300,1,,9999,,
3,72,49,5,180,300,2,,9999,,
2,28,90,5,0,300,2,,9999,,
2,77,38,5,300,420,1,,9999,,
2,19,69,5,60,180,2,,9999,,
2,64,42,5,300,600,4,,9999,,
3,45,19,5,300,420,1,,9999,,
2,56,68,5,300,420,1,,9999,,
2,57,90,5,0,300,4,,9999,,
3,14,4,5,300,600,2,,9999,,
2,2,43,5,0,300,4,,9999,,
3,90,32,5,300,600,4,,9999,,
2,3,64,5,300,600,4,,9999,,
3,3,64,5,300,600,2,,9999,,
2,70,28,5,300,420,3,,9999,,
3,70,28,5,300,420,3,,9999,,
2,32,77,5,420,540,3,,9999,,
2,100,32,5,300,600,3,,9999,,
2,68,81,5,0,300,2,,9999,,
3,68,81,5,0,300,3,,9999,,
3,88,95,5,300,600,2,,9999,,
2,94,66,5,300,420,2,,9999,,
3,94,66,5,300,420,1,,9999,,
2,6,69,5,0,300,3,,9999,,
2,10,15,5,180,300,4,,9999,,
2,47,59,5,300,600,4,,9999,,
2,43,60,5,300,420,1,,9999,,
3,22,23,5,0,300,1,,9999,,
2,15,42,5,0,300,4,,9999,,
2,27,72,5,180,300,3,,9999,,
2,20,15,5,0,300,3,,9999,,
2,13,87,5,300,600,4,,9999,,
3,89,41,5,180,300,4,,9999,,
2,29,48,5,300,600,3,,9999,,
2,68,90,5,300,600,1,,9999,,
2,76,78,5,300,600,4,,9999,,
3,76,78,5,300,600,2,,9999,,
2,71,47,5,300,600,1,,9999,,
3,71,47,5,300,600,4,,9999,,
2,53,9,5,0,300,1,,9999,,
3,26,36,5,420,540,3,,9999,,
3,95,24,5,0,300,2,,9999,,
3,36,79,5,300,600,3,,9999,,
2,68,82,5,0,300,2,,9999,,
2,37,76,5,420,540,1,,9999,,
3,37,76,5,420,540,4,,9999,,
3,85,85,5,0,300,3,,9999,,
2,12,38,5,0,300,3,,9999,,
2,94,44,5,300,420,3,,9999,,
2,68,56,5,420,540,2,,9999,,
