Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,34,27,15,,,,,,,
1,77,49,15,,,,,,,
1,52,77,15,,,,,,,
1,46,53,15,,,,,,,
3,68,54,5,300.0,600.0,3.0,1.0,9999.0,,
2,95,68,5,180.0,300.0,1.0,1.0,9999.0,,
3,95,68,5,180.0,300.0,2.0,1.0,9999.0,,
2,52,97,5,300.0,600.0,2.0,1.0,9999.0,,
3,52,97,5,300.0,600.0,3.0,1.0,9999.0,,
2,65,0,5,300.0,420.0,4.0,1.0,9999.0,,
3,8,31,5,300.0,420.0,3.0,1.0,9999.0,,
2,73,29,5,60.0,180.0,2.0,1.0,9999.0,,
3,73,29,5,60.0,180.0,2.0,1.0,9999.0,,
2,63,42,5,300.0,600.0,1.0,1.0,9999.0,,
3,63,42,5,300.0,600.0,4.0,1.0,9999.0,,
2,83,95,5,0.0,300.0,3.0,1.0,9999.0,,
3,34,48,5,180.0,300.0,4.0,1.0,9999.0,,
2,95,38,5,180.0,300.0,1.0,1.0,9999.0,,
3,95,38,5,180.0,300.0,2.0,1.0,9999.0,,
3,31,25,5,420.0,540.0,1.0,1.0,9999.0,,
3,13,47,5,0.0,300.0,4.0,1.0,9999.0,,
2,45,10,5,300.0,600.0,4.0,1.0,9999.0,,
3,38,29,5,420.0,540.0,4.0,1.0,9999.0,,
2,16,25,5,60.0,180.0,2.0,1.0,9999.0,,
3,16,25,5,60.0,180.0,2.0,1.0,9999.0,,
3,9,47,5,180.0,300.0,1.0,1.0,9999.0,,
2,27,16,5,180.0,300.0,1.0,1.0,9999.0,,
3,55,52,5,180.0,300.0,2.0,1.0,9999.0,,
2,2,65,5,0.0,300.0,4.0,1.0,9999.0,,
2,4,82,5,180.0,300.0,1.0,1.0,9999.0,,
2,79,46,5,180.0,300.0,1.0,1.0,9999.0,,
2,53,70,5,0.0,300.0,2.0,1.0,9999.0,,
2,13,74,5,300.0,600.0,4.0,1.0,9999.0,,
3,13,74,5,300.0,600.0,2.0,1.0,9999.0,,
2,61,68,5,0.0,300.0,3.0,1.0,9999.0,,
2,93,70,5,300.0,600.0,2.0,1.0,9999.0,,
2,96,27,5,300.0,600.0,1.0,1.0,9999.0,,
3,27,55,5,300.0,600.0,3.0,1.0,9999.0,,
3,8,13,5,60.0,180.0,3.0,1.0,9999.0,,
3,44,35,5,0.0,300.0,2.0,1.0,9999.0,,
2,58,91,5,180.0,300.0,4.0,1.0,9999.0,,
2,91,29,5,420.0,540.0,2.0,1.0,9999.0,,
2,14,86,5,300.0,600.0,4.0,1.0,9999.0,,
2,41,95,5,300.0,600.0,4.0,1.0,9999.0,,
3,5,17,5,300.0,600.0,3.0,1.0,9999.0,,
2,42,66,5,300.0,420.0,2.0,1.0,9999.0,,
3,42,66,5,300.0,420.0,2.0,1.0,9999.0,,
2,0,89,5,0.0,300.0,3.0,1.0,9999.0,,
2,38,5,5,300.0,600.0,2.0,1.0,9999.0,,
2,92,58,5,420.0,540.0,4.0,1.0,9999.0,,
3,35,1,5,420.0,540.0,2.0,1.0,9999.0,,
2,86,53,5,300.0,600.0,4.0,1.0,9999.0,,
2,86,97,5,420.0,540.0,1.0,1.0,9999.0,,
3,28,72,5,0.0,300.0,1.0,1.0,9999.0,,
2,68,0,5,300.0,420.0,3.0,1.0,9999.0,,
3,68,0,5,300.0,420.0,1.0,1.0,9999.0,,
3,17,92,5,0.0,300.0,4.0,1.0,9999.0,,
3,34,18,5,0.0,300.0,2.0,1.0,9999.0,,
3,83,35,5,0.0,300.0,3.0,1.0,9999.0,,
3,73,46,5,60.0,180.0,2.0,1.0,9999.0,,
2,33,37,5,0.0,300.0,1.0,1.0,9999.0,,
3,98,47,5,420.0,540.0,2.0,1.0,9999.0,,
3,27,0,5,300.0,600.0,3.0,1.0,9999.0,,
