Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,77,20,15,,,,,,,
1,33,25,15,,,,,,,
2,22,70,5,300.0,600.0,1.0,1.0,9999.0,,
3,22,70,5,300.0,600.0,4.0,1.0,9999.0,,
3,16,28,5,420.0,540.0,4.0,1.0,9999.0,,
2,46,75,5,420.0,540.0,3.0,1.0,9999.0,,
3,18,87,5,300.0,600.0,2.0,1.0,9999.0,,
2,86,66,5,180.0,300.0,3.0,1.0,9999.0,,
2,58,60,5,0.0,300.0,4.0,1.0,9999.0,,
2,85,9,5,0.0,300.0,4.0,1.0,9999.0,,
3,85,9,5,0.0,300.0,1.0,1.0,9999.0,,
2,70,61,5,0.0,300.0,3.0,1.0,9999.0,,
3,70,61,5,0.0,300.0,4.0,1.0,9999.0,,
3,29,100,5,60.0,180.0,2.0,1.0,9999.0,,
2,98,53,5,0.0,300.0,4.0,1.0,9999.0,,
2,71,3,5,0.0,300.0,4.0,1.0,9999.0,,
3,20,27,5,420.0,540.0,2.0,1.0,9999.0,,
2,21,95,5,0.0,300.0,3.0,1.0,9999.0,,
3,21,95,5,0.0,300.0,3.0,1.0,9999.0,,
2,10,5,5,300.0,600.0,3.0,1.0,9999.0,,
2,7,0,5,60.0,180.0,2.0,1.0,9999.0,,
2,58,65,5,300.0,600.0,4.0,1.0,9999.0,,
3,58,65,5,300.0,600.0,1.0,1.0,9999.0,,
2,98,56,5,300.0,420.0,1.0,1.0,9999.0,,
3,70,66,5,420.0,540.0,4.0,1.0,9999.0,,
3,5,14,5,180.0,300.0,4.0,1.0,9999.0,,
3,59,26,5,0.0,300.0,4.0,1.0,9999.0,,
2,66,59,5,0.0,300.0,4.0,1.0,9999.0,,
2,65,29,5,0.0,300.0,3.0,1.0,9999.0,,
3,23,76,5,420.0,540.0,1.0,1.0,9999.0,,
3,19,80,5,0.0,300.0,1.0,1.0,9999.0,,
2,1,74,5,0.0,300.0,4.0,1.0,9999.0,,
2,25,87,5,300.0,600.0,2.0,1.0,9999.0,,
2,92,36,5,300.0,420.0,3.0,1.0,9999.0,,
2,20,86,5,300.0,420.0,2.0,1.0,9999.0,,
3,20,86,5,300.0,420.0,2.0,1.0,9999.0,,
2,41,1,5,300.0,600.0,2.0,1.0,9999.0,,
3,40,54,5,0.0,300.0,1.0,1.0,9999.0,,
2,7,86,5,300.0,600.0,2.0,1.0,9999.0,,
2,41,88,5,0.0,300.0,3.0,1.0,9999.0,,
2,67,44,5,0.0,300.0,4.0,1.0,9999.0,,
2,8,97,5,300.0,420.0,1.0,1.0,9999.0,,
3,64,44,5,300.0,420.0,3.0,1.0,9999.0,,
2,9,62,5,180.0,300.0,3.0,1.0,9999.0,,
2,10,47,5,0.0,300.0,2.0,1.0,9999.0,,
3,10,47,5,0.0,300.0,1.0,1.0,9999.0,,
2,12,89,5,180.0,300.0,2.0,1.0,9999.0,,
2,98,51,5,300.0,600.0,3.0,1.0,9999.0,,
2,52,64,5,300.0,600.0,2.0,1.0,9999.0,,
3,52,64,5,300.0,600.0,4.0,1.0,9999.0,,
2,89,94,5,0.0,300.0,1.0,1.0,9999.0,,
2,11,2,5,300.0,420.0,1.0,1.0,9999.0,,
2,83,64,5,0.0,300.0,1.0,1.0,9999.0,,
2,8,8,5,300.0,600.0,3.0,1.0,9999.0,,
2,54,24,5,0.0,300.0,4.0,1.0,9999.0,,
2,100,9,5,180.0,300.0,1.0,1.0,9999.0,,
2,99,14,5,0.0,300.0,2.0,1.0,9999.0,,
3,99,14,5,0.0,300.0,1.0,1.0,9999.0,,
2,32,8,5,0.0,300.0,3.0,1.0,9999.0,,
2,72,69,5,0.0,300.0,1.0,1.0,9999.0,,
2,67,22,5,420.0,540.0,3.0,1.0,9999.0,,
