Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,72,61,15,,,,,,,
1,37,29,15,,,,,,,
1,78,30,15,,,,,,,
1,63,80,15,,,,,,,
2,77,69,5,0.0,300.0,1.0,1.0,9999.0,,
2,100,90,5,60.0,180.0,4.0,1.0,9999.0,,
2,1,7,5,300.0,420.0,2.0,1.0,9999.0,,
2,30,20,5,300.0,600.0,1.0,1.0,9999.0,,
3,25,16,5,0.0,300.0,3.0,1.0,9999.0,,
2,65,9,5,300.0,600.0,3.0,1.0,9999.0,,
2,99,78,5,300.0,600.0,3.0,1.0,9999.0,,
2,50,1,5,300.0,600.0,4.0,1.0,9999.0,,
2,95,66,5,0.0,300.0,4.0,1.0,9999.0,,
2,25,48,5,300.0,600.0,3.0,1.0,9999.0,,
3,25,48,5,300.0,600.0,1.0,1.0,9999.0,,
2,17,11,5,0.0,300.0,4.0,1.0,9999.0,,
3,17,11,5,0.0,300.0,3.0,1.0,9999.0,,
3,88,6,5,300.0,420.0,4.0,1.0,9999.0,,
2,81,45,5,300.0,600.0,2.0,1.0,9999.0,,
3,43,28,5,0.0,300.0,2.0,1.0,9999.0,,
2,18,9,5,60.0,180.0,4.0,1.0,9999.0,,
2,53,80,5,0.0,300.0,2.0,1.0,9999.0,,
2,55,40,5,180.0,300.0,1.0,1.0,9999.0,,
2,1,45,5,0.0,300.0,3.0,1.0,9999.0,,
2,67,91,5,0.0,300.0,3.0,1.0,9999.0,,
3,67,91,5,0.0,300.0,1.0,1.0,9999.0,,
2,40,81,5,420.0,540.0,1.0,1.0,9999.0,,
2,58,15,5,300.0,600.0,4.0,1.0,9999.0,,
3,58,15,5,300.0,600.0,3.0,1.0,9999.0,,
3,42,38,5,0.0,300.0,3.0,1.0,9999.0,,
2,19,22,5,300.0,600.0,3.0,1.0,9999.0,,
2,53,99,5,0.0,300.0,2.0,1.0,9999.0,,
3,53,99,5,0.0,300.0,3.0,1.0,9999.0,,
3,60,16,5,0.0,300.0,2.0,1.0,9999.0,,
2,0,62,5,0.0,300.0,4.0,1.0,9999.0,,
3,96,3,5,60.0,180.0,3.0,1.0,9999.0,,
2,64,31,5,60.0,180.0,3.0,1.0,9999.0,,
2,62,25,5,300.0,420.0,2.0,1.0,9999.0,,
2,79,95,5,0.0,300.0,1.0,1.0,9999.0,,
2,55,61,5,300.0,600.0,1.0,1.0,9999.0,,
3,55,61,5,300.0,600.0,3.0,1.0,9999.0,,
3,86,93,5,0.0,300.0,3.0,1.0,9999.0,,
3,83,52,5,0.0,300.0,3.0,1.0,9999.0,,
2,46,73,5,300.0,420.0,1.0,1.0,9999.0,,
2,100,0,5,0.0,300.0,1.0,1.0,9999.0,,
3,100,0,5,0.0,300.0,1.0,1.0,9999.0,,
2,27,30,5,300.0,600.0,2.0,1.0,9999.0,,
2,30,23,5,0.0,300.0,2.0,1.0,9999.0,,
3,30,23,5,0.0,300.0,2.0,1.0,9999.0,,
3,58,22,5,0.0,300.0,4.0,1.0,9999.0,,
2,19,42,5,0.0,300.0,1.0,1.0,9999.0,,
2,63,55,5,300.0,600.0,2.0,1.0,9999.0,,
2,31,51,5,300.0,600.0,3.0,1.0,9999.0,,
2,44,39,5,0.0,300.0,4.0,1.0,9999.0,,
2,27,59,5,300.0,600.0,1.0,1.0,9999.0,,
3,27,59,5,300.0,600.0,4.0,1.0,9999.0,,
3,48,75,5,300.0,420.0,3.0,1.0,9999.0,,
3,49,47,5,300.0,420.0,1.0,1.0,9999.0,,
3,84,91,5,180.0,300.0,2.0,1.0,9999.0,,
3,3,65,5,420.0,540.0,1.0,1.0,9999.0,,
2,66,83,5,300.0,600.0,3.0,1.0,9999.0,,
3,66,83,5,300.0,600.0,2.0,1.0,9999.0,,
2,97,19,5,0.0,300.0,4.0,1.0,9999.0,,
2,14,100,5,300.0,420.0,3.0,1.0,9999.0,,
