Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,24,32,15,,,,,,,
1,76,42,15,,,,,,,
1,44,69,15,,,,,,,
1,72,65,15,,,,,,,
1,54,65,15,,,,,,,
1,21,66,15,,,,,,,
1,53,76,15,,,,,,,
1,26,78,15,,,,,,,
2,24,77,5,300.0,600.0,1.0,1.0,9999.0,,
3,24,77,5,300.0,600.0,3.0,1.0,9999.0,,
2,64,25,5,60.0,180.0,4.0,1.0,9999.0,,
3,64,25,5,60.0,180.0,4.0,1.0,9999.0,,
3,15,65,5,300.0,600.0,2.0,1.0,9999.0,,
2,37,97,5,0.0,300.0,4.0,1.0,9999.0,,
2,73,50,5,0.0,300.0,3.0,1.0,9999.0,,
2,99,32,5,0.0,300.0,4.0,1.0,9999.0,,
3,99,32,5,0.0,300.0,3.0,1.0,9999.0,,
2,19,3,5,300.0,600.0,2.0,1.0,9999.0,,
2,87,41,5,300.0,600.0,2.0,1.0,9999.0,,
2,50,71,5,0.0,300.0,2.0,1.0,9999.0,,
2,51,22,5,180.0,300.0,1.0,1.0,9999.0,,
3,51,22,5,180.0,300.0,3.0,1.0,9999.0,,
3,81,51,5,300.0,600.0,3.0,1.0,9999.0,,
2,84,48,5,60.0,180.0,4.0,1.0,9999.0,,
3,66,94,5,60.0,180.0,1.0,1.0,9999.0,,
2,97,22,5,300.0,600.0,2.0,1.0,9999.0,,
3,97,22,5,300.0,600.0,1.0,1.0,9999.0,,
2,69,8,5,300.0,600.0,4.0,1.0,9999.0,,
2,100,14,5,0.0,300.0,4.0,1.0,9999.0,,
3,100,14,5,0.0,300.0,4.0,1.0,9999.0,,
3,33,64,5,300.0,600.0,4.0,1.0,9999.0,,
2,77,18,5,0.0,300.0,1.0,1.0,9999.0,,
3,77,18,5,0.0,300.0,1.0,1.0,9999.0,,
3,45,98,5,0.0,300.0,4.0,1.0,9999.0,,
2,71,73,5,420.0,540.0,2.0,1.0,9999.0,,
3,92,14,5,300.0,600.0,1.0,1.0,9999.0,,
2,77,73,5,300.0,600.0,3.0,1.0,9999.0,,
2,36,75,5,420.0,540.0,1.0,1.0,9999.0,,
3,36,75,5,420.0,540.0,4.0,1.0,9999.0,,
2,64,21,5,0.0,300.0,2.0,1.0,9999.0,,
3,0,60,5,180.0,300.0,2.0,1.0,9999.0,,
3,66,27,5,180.0,300.0,2.0,1.0,9999.0,,
2,71,1,5,420.0,540.0,4.0,1.0,9999.0,,
3,71,1,5,420.0,540.0,2.0,1.0,9999.0,,
2,4,10,5,420.0,540.0,4.0,1.0,9999.0,,
2,35,0,5,420.0,540.0,2.0,1.0,9999.0,,
2,16,42,5,300.0,600.0,2.0,1.0,9999.0,,
3,16,42,5,300.0,600.0,4.0,1.0,9999.0,,
3,5,72,5,300.0,420.0,3.0,1.0,9999.0,,
2,70,8,5,420.0,540.0,4.0,1.0,9999.0,,
2,49,29,5,180.0,300.0,1.0,1.0,9999.0,,
3,49,29,5,180.0,300.0,4.0,1.0,9999.0,,
3,85,18,5,0.0,300.0,1.0,1.0,9999.0,,
2,61,55,5,0.0,300.0,3.0,1.0,9999.0,,
3,61,55,5,0.0,300.0,4.0,1.0,9999.0,,
2,88,44,5,0.0,300.0,3.0,1.0,9999.0,,
2,57,19,5,0.0,300.0,2.0,1.0,9999.0,,
3,36,21,5,420.0,540.0,2.0,1.0,9999.0,,
2,1,59,5,0.0,300.0,2.0,1.0,9999.0,,
2,4,87,5,0.0,300.0,1.0,1.0,9999.0,,
3,4,87,5,0.0,300.0,4.0,1.0,9999.0,,
2,76,61,5,0.0,300.0,1.0,1.0,9999.0,,
3,76,61,5,0.0,300.0,2.0,1.0,9999.0,,
2,24,33,5,60.0,180.0,1.0,1.0,9999.0,,
3,90,0,5,300.0,600.0,1.0,1.0,9999.0,,
2,75,37,5,0.0,300.0,1.0,1.0,9999.0,,
3,14,87,5,0.0,300.0,3.0,1.0,9999.0,,
2,19,79,5,300.0,600.0,2.0,1.0,9999.0,,
2,77,6,5,300.0,600.0,3.0,1.0,9999.0,,
2,13,78,5,300.0,420.0,1.0,1.0,9999.0,,
3,13,78,5,300.0,420.0,3.0,1.0,9999.0,,
2,34,33,5,180.0,300.0,4.0,1.0,9999.0,,
3,10,25,5,60.0,180.0,3.0,1.0,9999.0,,
