Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,43,32,15,,,,,,,
1,20,21,15,,,,,,,
3,62,61,5,300.0,600.0,4.0,1.0,9999.0,,
2,85,20,5,180.0,300.0,2.0,1.0,9999.0,,
2,26,1,5,180.0,300.0,1.0,1.0,9999.0,,
2,50,33,5,300.0,420.0,4.0,1.0,9999.0,,
3,50,33,5,300.0,420.0,2.0,1.0,9999.0,,
2,86,89,5,0.0,300.0,2.0,1.0,9999.0,,
3,8,75,5,0.0,300.0,3.0,1.0,9999.0,,
2,10,32,5,180.0,300.0,2.0,1.0,9999.0,,
3,43,52,5,300.0,600.0,1.0,1.0,9999.0,,
3,13,93,5,0.0,300.0,4.0,1.0,9999.0,,
2,82,43,5,0.0,300.0,4.0,1.0,9999.0,,
3,82,43,5,0.0,300.0,1.0,1.0,9999.0,,
3,92,71,5,420.0,540.0,2.0,1.0,9999.0,,
2,76,94,5,60.0,180.0,3.0,1.0,9999.0,,
3,76,94,5,60.0,180.0,1.0,1.0,9999.0,,
2,59,80,5,0.0,300.0,2.0,1.0,9999.0,,
3,45,6,5,180.0,300.0,2.0,1.0,9999.0,,
3,42,55,5,0.0,300.0,1.0,1.0,9999.0,,
3,67,76,5,300.0,420.0,2.0,1.0,9999.0,,
3,100,72,5,0.0,300.0,2.0,1.0,9999.0,,
2,82,17,5,300.0,420.0,2.0,1.0,9999.0,,
3,82,17,5,300.0,420.0,1.0,1.0,9999.0,,
3,58,67,5,300.0,600.0,3.0,1.0,9999.0,,
2,96,54,5,300.0,600.0,2.0,1.0,9999.0,,
3,96,54,5,300.0,600.0,1.0,1.0,9999.0,,
3,52,49,5,300.0,600.0,1.0,1.0,9999.0,,
2,64,75,5,60.0,180.0,1.0,1.0,9999.0,,
3,11,59,5,0.0,300.0,2.0,1.0,9999.0,,
2,98,67,5,60.0,180.0,2.0,1.0,9999.0,,
3,98,67,5,60.0,180.0,2.0,1.0,9999.0,,
2,99,23,5,0.0,300.0,2.0,1.0,9999.0,,
3,99,23,5,0.0,300.0,4.0,1.0,9999.0,,
3,94,100,5,300.0,600.0,3.0,1.0,9999.0,,
2,71,96,5,180.0,300.0,3.0,1.0,9999.0,,
2,12,52,5,0.0,300.0,1.0,1.0,9999.0,,
3,64,66,5,0.0,300.0,2.0,1.0,9999.0,,
2,5,42,5,300.0,600.0,1.0,1.0,9999.0,,
3,5,42,5,300.0,600.0,2.0,1.0,9999.0,,
2,40,2,5,300.0,600.0,4.0,1.0,9999.0,,
2,42,49,5,300.0,600.0,2.0,1.0,9999.0,,
2,51,26,5,0.0,300.0,1.0,1.0,9999.0,,
3,49,97,5,0.0,300.0,2.0,1.0,9999.0,,
2,13,23,5,0.0,300.0,4.0,1.0,9999.0,,
3,13,23,5,0.0,300.0,4.0,1.0,9999.0,,
2,60,45,5,300.0,600.0,4.0,1.0,9999.0,,
3,60,45,5,300.0,600.0,1.0,1.0,9999.0,,
2,40,39,5,300.0,600.0,2.0,1.0,9999.0,,
2,63,56,5,60.0,180.0,4.0,1.0,9999.0,,
3,63,56,5,60.0,180.0,3.0,1.0,9999.0,,
3,41,80,5,0.0,300.0,3.0,1.0,9999.0,,
2,51,7,5,0.0,300.0,3.0,1.0,9999.0,,
2,0,55,5,300.0,600.0,3.0,1.0,9999.0,,
3,0,55,5,300.0,600.0,4.0,1.0,9999.0,,
2,71,54,5,0.0,300.0,1.0,1.0,9999.0,,
2,78,12,5,0.0,300.0,3.0,1.0,9999.0,,
3,5,76,5,300.0,600.0,4.0,1.0,9999.0,,
2,27,23,5,420.0,540.0,2.0,1.0,9999.0,,
2,39,1,5,180.0,300.0,3.0,1.0,9999.0,,
2,57,84,5,300.0,420.0,4.0,1.0,9999.0,,
2,80,94,5,300.0,600.0,1.0,1.0,9999.0,,
2,54,37,5,300.0,600.0,4.0,1.0,9999.0,,
2,83,4,5,0.0,300.0,1.0,1.0,9999.0,,
3,83,4,5,0.0,300.0,3.0,1.0,9999.0,,
