StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS0      f          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS1      f          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS2      f          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS3      f          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS4      f          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS5      f          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS6      f          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS7      f          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F0         f          9.0        92.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F1         f          40.0       84.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F2         f          11.0       73.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F3         f          2.0        11.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F4         f          40.0       52.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F5         f          90.0       11.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F6         f          0.0        58.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F7         f          52.0       26.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F8         f          46.0       89.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F9         f          57.0       66.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F10        f          24.0       87.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F11        f          74.0       53.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F12        f          82.0       52.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F13        f          1.0        41.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F14        f          19.0       31.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F15        f          18.0       56.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F16        f          84.0       69.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F17        f          34.0       93.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F18        f          37.0       29.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F19        f          61.0       11.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F20        f          7.0        58.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
C0         c          18.0       79.0       26.0       20.0            6.0           25.0         347.0      940.0      10.0        
C1         c          62.0       22.0       17.0       11.0            6.0           30.0         108.0      1036.0     10.0        
C2         c          18.0       84.0       20.0       16.0            4.0           30.0         304.0      777.0      10.0        
C3         c          33.0       5.0        4.0        3.0             1.0           50.0         116.0      722.0      10.0        
C4         c          16.0       79.0       7.0        6.0             1.0           30.0         150.0      770.0      10.0        
C5         c          89.0       30.0       8.0        5.0             3.0           20.0         232.0      382.0      10.0        
C6         c          21.0       20.0       21.0       1.0             20.0          25.0         237.0      512.0      10.0        
C7         c          22.0       81.0       4.0        3.0             1.0           40.0         356.0      721.0      10.0        
C8         c          58.0       28.0       37.0       19.0            18.0          35.0         541.0      1003.0     10.0        
C9         c          58.0       79.0       20.0       5.0             15.0          35.0         180.0      261.0      10.0        
C10        c          60.0       85.0       16.0       5.0             11.0          45.0         450.0      802.0      10.0        
C11        c          11.0       26.0       29.0       17.0            12.0          30.0         490.0      695.0      10.0        
C12        c          38.0       57.0       14.0       5.0             9.0           50.0         147.0      685.0      10.0        
C13        c          34.0       62.0       8.0        4.0             4.0           40.0         202.0      452.0      10.0        
C14        c          35.0       12.0       17.0       11.0            6.0           20.0         323.0      397.0      10.0        
C15        c          17.0       76.0       13.0       10.0            3.0           20.0         476.0      877.0      10.0        
C16        c          57.0       20.0       29.0       19.0            10.0          20.0         766.0      1019.0     10.0        
C17        c          63.0       84.0       2.0        0.0             2.0           25.0         665.0      928.0      10.0        
C18        c          39.0       11.0       15.0       11.0            4.0           20.0         213.0      1025.0     10.0        
C19        c          89.0       30.0       5.0        3.0             2.0           45.0         386.0      604.0      10.0        
C20        c          26.0       84.0       13.0       9.0             4.0           40.0         504.0      544.0      10.0        
C21        c          33.0       12.0       14.0       9.0             5.0           25.0         405.0      1000.0     10.0        
C22        c          0.0        46.0       5.0        5.0             0.0           20.0         271.0      393.0      10.0        
C23        c          46.0       50.0       28.0       2.0             26.0          25.0         376.0      676.0      10.0        
C24        c          59.0       78.0       20.0       5.0             15.0          40.0         331.0      926.0      10.0        
C25        c          91.0       32.0       21.0       14.0            7.0           45.0         320.0      525.0      10.0        
C26        c          8.0        59.0       12.0       10.0            2.0           50.0         720.0      854.0      10.0        
C27        c          35.0       18.0       40.0       19.0            21.0          50.0         340.0      447.0      10.0        
C28        c          43.0       15.0       14.0       9.0             5.0           50.0         599.0      626.0      10.0        
C29        c          18.0       50.0       24.0       15.0            9.0           40.0         392.0      590.0      10.0        
C30        c          12.0       15.0       14.0       3.0             11.0          40.0         533.0      731.0      10.0        
C31        c          58.0       23.0       16.0       10.0            6.0           40.0         498.0      883.0      10.0        
C32        c          34.0       32.0       27.0       2.0             25.0          30.0         103.0      529.0      10.0        
C33        c          59.0       47.0       10.0       2.0             8.0           35.0         427.0      561.0      10.0        
C34        c          9.0        18.0       18.0       9.0             9.0           30.0         182.0      712.0      10.0        
C35        c          38.0       38.0       4.0        0.0             4.0           30.0         234.0      770.0      10.0        
C36        c          3.0        46.0       8.0        7.0             1.0           40.0         472.0      525.0      10.0        
C37        c          15.0       40.0       11.0       7.0             4.0           50.0         104.0      920.0      10.0        
C38        c          68.0       37.0       6.0        3.0             3.0           40.0         276.0      791.0      10.0        
C39        c          35.0       36.0       10.0       0.0             10.0          30.0         189.0      381.0      10.0        
C40        c          87.0       33.0       13.0       8.0             5.0           20.0         523.0      907.0      10.0        
C41        c          32.0       4.0        16.0       14.0            2.0           50.0         588.0      911.0      10.0        
