StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS0      f          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS1      f          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS2      f          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS3      f          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS4      f          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS5      f          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS6      f          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS7      f          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F0         f          52.0       31.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F1         f          40.0       39.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F2         f          8.0        40.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F3         f          50.0       11.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F4         f          13.0       23.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F5         f          65.0       30.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F6         f          44.0       5.0        0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F7         f          45.0       46.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F8         f          61.0       24.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F9         f          51.0       30.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F10        f          51.0       5.0        0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F11        f          57.0       32.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F12        f          22.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F13        f          49.0       12.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F14        f          31.0       33.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F15        f          51.0       32.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F16        f          17.0       15.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F17        f          46.0       14.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F18        f          42.0       39.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F19        f          65.0       16.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F20        f          14.0       33.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
C0         c          50.0       46.0       8.0        1.0             7.0           30.0         627.0      863.0      10.0        
C1         c          17.0       17.0       21.0       0.0             21.0          40.0         319.0      852.0      10.0        
C2         c          45.0       13.0       21.0       15.0            6.0           45.0         344.0      585.0      10.0        
C3         c          24.0       37.0       20.0       7.0             13.0          20.0         154.0      372.0      10.0        
C4         c          14.0       22.0       11.0       4.0             7.0           35.0         870.0      893.0      10.0        
C5         c          28.0       32.0       3.0        0.0             3.0           35.0         826.0      880.0      10.0        
C6         c          2.0        41.0       7.0        7.0             0.0           45.0         318.0      806.0      10.0        
C7         c          21.0       13.0       8.0        3.0             5.0           35.0         741.0      832.0      10.0        
C8         c          40.0       52.0       25.0       6.0             19.0          30.0         283.0      545.0      10.0        
C9         c          32.0       53.0       7.0        3.0             4.0           30.0         258.0      919.0      10.0        
C10        c          2.0        5.0        24.0       14.0            10.0          20.0         379.0      934.0      10.0        
C11        c          2.0        28.0       24.0       22.0            2.0           40.0         586.0      700.0      10.0        
C12        c          19.0       35.0       8.0        4.0             4.0           50.0         739.0      964.0      10.0        
C13        c          41.0       44.0       17.0       1.0             16.0          20.0         414.0      914.0      10.0        
C14        c          33.0       35.0       13.0       1.0             12.0          35.0         635.0      660.0      10.0        
C15        c          47.0       24.0       12.0       6.0             6.0           45.0         334.0      815.0      10.0        
C16        c          20.0       28.0       12.0       3.0             9.0           45.0         258.0      373.0      10.0        
C17        c          27.0       29.0       8.0        1.0             7.0           50.0         331.0      1032.0     10.0        
C18        c          2.0        42.0       5.0        5.0             0.0           20.0         893.0      938.0      10.0        
C19        c          11.0       21.0       13.0       6.0             7.0           35.0         947.0      965.0      10.0        
C20        c          9.0        16.0       11.0       5.0             6.0           25.0         503.0      964.0      10.0        
C21        c          45.0       12.0       6.0        4.0             2.0           50.0         534.0      968.0      10.0        
C22        c          37.0       35.0       1.0        0.0             1.0           40.0         435.0      579.0      10.0        
C23        c          56.0       3.0        20.0       19.0            1.0           35.0         566.0      886.0      10.0        
C24        c          54.0       49.0       2.0        0.0             2.0           40.0         140.0      958.0      10.0        
C25        c          45.0       22.0       14.0       7.0             7.0           45.0         383.0      431.0      10.0        
C26        c          39.0       50.0       10.0       2.0             8.0           45.0         303.0      386.0      10.0        
C27        c          42.0       36.0       21.0       3.0             18.0          40.0         267.0      363.0      10.0        
C28        c          23.0       48.0       15.0       8.0             7.0           35.0         319.0      711.0      10.0        
C29        c          33.0       42.0       18.0       4.0             14.0          40.0         227.0      1001.0     10.0        
C30        c          2.0        39.0       20.0       19.0            1.0           50.0         476.0      548.0      10.0        
C31        c          24.0       13.0       12.0       6.0             6.0           20.0         347.0      924.0      10.0        
C32        c          10.0       56.0       16.0       13.0            3.0           50.0         294.0      1091.0     10.0        
C33        c          12.0       29.0       6.0        4.0             2.0           30.0         407.0      862.0      10.0        
C34        c          41.0       36.0       34.0       4.0             30.0          45.0         432.0      512.0      10.0        
C35        c          50.0       58.0       22.0       3.0             19.0          25.0         951.0      1031.0     10.0        
C36        c          59.0       18.0       22.0       15.0            7.0           30.0         764.0      801.0      10.0        
C37        c          41.0       55.0       18.0       5.0             13.0          30.0         162.0      462.0      10.0        
C38        c          27.0       30.0       17.0       2.0             15.0          50.0         463.0      819.0      10.0        
C39        c          50.0       27.0       12.0       6.0             6.0           25.0         611.0      746.0      10.0        
C40        c          53.0       22.0       27.0       16.0            11.0          35.0         159.0      728.0      10.0        
C41        c          2.0        60.0       21.0       20.0            1.0           40.0         349.0      610.0      10.0        
