StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0            0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F0         f          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F1         f          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F2         f          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F3         f          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F4         f          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F5         f          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F6         f          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F7         f          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F8         f          40.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F9         f          73.0       52.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F10        f          90.0       55.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F11        f          55.0       79.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F12        f          69.0       89.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F13        f          32.0       80.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F14        f          39.0       96.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F15        f          23.0       80.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F16        f          4.0        83.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F17        f          18.0       58.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F18        f          1.0        56.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F19        f          13.0       31.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F20        f          -5.0       38.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F21        f          26.0       37.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F22        f          28.0       13.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F23        f          39.0       31.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F24        f          48.0       11.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F25        f          59.0       17.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F26        f          73.0       23.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F27        f          74.0       32.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F28        f          90.0       44.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
C0         c          25.0       85.0       20.0       14.0            6.0           45           420.0      502.0      10.0        
C1         c          22.0       75.0       30.0       21.0            9.0           35           132.0      465.0      10.0        
C2         c          22.0       85.0       10.0       7.0             3.0           35           214.0      784.0      10.0        
C3         c          20.0       80.0       40.0       30.0            10.0          25           847.0      899.0      10.0        
C4         c          20.0       85.0       20.0       15.0            5.0           25           626.0      1010.0     10.0        
C5         c          18.0       75.0       20.0       15.0            5.0           20           243.0      595.0      10.0        
C6         c          15.0       75.0       20.0       16.0            4.0           35           261.0      319.0      10.0        
C7         c          15.0       80.0       10.0       8.0             2.0           30           482.0      720.0      10.0        
C8         c          10.0       35.0       20.0       14.0            6.0           45           660.0      970.0      10.0        
C9         c          10.0       40.0       30.0       22.0            8.0           40           483.0      651.0      10.0        
C10        c          8.0        40.0       40.0       32.0            8.0           40           450.0      674.0      10.0        
C11        c          8.0        45.0       20.0       16.0            4.0           40           942.0      1018.0     10.0        
C12        c          5.0        35.0       10.0       9.0             1.0           45           140.0      364.0      10.0        
C13        c          5.0        45.0       10.0       9.0             1.0           35           227.0      491.0      10.0        
C14        c          2.0        40.0       20.0       19.0            1.0           30           843.0      975.0      10.0        
C15        c          0.0        40.0       20.0       20.0            0.0           35           195.0      487.0      10.0        
C16        c          0.0        45.0       20.0       20.0            0.0           25           259.0      415.0      10.0        
C17        c          44.0       5.0        20.0       18.0            2.0           35           821.0      1005.0     10.0        
C18        c          42.0       10.0       40.0       30.0            10.0          50           142.0      403.0      10.0        
C19        c          42.0       15.0       10.0       6.0             4.0           20           319.0      419.0      10.0        
C20        c          40.0       5.0        10.0       9.0             1.0           35           521.0      845.0      10.0        
C21        c          40.0       15.0       40.0       25.0            15.0          50           669.0      895.0      10.0        
C22        c          38.0       5.0        30.0       26.0            4.0           35           201.0      659.0      10.0        
C23        c          38.0       15.0       10.0       6.0             4.0           20           230.0      414.0      10.0        
C24        c          35.0       5.0        20.0       17.0            3.0           45           147.0      341.0      10.0        
