StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS0      f          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS1      f          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS2      f          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS3      f          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS4      f          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS5      f          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS6      f          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS7      f          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F0         f          29.0       42.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F1         f          14.0       64.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F2         f          22.0       55.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F3         f          0.0        65.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F4         f          53.0       59.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F5         f          43.0       80.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F6         f          4.0        52.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F7         f          40.0       57.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F8         f          16.0       11.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F9         f          16.0       34.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F10        f          8.0        25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F11        f          33.0       35.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F12        f          10.0       11.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F13        f          34.0       46.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F14        f          47.0       61.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F15        f          37.0       89.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F16        f          80.0       55.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F17        f          0.0        69.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F18        f          64.0       70.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F19        f          0.0        32.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F20        f          69.0       40.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
C0         c          64.0       84.0       16.0       4.0             12.0          40.0         557.0      1108.0     90.0        
C1         c          97.0       35.0       25.0       16.0            9.0           35.0         830.0      1064.0     90.0        
C2         c          9.0        35.0       10.0       7.0             3.0           20.0         735.0      739.0      90.0        
C3         c          67.0       56.0       10.0       2.0             8.0           45.0         174.0      273.0      90.0        
C4         c          63.0       57.0       10.0       1.0             9.0           40.0         358.0      1033.0     90.0        
C5         c          84.0       26.0       24.0       17.0            7.0           50.0         520.0      549.0      90.0        
C6         c          42.0       63.0       18.0       6.0             12.0          30.0         648.0      840.0      90.0        
C7         c          58.0       82.0       13.0       4.0             9.0           25.0         739.0      828.0      90.0        
C8         c          32.0       33.0       37.0       1.0             36.0          30.0         213.0      920.0      90.0        
C9         c          67.0       54.0       19.0       4.0             15.0          40.0         288.0      606.0      90.0        
C10        c          62.0       84.0       17.0       4.0             13.0          30.0         320.0      476.0      90.0        
C11        c          20.0       81.0       10.0       8.0             2.0           30.0         447.0      1031.0     90.0        
C12        c          40.0       70.0       23.0       10.0            13.0          30.0         158.0      221.0      90.0        
C13        c          30.0       35.0       10.0       1.0             9.0           25.0         868.0      1025.0     90.0        
C14        c          52.0       85.0       32.0       12.0            20.0          45.0         147.0      806.0      90.0        
C15        c          18.0       51.0       23.0       15.0            8.0           50.0         282.0      318.0      90.0        
C16        c          69.0       57.0       17.0       3.0             14.0          35.0         955.0      993.0      90.0        
C17        c          63.0       59.0       50.0       3.0             47.0          40.0         342.0      503.0      90.0        
C18        c          35.0       8.0        21.0       16.0            5.0           30.0         490.0      511.0      90.0        
C19        c          66.0       58.0       10.0       1.0             9.0           25.0         548.0      689.0      90.0        
C20        c          40.0       10.0       25.0       19.0            6.0           50.0         353.0      872.0      90.0        
C21        c          1.0        40.0       21.0       20.0            1.0           35.0         390.0      550.0      90.0        
C22        c          62.0       87.0       15.0       4.0             11.0          50.0         316.0      464.0      90.0        
C23        c          67.0       57.0       14.0       2.0             12.0          45.0         514.0      1071.0     90.0        
C24        c          66.0       81.0       30.0       6.0             24.0          35.0         650.0      913.0      90.0        
C25        c          38.0       32.0       17.0       3.0             14.0          35.0         212.0      835.0      90.0        
C26        c          21.0       74.0       22.0       16.0            6.0           45.0         1036.0     1117.0     90.0        
C27        c          72.0       90.0       26.0       5.0             21.0          25.0         421.0      697.0      90.0        
C28        c          58.0       83.0       27.0       8.0             19.0          25.0         467.0      1041.0     90.0        
C29        c          9.0        40.0       42.0       33.0            9.0           50.0         1151.0     1230.0     90.0        
C30        c          24.0       53.0       19.0       10.0            9.0           30.0         283.0      933.0      90.0        
C31        c          74.0       58.0       34.0       7.0             27.0          20.0         413.0      759.0      90.0        
C32        c          33.0       32.0       25.0       1.0             24.0          30.0         581.0      615.0      90.0        
C33        c          8.0        42.0       10.0       8.0             2.0           30.0         697.0      954.0      90.0        
C34        c          24.0       35.0       21.0       7.0             14.0          35.0         574.0      900.0      90.0        
C35        c          0.0        43.0       16.0       16.0            0.0           40.0         515.0      1209.0     90.0        
C36        c          48.0       34.0       36.0       10.0            26.0          45.0         363.0      940.0      90.0        
C37        c          6.0        47.0       17.0       15.0            2.0           35.0         723.0      1039.0     90.0        
C38        c          75.0       59.0       16.0       3.0             13.0          20.0         827.0      897.0      90.0        
C39        c          87.0       31.0       29.0       19.0            10.0          30.0         187.0      694.0      90.0        
C40        c          82.0       60.0       19.0       5.0             14.0          50.0         619.0      883.0      90.0        
C41        c          22.0       50.0       10.0       6.0             4.0           50.0         749.0      1099.0     90.0        
