StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS0      f          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS1      f          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS2      f          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS3      f          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS4      f          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS5      f          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS6      f          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS7      f          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F0         f          35.0       41.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F1         f          56.0       63.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F2         f          44.0       32.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F3         f          32.0       28.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F4         f          6.0        72.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F5         f          42.0       47.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F6         f          31.0       14.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F7         f          23.0       55.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F8         f          18.0       46.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F9         f          33.0       90.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F10        f          67.0       26.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F11        f          52.0       64.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F12        f          40.0       57.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F13        f          29.0       68.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F14        f          90.0       61.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F15        f          30.0       29.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F16        f          81.0       29.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F17        f          78.0       32.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F18        f          8.0        29.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F19        f          52.0       30.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F20        f          21.0       60.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
C0         c          49.0       39.0       10.0       2.0             8.0           30.0         281.0      707.0      90.0        
C1         c          90.0       32.0       29.0       19.0            10.0          30.0         217.0      528.0      90.0        
C2         c          88.0       27.0       11.0       8.0             3.0           45.0         791.0      1127.0     90.0        
C3         c          58.0       85.0       10.0       3.0             7.0           25.0         459.0      1118.0     90.0        
C4         c          24.0       46.0       21.0       10.0            11.0          40.0         654.0      664.0      90.0        
C5         c          58.0       79.0       38.0       10.0            28.0          40.0         630.0      980.0      90.0        
C6         c          57.0       78.0       10.0       3.0             7.0           30.0         682.0      1164.0     90.0        
C7         c          36.0       30.0       27.0       5.0             22.0          50.0         919.0      1008.0     90.0        
C8         c          92.0       33.0       23.0       15.0            8.0           20.0         710.0      1026.0     90.0        
C9         c          6.0        36.0       10.0       8.0             2.0           40.0         1035.0     1175.0     90.0        
C10        c          44.0       68.0       10.0       4.0             6.0           50.0         286.0      450.0      90.0        
C11        c          60.0       82.0       36.0       10.0            26.0          30.0         699.0      830.0      90.0        
C12        c          42.0       67.0       16.0       6.0             10.0          25.0         553.0      834.0      90.0        
C13        c          38.0       8.0        10.0       8.0             2.0           40.0         705.0      773.0      90.0        
C14        c          61.0       84.0       20.0       5.0             15.0          45.0         520.0      977.0      90.0        
C15        c          60.0       82.0       20.0       5.0             15.0          50.0         656.0      942.0      90.0        
C16        c          47.0       38.0       16.0       3.0             13.0          35.0         149.0      510.0      90.0        
C17        c          1.0        42.0       26.0       25.0            1.0           30.0         509.0      1209.0     90.0        
C18        c          71.0       56.0       10.0       2.0             8.0           25.0         369.0      1168.0     90.0        
C19        c          39.0       65.0       15.0       6.0             9.0           40.0         543.0      817.0      90.0        
C20        c          14.0       73.0       10.0       8.0             2.0           40.0         124.0      1169.0     90.0        
C21        c          7.0        39.0       22.0       18.0            4.0           30.0         171.0      294.0      90.0        
C22        c          63.0       57.0       12.0       1.0             11.0          25.0         182.0      202.0      90.0        
C23        c          31.0       32.0       17.0       1.0             16.0          35.0         682.0      1109.0     90.0        
C24        c          36.0       11.0       14.0       10.0            4.0           25.0         206.0      779.0      90.0        
C25        c          16.0       77.0       27.0       21.0            6.0           35.0         1067.0     1071.0     90.0        
C26        c          31.0       34.0       10.0       1.0             9.0           30.0         627.0      737.0      90.0        
C27        c          48.0       34.0       31.0       9.0             22.0          30.0         417.0      515.0      90.0        
C28        c          16.0       75.0       19.0       15.0            4.0           40.0         787.0      996.0      90.0        
C29        c          61.0       81.0       23.0       6.0             17.0          50.0         883.0      1006.0     90.0        
C30        c          52.0       30.0       10.0       4.0             6.0           30.0         268.0      924.0      90.0        
C31        c          49.0       32.0       23.0       8.0             15.0          35.0         280.0      1078.0     90.0        
C32        c          29.0       31.0       28.0       2.0             26.0          35.0         752.0      1165.0     90.0        
C33        c          43.0       71.0       14.0       6.0             8.0           25.0         339.0      552.0      90.0        
C34        c          7.0        42.0       34.0       28.0            6.0           20.0         315.0      500.0      90.0        
C35        c          64.0       59.0       10.0       1.0             9.0           40.0         142.0      232.0      90.0        
C36        c          52.0       37.0       21.0       6.0             15.0          40.0         134.0      231.0      90.0        
C37        c          34.0       36.0       31.0       2.0             29.0          40.0         247.0      420.0      90.0        
C38        c          29.0       37.0       10.0       2.0             8.0           20.0         502.0      670.0      90.0        
C39        c          43.0       71.0       10.0       4.0             6.0           30.0         535.0      690.0      90.0        
C40        c          21.0       81.0       17.0       13.0            4.0           30.0         235.0      432.0      90.0        
C41        c          60.0       59.0       18.0       0.0             18.0          40.0         473.0      899.0      90.0        
