StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0            0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F0         f          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F1         f          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F2         f          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F3         f          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F4         f          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F5         f          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F6         f          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F7         f          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F8         f          40.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F9         f          73.0       52.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F10        f          90.0       55.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F11        f          55.0       79.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F12        f          69.0       89.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F13        f          32.0       80.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F14        f          39.0       96.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F15        f          23.0       80.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F16        f          4.0        83.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F17        f          18.0       58.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F18        f          1.0        56.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F19        f          13.0       31.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F20        f          -5.0       38.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F21        f          26.0       37.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F22        f          28.0       13.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F23        f          39.0       31.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F24        f          48.0       11.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F25        f          59.0       17.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F26        f          73.0       23.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F27        f          74.0       32.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F28        f          90.0       44.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
C0         c          52.0       75.0       10.0       3.0             7.0           20           822.0      1512.0     90.0        
C1         c          45.0       70.0       30.0       11.0            19.0          20           1043.0     1487.0     90.0        
C2         c          62.0       69.0       10.0       1.0             9.0           25           131.0      990.0      90.0        
C3         c          60.0       66.0       10.0       1.0             9.0           35           127.0      1086.0     90.0        
C4         c          42.0       65.0       10.0       4.0             6.0           30           903.0      2003.0     90.0        
C5         c          16.0       42.0       20.0       12.0            8.0           50           2435.0     3015.0     90.0        
C6         c          58.0       70.0       20.0       3.0             17.0          20           128.0      807.0      90.0        
C7         c          34.0       60.0       20.0       9.0             11.0          45           113.0      959.0      90.0        
C8         c          28.0       70.0       10.0       6.0             4.0           25           125.0      1407.0     90.0        
C9         c          35.0       66.0       10.0       5.0             5.0           50           118.0      911.0      90.0        
C10        c          35.0       69.0       10.0       5.0             5.0           30           121.0      1073.0     90.0        
C11        c          25.0       85.0       20.0       14.0            6.0           40           495.0      883.0      90.0        
C12        c          22.0       75.0       30.0       21.0            9.0           50           133.0      861.0      90.0        
C13        c          22.0       85.0       10.0       7.0             3.0           25           413.0      1151.0     90.0        
C14        c          20.0       80.0       40.0       30.0            10.0          50           514.0      670.0      90.0        
C15        c          20.0       85.0       40.0       31.0            9.0           35           595.0      1153.0     90.0        
C16        c          18.0       75.0       20.0       15.0            5.0           40           584.0      1734.0     90.0        
C17        c          15.0       75.0       20.0       16.0            4.0           25           995.0      1137.0     90.0        
C18        c          15.0       80.0       10.0       8.0             2.0           50           693.0      1249.0     90.0        
C19        c          30.0       50.0       10.0       4.0             6.0           50           2798.0     3391.0     90.0        
C20        c          30.0       56.0       20.0       9.0             11.0          25           2727.0     3389.0     90.0        
C21        c          28.0       52.0       20.0       9.0             11.0          45           2809.0     3388.0     90.0        
C22        c          14.0       66.0       10.0       8.0             2.0           25           1101.0     1613.0     90.0        
C23        c          25.0       50.0       10.0       5.0             5.0           30           2579.0     3386.0     90.0        
C24        c          22.0       66.0       40.0       27.0            13.0          40           742.0      1776.0     90.0        
