StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS0      f          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS1      f          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS2      f          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS3      f          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS4      f          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS5      f          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS6      f          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS7      f          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F0         f          38.0       62.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F1         f          24.0       51.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F2         f          41.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F3         f          42.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F4         f          36.0       36.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F5         f          50.0       31.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F6         f          71.0       39.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F7         f          36.0       46.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F8         f          44.0       5.0        0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F9         f          70.0       39.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F10        f          45.0       26.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F11        f          23.0       60.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F12        f          46.0       37.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F13        f          43.0       63.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F14        f          21.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F15        f          54.0       68.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F16        f          24.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F17        f          15.0       48.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F18        f          53.0       5.0        0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F19        f          35.0       33.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F20        f          36.0       17.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
C0         c          32.0       20.0       12.0       4.0             8.0           35.0         529.0      571.0      10.0        
C1         c          15.0       32.0       6.0        3.0             3.0           45.0         127.0      1001.0     10.0        
C2         c          29.0       39.0       41.0       11.0            30.0          40.0         335.0      790.0      10.0        
C3         c          36.0       40.0       13.0       1.0             12.0          40.0         831.0      1101.0     10.0        
C4         c          53.0       25.0       31.0       16.0            15.0          20.0         446.0      555.0      10.0        
C5         c          14.0       18.0       18.0       4.0             14.0          30.0         328.0      350.0      10.0        
C6         c          46.0       40.0       4.0        1.0             3.0           20.0         500.0      898.0      10.0        
C7         c          41.0       42.0       19.0       0.0             19.0          35.0         505.0      1047.0     10.0        
C8         c          41.0       41.0       25.0       0.0             25.0          35.0         164.0      242.0      10.0        
C9         c          67.0       41.0       9.0        3.0             6.0           25.0         425.0      894.0      10.0        
C10        c          56.0       9.0        18.0       15.0            3.0           40.0         390.0      502.0      10.0        
C11        c          18.0       40.0       19.0       10.0            9.0           20.0         217.0      550.0      10.0        
C12        c          32.0       39.0       13.0       2.0             11.0          45.0         712.0      747.0      10.0        
C13        c          57.0       21.0       19.0       12.0            7.0           45.0         383.0      753.0      10.0        
C14        c          42.0       18.0       7.0        4.0             3.0           30.0         680.0      996.0      10.0        
C15        c          19.0       31.0       19.0       7.0             12.0          40.0         654.0      764.0      10.0        
C16        c          51.0       59.0       31.0       4.0             27.0          40.0         275.0      1041.0     10.0        
C17        c          52.0       56.0       23.0       2.0             21.0          30.0         672.0      968.0      10.0        
C18        c          33.0       26.0       10.0       2.0             8.0           30.0         371.0      495.0      10.0        
C19        c          27.0       19.0       17.0       5.0             12.0          45.0         467.0      515.0      10.0        
C20        c          50.0       26.0       14.0       7.0             7.0           50.0         444.0      974.0      10.0        
C21        c          44.0       45.0       19.0       0.0             19.0          45.0         574.0      790.0      10.0        
C22        c          40.0       47.0       20.0       3.0             17.0          35.0         523.0      872.0      10.0        
C23        c          10.0       26.0       5.0        3.0             2.0           45.0         858.0      989.0      10.0        
C24        c          44.0       31.0       25.0       7.0             18.0          35.0         356.0      794.0      10.0        
C25        c          67.0       3.0        16.0       15.0            1.0           45.0         525.0      968.0      10.0        
C26        c          57.0       16.0       15.0       11.0            4.0           50.0         357.0      470.0      10.0        
C27        c          31.0       4.0        19.0       17.0            2.0           40.0         227.0      568.0      10.0        
C28        c          23.0       73.0       14.0       10.0            4.0           30.0         222.0      541.0      10.0        
C29        c          9.0        13.0       21.0       6.0             15.0          30.0         438.0      837.0      10.0        
C30        c          49.0       39.0       17.0       3.0             14.0          35.0         626.0      852.0      10.0        
C31        c          58.0       60.0       1.0        0.0             1.0           40.0         503.0      828.0      10.0        
C32        c          30.0       42.0       18.0       5.0             13.0          25.0         241.0      580.0      10.0        
C33        c          40.0       42.0       20.0       1.0             19.0          30.0         635.0      957.0      10.0        
C34        c          18.0       37.0       8.0        4.0             4.0           45.0         129.0      286.0      10.0        
C35        c          54.0       45.0       19.0       3.0             16.0          40.0         793.0      963.0      10.0        
C36        c          42.0       18.0       18.0       10.0            8.0           25.0         457.0      477.0      10.0        
C37        c          46.0       68.0       2.0        1.0             1.0           45.0         216.0      300.0      10.0        
C38        c          51.0       44.0       12.0       2.0             10.0          35.0         525.0      824.0      10.0        
C39        c          27.0       56.0       26.0       13.0            13.0          25.0         569.0      754.0      10.0        
C40        c          22.0       62.0       10.0       6.0             4.0           35.0         746.0      973.0      10.0        
C41        c          50.0       12.0       8.0        6.0             2.0           45.0         333.0      372.0      10.0        
