StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS0      f          25.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS1      f          50.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS2      f          75.0       25.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS3      f          25.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS4      f          75.0       50.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS5      f          25.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS6      f          50.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F_sS7      f          75.0       75.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F0         f          45.0       79.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F1         f          44.0       96.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F2         f          65.0       71.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F3         f          48.0       39.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F4         f          53.0       80.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F5         f          49.0       58.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F6         f          23.0       32.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F7         f          39.0       89.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F8         f          29.0       65.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F9         f          21.0       32.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F10        f          15.0       11.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F11        f          35.0       40.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F12        f          4.0        59.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F13        f          52.0       65.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F14        f          48.0       34.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F15        f          34.0       34.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F16        f          87.0       30.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F17        f          42.0       82.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F18        f          56.0       86.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F19        f          34.0       48.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
F20        f          43.0       61.0       0.0        0.0             0.0           0.0          0.0        9999.0     0.0         
C0         c          38.0       51.0       13.0       3.0             10.0          50.0         143.0      338.0      10.0        
C1         c          44.0       9.0        26.0       21.0            5.0           30.0         483.0      942.0      10.0        
C2         c          37.0       5.0        23.0       20.0            3.0           45.0         339.0      814.0      10.0        
C3         c          38.0       3.0        23.0       21.0            2.0           30.0         221.0      381.0      10.0        
C4         c          19.0       74.0       32.0       24.0            8.0           35.0         203.0      913.0      10.0        
C5         c          7.0        17.0       12.0       7.0             5.0           20.0         248.0      762.0      10.0        
C6         c          41.0       12.0       16.0       11.0            5.0           35.0         352.0      573.0      10.0        
C7         c          37.0       0.0        40.0       40.0            0.0           30.0         301.0      653.0      10.0        
C8         c          29.0       64.0       30.0       16.0            14.0          35.0         850.0      871.0      10.0        
C9         c          36.0       78.0       9.0        5.0             4.0           40.0         568.0      879.0      10.0        
C10        c          39.0       10.0       21.0       16.0            5.0           35.0         615.0      924.0      10.0        
C11        c          49.0       52.0       13.0       1.0             12.0          35.0         272.0      939.0      10.0        
C12        c          45.0       53.0       21.0       3.0             18.0          40.0         312.0      581.0      10.0        
C13        c          13.0       21.0       25.0       10.0            15.0          40.0         670.0      858.0      10.0        
C14        c          46.0       56.0       26.0       5.0             21.0          35.0         158.0      781.0      10.0        
C15        c          21.0       22.0       12.0       1.0             11.0          40.0         285.0      900.0      10.0        
C16        c          85.0       22.0       4.0        3.0             1.0           20.0         409.0      641.0      10.0        
C17        c          7.0        34.0       5.0        4.0             1.0           30.0         657.0      670.0      10.0        
C18        c          10.0       75.0       27.0       23.0            4.0           40.0         491.0      988.0      10.0        
C19        c          12.0       15.0       15.0       3.0             12.0          40.0         187.0      864.0      10.0        
C20        c          58.0       51.0       14.0       2.0             12.0          40.0         838.0      881.0      10.0        
C21        c          89.0       32.0       23.0       15.0            8.0           25.0         119.0      588.0      10.0        
C22        c          14.0       72.0       20.0       16.0            4.0           35.0         333.0      959.0      10.0        
C23        c          35.0       12.0       9.0        6.0             3.0           35.0         646.0      727.0      10.0        
C24        c          89.0       27.0       2.0        1.0             1.0           35.0         105.0      816.0      10.0        
C25        c          69.0       56.0       24.0       5.0             19.0          35.0         525.0      968.0      10.0        
C26        c          35.0       12.0       17.0       11.0            6.0           35.0         567.0      589.0      10.0        
C27        c          28.0       38.0       19.0       5.0             14.0          40.0         276.0      786.0      10.0        
C28        c          31.0       9.0        4.0        3.0             1.0           40.0         602.0      626.0      10.0        
C29        c          41.0       35.0       39.0       6.0             33.0          50.0         713.0      727.0      10.0        
C30        c          58.0       85.0       25.0       8.0             17.0          50.0         402.0      1042.0     10.0        
C31        c          90.0       26.0       29.0       21.0            8.0           35.0         216.0      786.0      10.0        
C32        c          36.0       63.0       24.0       10.0            14.0          30.0         529.0      1002.0     10.0        
C33        c          15.0       76.0       23.0       18.0            5.0           35.0         323.0      410.0      10.0        
C34        c          25.0       0.0        21.0       21.0            0.0           50.0         216.0      279.0      10.0        
C35        c          55.0       16.0       29.0       21.0            8.0           35.0         279.0      827.0      10.0        
C36        c          58.0       50.0       34.0       5.0             29.0          45.0         474.0      901.0      10.0        
C37        c          8.0        57.0       8.0        7.0             1.0           35.0         264.0      628.0      10.0        
C38        c          17.0       39.0       16.0       9.0             7.0           35.0         341.0      388.0      10.0        
C39        c          18.0       75.0       12.0       9.0             3.0           35.0         188.0      369.0      10.0        
C40        c          91.0       33.0       18.0       11.0            7.0           50.0         551.0      896.0      10.0        
C41        c          23.0       39.0       37.0       15.0            22.0          45.0         485.0      509.0      10.0        
