Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,50,42,15,,,,,,,
1,73,24,15,,,,,,,
1,30,55,15,,,,,,,
1,77,48,15,,,,,,,
2,92,6,5,0.0,300.0,4.0,1.0,9999.0,,
3,92,6,5,0.0,300.0,4.0,1.0,720.0,,
3,82,82,5,0.0,300.0,1.0,1.0,720.0,,
2,12,83,5,300.0,600.0,1.0,1.0,9999.0,,
3,57,20,5,180.0,300.0,2.0,1.0,420.0,,
2,90,77,5,300.0,600.0,3.0,1.0,9999.0,,
3,90,43,5,180.0,300.0,1.0,1.0,720.0,,
3,43,26,5,300.0,600.0,2.0,1.0,840.0,,
2,80,68,5,300.0,600.0,2.0,1.0,9999.0,,
3,80,68,5,300.0,600.0,2.0,1.0,840.0,,
2,5,58,5,300.0,600.0,2.0,1.0,9999.0,,
3,5,58,5,300.0,600.0,4.0,1.0,840.0,,
2,28,28,5,0.0,300.0,1.0,1.0,9999.0,,
2,65,82,5,420.0,540.0,1.0,1.0,9999.0,,
2,99,39,5,60.0,180.0,2.0,1.0,9999.0,,
3,17,22,5,300.0,600.0,4.0,1.0,720.0,,
2,38,48,5,300.0,420.0,4.0,1.0,9999.0,,
2,69,57,5,0.0,300.0,3.0,1.0,9999.0,,
3,69,57,5,0.0,300.0,4.0,1.0,720.0,,
3,3,65,5,0.0,300.0,2.0,1.0,720.0,,
2,73,73,5,0.0,300.0,4.0,1.0,9999.0,,
2,41,9,5,300.0,600.0,3.0,1.0,9999.0,,
3,79,38,5,300.0,600.0,3.0,1.0,840.0,,
3,27,40,5,0.0,300.0,4.0,1.0,420.0,,
2,55,88,5,180.0,300.0,2.0,1.0,9999.0,,
2,77,16,5,420.0,540.0,3.0,1.0,9999.0,,
2,80,70,5,60.0,180.0,2.0,1.0,9999.0,,
2,8,88,5,0.0,300.0,4.0,1.0,9999.0,,
2,21,43,5,0.0,300.0,2.0,1.0,9999.0,,
2,92,10,5,60.0,180.0,3.0,1.0,9999.0,,
2,42,64,5,300.0,420.0,4.0,1.0,9999.0,,
3,74,56,5,180.0,300.0,4.0,1.0,420.0,,
2,84,42,5,300.0,600.0,1.0,1.0,9999.0,,
2,20,11,5,0.0,300.0,2.0,1.0,9999.0,,
2,17,37,5,300.0,600.0,2.0,1.0,9999.0,,
2,72,91,5,0.0,300.0,4.0,1.0,9999.0,,
2,88,35,5,0.0,300.0,2.0,1.0,9999.0,,
2,69,53,5,0.0,300.0,2.0,1.0,9999.0,,
3,69,53,5,0.0,300.0,3.0,1.0,480.0,,
