Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75,10
1,20,54,15,,,,,,,
1,65,43,15,,,,,,,
2,30,45,5,300,420,2,1,9999,,
3,20,45,5,300,600,4,1,840,,
2,5,83,5,300,600,3,1,9999,,
2,98,49,5,300,420,4,1,9999,,
2,6,30,5,300,600,1,1,9999,,
3,6,30,5,300,600,1,1,840,,
3,77,14,5,0,300,3,1,480,,
2,27,13,5,300,600,1,1,9999,,
3,27,13,5,300,600,4,1,720,,
2,87,57,5,300,600,2,1,9999,,
2,72,7,5,300,600,1,1,9999,,
2,16,60,5,0,300,3,1,9999,,
2,17,50,5,420,540,2,1,9999,,
3,17,50,5,420,540,4,1,840,,
2,88,38,5,300,600,1,1,9999,,
2,88,93,5,180,300,4,1,9999,,
3,27,37,5,420,540,4,1,720,,
2,56,59,5,60,180,2,1,9999,,
2,0,66,5,300,600,4,1,9999,,
2,47,85,5,0,300,4,1,9999,,
2,55,18,5,60,180,3,1,9999,,
2,95,93,5,300,600,2,1,9999,,
3,95,93,5,300,600,1,1,840,,
2,98,75,5,0,300,3,1,9999,,
2,69,32,5,0,300,2,1,9999,,
3,69,32,5,0,300,2,1,480,,
2,10,13,5,180,300,3,1,9999,,
2,94,51,5,60,180,4,1,9999,,
2,27,25,5,420,540,3,1,9999,,
2,9,16,5,0,300,1,1,9999,,
2,98,52,5,300,600,4,1,9999,,
3,98,52,5,300,600,2,1,840,,
2,84,40,5,60,180,3,1,9999,,
2,19,83,5,180,300,2,1,9999,,
3,19,83,5,180,300,2,1,480,,
2,6,38,5,300,420,3,1,9999,,
3,6,38,5,300,420,4,1,840,,
2,54,57,5,60,180,3,1,9999,,
3,54,57,5,60,180,2,1,840,,
3,94,66,5,420,540,2,1,720,,
2,86,19,5,300,420,1,1,9999,,
3,86,19,5,300,420,2,1,840,,
2,27,12,5,300,600,1,1,9999,,
3,27,12,5,300,600,4,1,720,,
3,37,80,5,0,300,3,1,840,,
2,7,61,5,300,600,4,1,9999,,
3,52,43,5,0,300,4,1,420,,
2,99,95,5,180,300,2,1,9999,,
3,99,95,5,180,300,4,1,720,,
3,58,14,5,180,300,1,1,420,,
2,51,82,5,180,300,1,1,9999,,
2,18,34,5,300,600,3,1,9999,,
2,25,95,5,300,600,4,1,9999,,
2,25,92,5,0,300,2,1,9999,,
3,84,51,5,0,300,2,1,420,,
2,42,100,5,0,300,4,1,9999,,
2,68,98,5,300,600,3,1,9999,,
3,68,98,5,300,600,3,1,840,,
3,19,41,5,0,300,3,1,720,,
2,73,54,5,300,600,3,1,9999,,
2,40,5,5,300,600,4,1,9999,,
2,36,34,5,0,300,1,1,9999,,
2,19,84,5,300,600,4,1,9999,,
2,6,16,5,300,600,4,1,9999,,
3,6,16,5,300,600,4,1,840,,
2,85,37,5,0,300,3,1,9999,,
2,13,58,5,0,300,1,1,9999,,
3,13,58,5,0,300,4,1,420,,
2,7,78,5,0,300,4,1,9999,,
2,80,96,5,0,300,4,1,9999,,
2,21,18,5,300,600,4,1,9999,,
3,21,18,5,300,600,3,1,840,,
2,84,49,5,0,300,1,1,9999,,
2,46,31,5,300,600,3,1,9999,,
3,94,99,5,0,300,1,1,480,,
2,4,78,5,300,600,3,1,9999,,
2,90,76,5,0,300,1,1,9999,,
2,100,46,5,300,600,3,1,9999,,
2,23,68,5,300,600,4,1,9999,,
3,23,68,5,300,600,3,1,840,,
2,33,7,5,300,420,4,1,9999,,
2,90,20,5,60,180,3,1,9999,,
3,90,20,5,60,180,4,1,840,,
2,85,18,5,0,300,2,1,9999,,
3,85,18,5,0,300,1,1,840,,
2,42,61,5,0,300,4,1,9999,,
3,42,61,5,0,300,2,1,480,,
2,85,38,5,300,600,3,1,9999,,
2,73,1,5,300,600,1,1,9999,,
3,17,26,5,0,300,4,1,420,,
2,77,76,5,60,180,4,1,9999,,
3,77,76,5,60,180,3,1,480,,
2,83,49,5,300,420,4,1,9999,,
3,83,49,5,300,420,3,1,840,,
2,88,3,5,300,600,1,1,9999,,
3,88,3,5,300,600,3,1,840,,
2,29,63,5,60,180,1,1,9999,,
3,29,63,5,60,180,4,1,480,,
2,57,28,5,0,300,1,1,9999,,
2,78,82,5,300,600,3,1,9999,,
3,51,13,5,420,540,1,1,840,,
2,26,33,5,300,600,2,1,9999,,
2,89,24,5,60,180,3,1,9999,,
3,89,24,5,60,180,2,1,720,,
2,0,8,5,0,300,4,1,9999,,
2,48,40,5,420,540,4,1,9999,,
3,48,40,5,420,540,1,1,720,,
2,20,29,5,300,420,3,1,9999,,
2,89,52,5,420,540,3,1,9999,,
2,3,19,5,60,180,1,1,9999,,
3,23,24,5,300,600,3,1,720,,
2,71,96,5,300,600,4,1,9999,,
3,71,96,5,300,600,2,1,720,,
3,82,71,5,300,420,4,1,720,,
2,38,48,5,300,600,4,1,9999,,
2,91,60,5,300,600,2,1,9999,,
2,8,47,5,300,600,1,1,9999,,
3,8,47,5,300,600,3,1,720,,
2,46,91,5,0,300,2,1,9999,,
2,49,1,5,300,420,4,1,9999,,
3,49,1,5,300,420,4,1,840,,
2,26,14,5,180,300,2,1,9999,,
3,64,2,5,60,180,4,1,840,,
2,32,44,5,300,600,4,1,9999,,
2,97,79,5,300,600,1,1,9999,,
2,50,41,5,300,600,1,1,9999,,
3,85,14,5,60,180,3,1,720,,
2,48,47,5,300,600,4,1,9999,,
2,83,90,5,0,300,4,1,9999,,
