Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,22,50,15,,,,,,,
1,37,75,15,,,,,,,
2,14,86,5,300.0,600.0,4.0,1.0,9999.0,,
2,41,95,5,300.0,600.0,4.0,1.0,9999.0,,
3,5,17,5,300.0,600.0,3.0,1.0,720.0,,
2,42,66,5,300.0,420.0,2.0,1.0,9999.0,,
3,42,66,5,300.0,420.0,2.0,1.0,720.0,,
2,0,89,5,0.0,300.0,3.0,1.0,9999.0,,
2,38,5,5,300.0,600.0,2.0,1.0,9999.0,,
2,92,58,5,420.0,540.0,4.0,1.0,9999.0,,
3,35,1,5,420.0,540.0,2.0,1.0,720.0,,
2,86,53,5,300.0,600.0,4.0,1.0,9999.0,,
2,86,97,5,420.0,540.0,1.0,1.0,9999.0,,
3,28,72,5,0.0,300.0,1.0,1.0,840.0,,
2,68,0,5,300.0,420.0,3.0,1.0,9999.0,,
3,68,0,5,300.0,420.0,1.0,1.0,840.0,,
3,17,92,5,0.0,300.0,4.0,1.0,480.0,,
3,34,18,5,0.0,300.0,2.0,1.0,480.0,,
3,83,35,5,0.0,300.0,3.0,1.0,480.0,,
3,73,46,5,60.0,180.0,2.0,1.0,420.0,,
2,33,37,5,0.0,300.0,1.0,1.0,9999.0,,
3,98,47,5,420.0,540.0,2.0,1.0,720.0,,
3,27,0,5,300.0,600.0,3.0,1.0,840.0,,
2,45,95,5,300.0,600.0,3.0,1.0,9999.0,,
3,59,11,5,300.0,600.0,4.0,1.0,720.0,,
2,22,96,5,0.0,300.0,1.0,1.0,9999.0,,
3,17,23,5,0.0,300.0,1.0,1.0,420.0,,
2,0,84,5,0.0,300.0,1.0,1.0,9999.0,,
3,14,78,5,0.0,300.0,2.0,1.0,480.0,,
3,7,4,5,300.0,420.0,2.0,1.0,720.0,,
3,40,91,5,0.0,300.0,3.0,1.0,840.0,,
2,37,55,5,60.0,180.0,3.0,1.0,9999.0,,
2,31,85,5,300.0,600.0,3.0,1.0,9999.0,,
2,37,44,5,420.0,540.0,4.0,1.0,9999.0,,
2,21,29,5,180.0,300.0,1.0,1.0,9999.0,,
2,28,8,5,0.0,300.0,2.0,1.0,9999.0,,
2,32,50,5,420.0,540.0,4.0,1.0,9999.0,,
2,80,2,5,300.0,420.0,2.0,1.0,9999.0,,
3,75,99,5,0.0,300.0,2.0,1.0,480.0,,
3,78,92,5,0.0,300.0,1.0,1.0,720.0,,
2,11,10,5,0.0,300.0,4.0,1.0,9999.0,,
3,97,70,5,0.0,300.0,4.0,1.0,480.0,,
2,81,66,5,0.0,300.0,4.0,1.0,9999.0,,
3,81,66,5,0.0,300.0,2.0,1.0,840.0,,
2,30,94,5,300.0,600.0,3.0,1.0,9999.0,,
3,30,94,5,300.0,600.0,3.0,1.0,840.0,,
2,11,46,5,300.0,420.0,4.0,1.0,9999.0,,
2,70,59,5,0.0,300.0,1.0,1.0,9999.0,,
3,70,59,5,0.0,300.0,3.0,1.0,420.0,,
2,16,67,5,180.0,300.0,3.0,1.0,9999.0,,
2,86,29,5,0.0,300.0,4.0,1.0,9999.0,,
2,39,80,5,300.0,420.0,4.0,1.0,9999.0,,
3,39,80,5,300.0,420.0,4.0,1.0,720.0,,
2,14,63,5,60.0,180.0,4.0,1.0,9999.0,,
2,53,16,5,300.0,600.0,1.0,1.0,9999.0,,
3,53,16,5,300.0,600.0,4.0,1.0,840.0,,
2,77,8,5,300.0,420.0,1.0,1.0,9999.0,,
3,94,83,5,0.0,300.0,4.0,1.0,420.0,,
2,12,49,5,300.0,600.0,4.0,1.0,9999.0,,
2,100,29,5,0.0,300.0,3.0,1.0,9999.0,,
2,9,95,5,300.0,600.0,1.0,1.0,9999.0,,
2,88,90,5,0.0,300.0,2.0,1.0,9999.0,,
3,31,35,5,300.0,600.0,1.0,1.0,720.0,,
3,48,84,5,300.0,600.0,2.0,1.0,720.0,,
3,52,2,5,300.0,600.0,3.0,1.0,840.0,,
2,75,59,5,300.0,420.0,2.0,1.0,9999.0,,
2,12,9,5,300.0,600.0,3.0,1.0,9999.0,,
2,24,74,5,0.0,300.0,1.0,1.0,9999.0,,
3,24,74,5,0.0,300.0,4.0,1.0,480.0,,
2,62,90,5,0.0,300.0,2.0,1.0,9999.0,,
2,48,12,5,420.0,540.0,3.0,1.0,9999.0,,
2,98,86,5,60.0,180.0,2.0,1.0,9999.0,,
3,98,86,5,60.0,180.0,4.0,1.0,480.0,,
2,13,70,5,0.0,300.0,3.0,1.0,9999.0,,
2,42,90,5,300.0,600.0,3.0,1.0,9999.0,,
2,35,74,5,300.0,420.0,3.0,1.0,9999.0,,
2,18,100,5,0.0,300.0,3.0,1.0,9999.0,,
3,18,100,5,0.0,300.0,4.0,1.0,420.0,,
2,92,39,5,300.0,600.0,2.0,1.0,9999.0,,
3,41,68,5,300.0,600.0,3.0,1.0,720.0,,
2,55,90,5,180.0,300.0,1.0,1.0,9999.0,,
2,15,63,5,300.0,600.0,3.0,1.0,9999.0,,
2,18,79,5,300.0,600.0,3.0,1.0,9999.0,,
2,19,88,5,0.0,300.0,1.0,1.0,9999.0,,
3,19,88,5,0.0,300.0,1.0,1.0,480.0,,
3,45,34,5,0.0,300.0,2.0,1.0,420.0,,
3,80,7,5,0.0,300.0,4.0,1.0,420.0,,
2,18,20,5,180.0,300.0,4.0,1.0,9999.0,,
2,76,50,5,300.0,600.0,4.0,1.0,9999.0,,
3,76,50,5,300.0,600.0,4.0,1.0,840.0,,
2,94,77,5,0.0,300.0,4.0,1.0,9999.0,,
2,78,14,5,300.0,600.0,3.0,1.0,9999.0,,
2,68,94,5,300.0,600.0,3.0,1.0,9999.0,,
2,88,75,5,180.0,300.0,3.0,1.0,9999.0,,
2,18,64,5,0.0,300.0,1.0,1.0,9999.0,,
3,18,64,5,0.0,300.0,3.0,1.0,420.0,,
2,4,37,5,300.0,600.0,1.0,1.0,9999.0,,
3,4,37,5,300.0,600.0,2.0,1.0,720.0,,
2,51,68,5,300.0,600.0,2.0,1.0,9999.0,,
3,25,65,5,0.0,300.0,3.0,1.0,480.0,,
2,94,64,5,180.0,300.0,1.0,1.0,9999.0,,
2,63,3,5,420.0,540.0,1.0,1.0,9999.0,,
2,91,58,5,60.0,180.0,2.0,1.0,9999.0,,
2,69,23,5,300.0,600.0,3.0,1.0,9999.0,,
2,71,98,5,300.0,420.0,2.0,1.0,9999.0,,
3,20,59,5,300.0,600.0,4.0,1.0,720.0,,
2,6,71,5,420.0,540.0,3.0,1.0,9999.0,,
3,44,19,5,300.0,600.0,3.0,1.0,720.0,,
3,1,96,5,0.0,300.0,2.0,1.0,420.0,,
2,85,100,5,300.0,420.0,3.0,1.0,9999.0,,
3,85,100,5,300.0,420.0,1.0,1.0,720.0,,
2,38,62,5,0.0,300.0,3.0,1.0,9999.0,,
2,11,46,5,0.0,300.0,3.0,1.0,9999.0,,
2,95,8,5,300.0,420.0,3.0,1.0,9999.0,,
2,52,38,5,300.0,600.0,1.0,1.0,9999.0,,
3,87,41,5,0.0,300.0,3.0,1.0,420.0,,
