Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,50,58,15,,,,,,,
1,47,27,15,,,,,,,
2,69,30,5,300.0,600.0,4.0,1.0,9999.0,,
2,39,23,5,420.0,540.0,1.0,1.0,9999.0,,
2,71,33,5,420.0,540.0,1.0,1.0,9999.0,,
3,12,35,5,300.0,420.0,3.0,1.0,720.0,,
2,45,79,5,300.0,600.0,4.0,1.0,9999.0,,
2,73,26,5,0.0,300.0,1.0,1.0,9999.0,,
2,50,33,5,420.0,540.0,4.0,1.0,9999.0,,
2,86,89,5,0.0,300.0,2.0,1.0,9999.0,,
3,8,75,5,0.0,300.0,3.0,1.0,480.0,,
2,10,32,5,180.0,300.0,2.0,1.0,9999.0,,
3,43,52,5,300.0,600.0,1.0,1.0,720.0,,
3,13,93,5,0.0,300.0,4.0,1.0,720.0,,
2,82,43,5,0.0,300.0,4.0,1.0,9999.0,,
3,82,43,5,0.0,300.0,1.0,1.0,480.0,,
3,92,71,5,420.0,540.0,2.0,1.0,840.0,,
2,76,94,5,60.0,180.0,3.0,1.0,9999.0,,
3,76,94,5,60.0,180.0,1.0,1.0,480.0,,
2,59,80,5,0.0,300.0,2.0,1.0,9999.0,,
3,45,6,5,180.0,300.0,2.0,1.0,840.0,,
3,42,55,5,0.0,300.0,1.0,1.0,420.0,,
3,67,76,5,300.0,420.0,2.0,1.0,840.0,,
3,100,72,5,0.0,300.0,2.0,1.0,420.0,,
2,82,17,5,300.0,420.0,2.0,1.0,9999.0,,
3,82,17,5,300.0,420.0,1.0,1.0,720.0,,
2,58,67,5,300.0,600.0,3.0,1.0,9999.0,,
2,96,54,5,300.0,600.0,2.0,1.0,9999.0,,
3,96,54,5,300.0,600.0,1.0,1.0,840.0,,
3,52,49,5,300.0,600.0,1.0,1.0,720.0,,
2,64,75,5,60.0,180.0,1.0,1.0,9999.0,,
3,11,59,5,0.0,300.0,2.0,1.0,420.0,,
2,98,67,5,60.0,180.0,2.0,1.0,9999.0,,
3,98,67,5,60.0,180.0,2.0,1.0,720.0,,
2,99,23,5,0.0,300.0,2.0,1.0,9999.0,,
3,99,23,5,0.0,300.0,4.0,1.0,840.0,,
3,94,100,5,300.0,600.0,3.0,1.0,720.0,,
2,71,96,5,180.0,300.0,3.0,1.0,9999.0,,
2,12,52,5,0.0,300.0,1.0,1.0,9999.0,,
3,64,66,5,0.0,300.0,2.0,1.0,480.0,,
2,5,42,5,300.0,600.0,1.0,1.0,9999.0,,
3,5,42,5,300.0,600.0,2.0,1.0,720.0,,
2,40,2,5,300.0,600.0,4.0,1.0,9999.0,,
2,42,49,5,300.0,600.0,2.0,1.0,9999.0,,
2,51,26,5,0.0,300.0,1.0,1.0,9999.0,,
3,49,97,5,0.0,300.0,2.0,1.0,480.0,,
2,13,23,5,0.0,300.0,4.0,1.0,9999.0,,
3,13,23,5,0.0,300.0,4.0,1.0,480.0,,
2,60,45,5,300.0,600.0,4.0,1.0,9999.0,,
3,60,45,5,300.0,600.0,1.0,1.0,720.0,,
2,40,39,5,300.0,600.0,2.0,1.0,9999.0,,
2,63,56,5,60.0,180.0,4.0,1.0,9999.0,,
3,63,56,5,60.0,180.0,3.0,1.0,480.0,,
3,41,80,5,0.0,300.0,3.0,1.0,420.0,,
2,51,7,5,0.0,300.0,3.0,1.0,9999.0,,
2,0,55,5,300.0,600.0,3.0,1.0,9999.0,,
3,0,55,5,300.0,600.0,4.0,1.0,720.0,,
2,71,54,5,0.0,300.0,1.0,1.0,9999.0,,
2,78,12,5,0.0,300.0,3.0,1.0,9999.0,,
3,5,76,5,300.0,600.0,4.0,1.0,840.0,,
2,27,23,5,420.0,540.0,2.0,1.0,9999.0,,
2,39,1,5,180.0,300.0,3.0,1.0,9999.0,,
2,57,84,5,300.0,420.0,4.0,1.0,9999.0,,
2,80,94,5,300.0,600.0,1.0,1.0,9999.0,,
2,54,37,5,300.0,600.0,4.0,1.0,9999.0,,
2,83,4,5,0.0,300.0,1.0,1.0,9999.0,,
3,83,4,5,0.0,300.0,3.0,1.0,480.0,,
3,23,0,5,300.0,600.0,4.0,1.0,720.0,,
2,24,79,5,0.0,300.0,4.0,1.0,9999.0,,
3,84,69,5,60.0,180.0,4.0,1.0,600.0,,
2,48,83,5,0.0,300.0,4.0,1.0,9999.0,,
3,63,66,5,300.0,600.0,2.0,1.0,720.0,,
2,15,31,5,0.0,300.0,4.0,1.0,9999.0,,
3,15,31,5,0.0,300.0,1.0,1.0,480.0,,
3,24,10,5,300.0,600.0,4.0,1.0,720.0,,
3,18,85,5,420.0,540.0,1.0,1.0,840.0,,
2,55,89,5,60.0,180.0,4.0,1.0,9999.0,,
3,55,89,5,60.0,180.0,1.0,1.0,720.0,,
3,51,10,5,300.0,600.0,4.0,1.0,840.0,,
2,85,12,5,300.0,600.0,1.0,1.0,9999.0,,
3,85,12,5,300.0,600.0,2.0,1.0,720.0,,
2,3,85,5,300.0,600.0,1.0,1.0,9999.0,,
3,3,85,5,300.0,600.0,1.0,1.0,720.0,,
2,20,27,5,420.0,540.0,2.0,1.0,9999.0,,
3,20,27,5,420.0,540.0,3.0,1.0,720.0,,
2,21,95,5,0.0,300.0,3.0,1.0,9999.0,,
3,21,95,5,0.0,300.0,3.0,1.0,840.0,,
2,10,5,5,300.0,600.0,3.0,1.0,9999.0,,
2,7,0,5,60.0,180.0,2.0,1.0,9999.0,,
2,58,65,5,300.0,600.0,4.0,1.0,9999.0,,
3,58,65,5,300.0,600.0,1.0,1.0,720.0,,
2,98,56,5,300.0,420.0,1.0,1.0,9999.0,,
3,100,86,5,420.0,540.0,4.0,1.0,720.0,,
3,5,14,5,180.0,300.0,4.0,1.0,480.0,,
3,59,26,5,0.0,300.0,4.0,1.0,840.0,,
2,66,59,5,0.0,300.0,4.0,1.0,9999.0,,
2,65,29,5,0.0,300.0,3.0,1.0,9999.0,,
3,3,96,5,420.0,540.0,1.0,1.0,720.0,,
3,19,80,5,0.0,300.0,1.0,1.0,420.0,,
2,1,74,5,0.0,300.0,4.0,1.0,9999.0,,
2,25,87,5,300.0,600.0,2.0,1.0,9999.0,,
2,92,36,5,300.0,420.0,3.0,1.0,9999.0,,
2,20,86,5,300.0,420.0,2.0,1.0,9999.0,,
3,20,86,5,300.0,420.0,2.0,1.0,720.0,,
2,41,1,5,300.0,600.0,2.0,1.0,9999.0,,
3,40,54,5,0.0,300.0,1.0,1.0,840.0,,
2,7,86,5,300.0,600.0,2.0,1.0,9999.0,,
2,41,88,5,0.0,300.0,3.0,1.0,9999.0,,
2,67,44,5,0.0,300.0,4.0,1.0,9999.0,,
2,8,97,5,300.0,420.0,1.0,1.0,9999.0,,
3,64,44,5,300.0,420.0,3.0,1.0,720.0,,
2,9,62,5,180.0,300.0,3.0,1.0,9999.0,,
2,10,47,5,0.0,300.0,2.0,1.0,9999.0,,
3,10,47,5,0.0,300.0,1.0,1.0,840.0,,
2,12,89,5,180.0,300.0,2.0,1.0,9999.0,,
2,98,51,5,300.0,600.0,3.0,1.0,9999.0,,
2,72,69,5,300.0,600.0,2.0,1.0,9999.0,,
3,72,69,5,300.0,600.0,4.0,1.0,840.0,,
2,89,94,5,0.0,300.0,1.0,1.0,9999.0,,
2,11,2,5,300.0,420.0,1.0,1.0,9999.0,,
2,83,64,5,0.0,300.0,1.0,1.0,9999.0,,
2,8,8,5,300.0,600.0,3.0,1.0,9999.0,,
2,54,24,5,0.0,300.0,4.0,1.0,9999.0,,
2,100,9,5,180.0,300.0,1.0,1.0,9999.0,,
