Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,40,41,15,,,,,,,
1,24,29,15,,,,,,,
1,57,52,15,,,,,,,
1,37,73,15,,,,,,,
2,17,61,5,300.0,420.0,4.0,1.0,9999.0,,
3,17,61,5,300.0,420.0,3.0,1.0,720.0,,
3,84,69,5,300.0,600.0,4.0,1.0,840.0,,
3,93,68,5,180.0,300.0,4.0,1.0,420.0,,
2,85,19,5,0.0,300.0,4.0,1.0,9999.0,,
2,65,81,5,300.0,420.0,4.0,1.0,9999.0,,
2,67,44,5,0.0,300.0,3.0,1.0,9999.0,,
3,67,44,5,0.0,300.0,4.0,1.0,720.0,,
2,93,77,5,0.0,300.0,4.0,1.0,9999.0,,
3,17,6,5,0.0,300.0,1.0,1.0,420.0,,
3,26,4,5,300.0,600.0,3.0,1.0,720.0,,
2,5,8,5,420.0,540.0,1.0,1.0,9999.0,,
2,68,30,5,180.0,300.0,1.0,1.0,9999.0,,
3,68,30,5,180.0,300.0,4.0,1.0,720.0,,
2,14,81,5,300.0,420.0,3.0,1.0,9999.0,,
2,4,89,5,0.0,300.0,4.0,1.0,9999.0,,
2,84,70,5,0.0,300.0,4.0,1.0,9999.0,,
3,88,92,5,300.0,600.0,2.0,1.0,720.0,,
2,52,88,5,180.0,300.0,4.0,1.0,9999.0,,
3,73,62,5,300.0,600.0,3.0,1.0,720.0,,
3,7,93,5,0.0,300.0,1.0,1.0,840.0,,
2,70,55,5,300.0,600.0,4.0,1.0,9999.0,,
2,84,60,5,300.0,600.0,1.0,1.0,9999.0,,
3,84,60,5,300.0,600.0,2.0,1.0,720.0,,
3,60,19,5,0.0,300.0,2.0,1.0,480.0,,
2,48,31,5,300.0,600.0,1.0,1.0,9999.0,,
2,15,19,5,300.0,600.0,3.0,1.0,9999.0,,
3,15,19,5,300.0,600.0,1.0,1.0,720.0,,
2,55,13,5,0.0,300.0,4.0,1.0,9999.0,,
2,97,56,5,300.0,600.0,3.0,1.0,9999.0,,
3,15,91,5,300.0,600.0,2.0,1.0,720.0,,
2,66,73,5,300.0,420.0,1.0,1.0,9999.0,,
2,17,82,5,300.0,420.0,2.0,1.0,9999.0,,
3,13,91,5,420.0,540.0,3.0,1.0,840.0,,
2,70,87,5,300.0,600.0,3.0,1.0,9999.0,,
2,92,88,5,60.0,180.0,1.0,1.0,9999.0,,
3,92,88,5,60.0,180.0,2.0,1.0,480.0,,
2,63,14,5,0.0,300.0,1.0,1.0,9999.0,,
3,42,55,5,60.0,180.0,3.0,1.0,420.0,,
2,62,86,5,0.0,300.0,3.0,1.0,9999.0,,
2,60,22,5,300.0,600.0,4.0,1.0,9999.0,,
3,60,22,5,300.0,600.0,2.0,1.0,840.0,,
2,90,34,5,300.0,600.0,2.0,1.0,9999.0,,
3,90,34,5,300.0,600.0,1.0,1.0,720.0,,
2,86,23,5,300.0,600.0,3.0,1.0,9999.0,,
2,7,22,5,300.0,600.0,4.0,1.0,9999.0,,
3,7,22,5,300.0,600.0,3.0,1.0,720.0,,
2,9,20,5,60.0,180.0,2.0,1.0,9999.0,,
3,9,20,5,60.0,180.0,3.0,1.0,480.0,,
3,63,76,5,300.0,600.0,3.0,1.0,720.0,,
3,87,39,5,300.0,600.0,4.0,1.0,720.0,,
3,86,2,5,300.0,600.0,1.0,1.0,720.0,,
2,91,50,5,300.0,420.0,2.0,1.0,9999.0,,
3,91,50,5,300.0,420.0,2.0,1.0,720.0,,
2,67,34,5,300.0,600.0,4.0,1.0,9999.0,,
3,67,34,5,300.0,600.0,1.0,1.0,840.0,,
2,19,59,5,300.0,600.0,3.0,1.0,9999.0,,
3,19,59,5,300.0,600.0,1.0,1.0,720.0,,
3,61,16,5,300.0,420.0,2.0,1.0,720.0,,
2,10,43,5,300.0,600.0,1.0,1.0,9999.0,,
2,59,24,5,300.0,420.0,3.0,1.0,9999.0,,
2,78,7,5,0.0,300.0,2.0,1.0,9999.0,,
2,76,99,5,0.0,300.0,1.0,1.0,9999.0,,
3,57,28,5,0.0,300.0,4.0,1.0,420.0,,
2,33,20,5,300.0,600.0,4.0,1.0,9999.0,,
3,33,20,5,300.0,600.0,4.0,1.0,720.0,,
2,85,46,5,0.0,300.0,4.0,1.0,9999.0,,
3,92,72,5,0.0,300.0,2.0,1.0,420.0,,
2,94,90,5,300.0,600.0,1.0,1.0,9999.0,,
2,56,87,5,420.0,540.0,1.0,1.0,9999.0,,
2,82,99,5,0.0,300.0,1.0,1.0,9999.0,,
3,63,62,5,300.0,600.0,1.0,1.0,720.0,,
3,68,39,5,0.0,300.0,3.0,1.0,480.0,,
2,53,31,5,300.0,600.0,4.0,1.0,9999.0,,
2,3,38,5,420.0,540.0,2.0,1.0,9999.0,,
3,3,38,5,420.0,540.0,3.0,1.0,720.0,,
2,59,84,5,300.0,600.0,2.0,1.0,9999.0,,
3,59,84,5,300.0,600.0,2.0,1.0,840.0,,
3,17,6,5,420.0,540.0,1.0,1.0,720.0,,
3,82,38,5,300.0,420.0,2.0,1.0,720.0,,
2,42,50,5,300.0,600.0,2.0,1.0,9999.0,,
2,41,29,5,300.0,420.0,3.0,1.0,9999.0,,
2,58,31,5,300.0,420.0,1.0,1.0,9999.0,,
2,29,12,5,420.0,540.0,3.0,1.0,9999.0,,
2,34,85,5,300.0,600.0,1.0,1.0,9999.0,,
2,27,29,5,300.0,420.0,4.0,1.0,9999.0,,
3,71,42,5,0.0,300.0,2.0,1.0,420.0,,
2,59,16,5,300.0,420.0,3.0,1.0,9999.0,,
3,59,16,5,300.0,420.0,3.0,1.0,720.0,,
2,51,24,5,180.0,300.0,3.0,1.0,9999.0,,
3,51,24,5,180.0,300.0,2.0,1.0,720.0,,
3,47,6,5,300.0,420.0,4.0,1.0,720.0,,
2,60,65,5,180.0,300.0,3.0,1.0,9999.0,,
2,52,99,5,300.0,600.0,4.0,1.0,9999.0,,
2,47,39,5,300.0,600.0,4.0,1.0,9999.0,,
3,58,1,5,300.0,600.0,3.0,1.0,720.0,,
2,7,28,5,300.0,600.0,1.0,1.0,9999.0,,
3,7,28,5,300.0,600.0,4.0,1.0,840.0,,
3,43,54,5,0.0,300.0,3.0,1.0,480.0,,
2,60,57,5,300.0,600.0,1.0,1.0,9999.0,,
2,35,98,5,180.0,300.0,3.0,1.0,9999.0,,
2,36,88,5,300.0,600.0,1.0,1.0,9999.0,,
