Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,50,100,0,,,,,,75.0,10.0
1,21,40,15,,,,,,,
1,29,80,15,,,,,,,
2,32,8,5,0.0,300.0,3.0,1.0,9999.0,,
2,72,69,5,0.0,300.0,1.0,1.0,9999.0,,
2,67,22,5,420.0,540.0,3.0,1.0,9999.0,,
2,91,19,5,300.0,600.0,4.0,1.0,9999.0,,
3,60,97,5,300.0,600.0,3.0,1.0,720.0,,
2,65,29,5,300.0,600.0,3.0,1.0,9999.0,,
2,72,45,5,300.0,600.0,4.0,1.0,9999.0,,
2,4,16,5,300.0,420.0,2.0,1.0,9999.0,,
3,48,67,5,300.0,600.0,2.0,1.0,720.0,,
2,100,39,5,300.0,600.0,3.0,1.0,9999.0,,
2,65,36,5,300.0,600.0,3.0,1.0,9999.0,,
3,65,36,5,300.0,600.0,2.0,1.0,720.0,,
3,97,92,5,300.0,600.0,1.0,1.0,720.0,,
3,74,23,5,0.0,300.0,3.0,1.0,840.0,,
3,16,7,5,0.0,300.0,1.0,1.0,420.0,,
2,21,69,5,300.0,600.0,4.0,1.0,9999.0,,
3,21,69,5,300.0,600.0,4.0,1.0,840.0,,
2,13,40,5,300.0,600.0,4.0,1.0,9999.0,,
3,38,84,5,0.0,300.0,3.0,1.0,840.0,,
2,20,50,5,180.0,300.0,2.0,1.0,9999.0,,
2,72,55,5,0.0,300.0,3.0,1.0,9999.0,,
3,72,55,5,0.0,300.0,2.0,1.0,420.0,,
3,60,60,5,180.0,300.0,2.0,1.0,420.0,,
2,27,53,5,300.0,600.0,4.0,1.0,9999.0,,
3,27,53,5,300.0,600.0,3.0,1.0,720.0,,
2,10,46,5,60.0,180.0,2.0,1.0,9999.0,,
2,84,53,5,300.0,600.0,1.0,1.0,9999.0,,
3,84,53,5,300.0,600.0,4.0,1.0,720.0,,
3,20,100,5,300.0,600.0,3.0,1.0,720.0,,
2,61,60,5,0.0,300.0,4.0,1.0,9999.0,,
3,27,94,5,300.0,420.0,1.0,1.0,720.0,,
3,52,97,5,0.0,300.0,4.0,1.0,420.0,,
2,31,35,5,0.0,300.0,4.0,1.0,9999.0,,
3,31,35,5,0.0,300.0,3.0,1.0,420.0,,
3,89,22,5,0.0,300.0,1.0,1.0,480.0,,
3,44,5,5,420.0,540.0,1.0,1.0,720.0,,
3,89,36,5,180.0,300.0,4.0,1.0,420.0,,
2,28,80,5,300.0,600.0,3.0,1.0,9999.0,,
2,28,49,5,0.0,300.0,3.0,1.0,9999.0,,
2,36,59,5,300.0,600.0,1.0,1.0,9999.0,,
2,27,7,5,0.0,300.0,1.0,1.0,9999.0,,
2,86,41,5,420.0,540.0,3.0,1.0,9999.0,,
2,85,48,5,180.0,300.0,4.0,1.0,9999.0,,
3,34,33,5,300.0,600.0,1.0,1.0,720.0,,
2,82,17,5,420.0,540.0,4.0,1.0,9999.0,,
2,39,95,5,300.0,600.0,3.0,1.0,9999.0,,
2,56,35,5,0.0,300.0,1.0,1.0,9999.0,,
3,56,35,5,0.0,300.0,3.0,1.0,480.0,,
2,96,76,5,300.0,600.0,4.0,1.0,9999.0,,
3,96,76,5,300.0,600.0,3.0,1.0,720.0,,
2,67,44,5,420.0,540.0,2.0,1.0,9999.0,,
3,67,44,5,420.0,540.0,1.0,1.0,720.0,,
3,87,16,5,300.0,600.0,3.0,1.0,720.0,,
2,57,73,5,0.0,300.0,3.0,1.0,9999.0,,
2,91,35,5,300.0,600.0,3.0,1.0,9999.0,,
2,8,70,5,300.0,600.0,1.0,1.0,9999.0,,
2,81,66,5,300.0,600.0,3.0,1.0,9999.0,,
2,16,11,5,0.0,300.0,2.0,1.0,9999.0,,
2,15,35,5,420.0,540.0,1.0,1.0,9999.0,,
3,85,58,5,300.0,600.0,3.0,1.0,840.0,,
3,51,100,5,300.0,600.0,3.0,1.0,840.0,,
2,48,64,5,0.0,300.0,4.0,1.0,9999.0,,
2,28,77,5,60.0,180.0,4.0,1.0,9999.0,,
2,3,46,5,300.0,600.0,3.0,1.0,9999.0,,
3,3,46,5,300.0,600.0,3.0,1.0,720.0,,
3,99,53,5,0.0,300.0,1.0,1.0,420.0,,
2,5,20,5,300.0,600.0,3.0,1.0,9999.0,,
3,33,15,5,0.0,300.0,3.0,1.0,420.0,,
2,54,40,5,60.0,180.0,2.0,1.0,9999.0,,
3,54,40,5,60.0,180.0,4.0,1.0,480.0,,
3,29,44,5,0.0,300.0,1.0,1.0,420.0,,
2,8,25,5,300.0,600.0,2.0,1.0,9999.0,,
2,28,6,5,300.0,600.0,3.0,1.0,9999.0,,
2,69,78,5,300.0,600.0,4.0,1.0,9999.0,,
3,69,78,5,300.0,600.0,3.0,1.0,720.0,,
2,14,3,5,300.0,600.0,3.0,1.0,9999.0,,
3,14,3,5,300.0,600.0,3.0,1.0,720.0,,
3,18,21,5,0.0,300.0,1.0,1.0,480.0,,
2,92,89,5,60.0,180.0,3.0,1.0,9999.0,,
2,13,62,5,0.0,300.0,3.0,1.0,9999.0,,
2,3,60,5,0.0,300.0,2.0,1.0,9999.0,,
3,3,60,5,0.0,300.0,2.0,1.0,720.0,,
3,31,96,5,0.0,300.0,3.0,1.0,420.0,,
2,37,7,5,0.0,300.0,4.0,1.0,9999.0,,
2,39,21,5,300.0,420.0,1.0,1.0,9999.0,,
2,91,14,5,0.0,300.0,2.0,1.0,9999.0,,
2,6,93,5,0.0,300.0,3.0,1.0,9999.0,,
2,8,60,5,180.0,300.0,2.0,1.0,9999.0,,
3,73,34,5,0.0,300.0,4.0,1.0,480.0,,
3,52,24,5,300.0,420.0,1.0,1.0,840.0,,
2,21,7,5,60.0,180.0,2.0,1.0,9999.0,,
2,43,18,5,0.0,300.0,4.0,1.0,9999.0,,
3,43,18,5,0.0,300.0,4.0,1.0,720.0,,
2,60,97,5,300.0,420.0,1.0,1.0,9999.0,,
2,47,32,5,0.0,300.0,2.0,1.0,9999.0,,
3,94,16,5,0.0,300.0,1.0,1.0,480.0,,
2,14,92,5,60.0,180.0,1.0,1.0,9999.0,,
2,89,41,5,0.0,300.0,1.0,1.0,9999.0,,
3,71,49,5,0.0,300.0,4.0,1.0,480.0,,
