Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,695822,9773,0,,,,,,750,160
1,690181,15939,15,,,,,,,
1,690888,6681,15,,,,,,,
1,691153,13865,15,,,,,,,
1,692371,10629,15,,,,,,,
1,695822,9773,15,,,,,,,
1,695164,7822,15,,,,,,,
3,697130,8087,5,60,180,1,1,540,,
3,697130,8087,5,180,300,1,1,540,,
3,697130,8087,5,180,300,1,1,540,,
3,697130,8087,5,180,300,1,1,540,,
3,689788,18377,5,60,180,5,1,540,,
3,689967,13882,5,60,180,3,1,540,,
3,689788,18377,5,660,780,2,1,780,,
3,698122,9422,5,60,180,1,1,540,,
3,690503,17445,5,180,300,5,1,540,,
3,694131,10894,5,300,420,5,1,780,,
3,690226,5530,5,660,780,1,1,780,,
3,692230,14166,5,60,180,1,1,900,,
3,687899,18967,5,60,180,1,1,540,,
3,695892,7106,5,180,300,2,1,540,,
3,693314,5416,5,60,180,1,1,540,,
3,695037,10832,5,60,180,5,1,540,,
3,690226,5530,5,60,180,1,1,540,,
3,689370,17993,5,60,180,1,1,540,,
3,688345,19296,5,660,780,4,1,780,,
3,697385,5109,5,300,420,2,1,900,,
3,694651,14945,5,540,660,4,1,780,,
3,690567,10574,5,60,180,1,1,780,,
3,697259,8223,5,60,180,1,1,780,,
3,697259,8223,5,60,180,1,1,540,,
3,694814,10880,5,120,420,6,1,780,,
3,691855,17041,5,300,420,2,1,780,,
3,692263,18363,5,480,780,10,1,780,,
3,692263,18363,5,480,780,10,1,780,,
3,689463,18270,5,60,180,1,1,540,,
3,692561,8236,5,60,180,2,1,540,,
3,689212,17735,5,180,300,2,1,540,,
3,691855,17041,5,60,180,4,1,780,,
3,689195,14459,5,60,180,5,1,540,,
3,695884,13257,5,60,180,1,1,540,,
3,689497,17758,5,540,660,5,1,900,,
3,691858,17888,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,695843,9763,5,60,180,1,1,540,,
3,694971,9650,5,180,300,5,1,420,,
3,681501,13994,5,60,180,1,1,540,,
3,697257,7241,5,60,180,1,1,420,,
3,689589,9952,5,60,180,1,1,540,,
3,690600,13921,5,60,180,2,1,540,,
3,690600,13921,5,60,180,2,1,540,,
3,690600,13921,5,60,180,2,1,540,,
3,690600,13921,5,60,180,2,1,540,,
3,690600,13921,5,60,180,2,1,540,,
3,690600,13921,5,60,180,2,1,540,,
3,690600,13921,5,60,180,2,1,540,,
3,688830,18467,5,60,180,1,1,540,,
3,689862,5492,5,60,180,1,1,540,,
3,692026,17921,5,180,300,3,1,780,,
3,689862,5492,5,60,180,1,1,540,,
3,695995,7450,5,660,780,1,1,900,,
3,689088,18250,5,60,180,1,1,540,,
3,689760,12297,5,60,180,2,1,780,,
3,690876,6095,5,60,180,1,1,540,,
3,693062,11782,5,540,660,1,1,900,,
3,693062,11782,5,540,660,1,1,900,,
3,695653,5056,5,180,300,1,1,540,,
3,691071,19108,5,60,180,1,1,780,,
3,691035,18861,5,180,300,1,1,540,,
3,691061,15306,5,60,180,1,1,540,,
3,693062,11782,5,540,660,1,1,900,,
3,693539,7070,5,420,540,1,1,780,,
3,693062,11782,5,540,660,1,1,900,,
3,695533,13171,5,60,180,5,1,780,,
3,687483,8644,5,60,180,1,1,540,,
3,696733,5357,5,60,180,1,1,540,,
3,695185,11329,5,60,180,1,1,540,,
3,693804,10770,5,180,300,5,1,540,,
3,693918,11489,5,60,180,5,1,540,,
3,696733,5357,5,60,180,1,1,540,,
3,696872,4334,5,60,180,1,1,540,,
