Type,X,Y,Service Time ,Early,Latest,Demand,Origin/Dest,Deadline,FE Cap,SE Cap
0,702501,8169,0,,,,,,750,160
1,698880,6712,15,,,,,,,
1,712481,8466,15,,,,,,,
1,699673,8016,15,,,,,,,
1,694132,9814,15,,,,,,,
1,706454,5525,15,,,,,,,
1,707740,9911,15,,,,,,,
1,702501,8169,15,,,,,,,
3,702179,7705,5,180,300,1,1,540,,
3,693852,10224,5,60,180,5,1,780,,
3,706123,5414,5,60,180,1,1,540,,
3,706123,5414,5,60,180,1,1,540,,
3,701646,5191,5,60,180,1,1,540,,
3,697140,7488,5,180,300,1,1,540,,
3,705338,7801,5,180,300,1,1,540,,
3,703728,4738,5,60,180,1,1,780,,
3,705338,7801,5,180,300,2,1,540,,
3,698818,9497,5,180,300,5,1,780,,
3,697235,9800,5,180,300,1,1,540,,
3,698214,6369,5,180,300,3,1,540,,
3,701388,8632,5,540,660,5,1,780,,
3,701594,7664,5,180,300,2,1,540,,
3,697471,7486,5,60,180,1,1,540,,
3,696140,10536,5,180,300,1,1,540,,
3,698214,6369,5,180,300,4,1,540,,
3,712015,7153,5,60,180,1,1,540,,
3,698214,6369,5,180,300,4,1,540,,
3,707338,5899,5,180,300,1,1,540,,
3,712015,7153,5,60,180,5,1,420,,
3,712015,7153,5,60,180,2,1,420,,
3,707615,5930,5,60,180,1,1,540,,
3,702298,7276,5,60,180,2,1,900,,
3,707615,5930,5,60,180,1,1,540,,
3,696916,10838,5,180,300,1,1,540,,
3,696980,5343,5,180,300,3,1,540,,
3,697568,7234,5,180,300,2,1,540,,
3,702375,8316,5,120,420,10,1,900,,
3,708616,10634,5,60,180,5,1,540,,
3,702466,5890,5,60,180,2,1,540,,
3,712925,5986,5,180,300,4,1,540,,
3,708616,10634,5,60,180,5,1,540,,
3,703783,6871,5,660,780,2,1,780,,
3,705445,4108,5,300,420,1,1,900,,
3,693171,10530,5,540,660,2,1,900,,
3,697774,7409,5,180,300,2,1,540,,
