StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0            0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S1         s          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S3         s          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S4         s          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S6         s          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F0         f          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F1         f          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F2         f          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F3         f          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F4         f          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F5         f          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F6         f          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F7         f          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F8         f          35.0       35.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F9         f          61.0       37.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F10        f          74.0       39.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F11        f          47.0       57.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F12        f          57.0       65.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F13        f          29.0       59.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F14        f          34.0       71.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F15        f          22.0       58.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F16        f          7.0        61.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F17        f          18.0       41.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F18        f          5.0        39.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F19        f          14.0       20.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F20        f          0.0        26.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F21        f          24.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F22        f          26.0       6.0        0.0        0.0             0.0           0            0.0        9999.0     0.0         
F23        f          34.0       20.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F24        f          41.0       5.0        0.0        0.0             0.0           0            0.0        9999.0     0.0         
F25        f          50.0       9.0        0.0        0.0             0.0           0            0.0        9999.0     0.0         
F26        f          61.0       14.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F27        f          62.0       21.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F28        f          74.0       30.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
C0         c          41.0       49.0       10.0       8.0             2.0           20           132.0      345.0      10.0        
C1         c          35.0       17.0       7.0        3.0             4.0           40           134.0      597.0      10.0        
C2         c          55.0       45.0       13.0       11.0            2.0           50           382.0      1083.0     10.0        
C3         c          55.0       20.0       19.0       7.0             12.0          30           817.0      999.0      10.0        
C4         c          15.0       30.0       26.0       13.0            13.0          45           137.0      651.0      10.0        
C5         c          25.0       30.0       3.0        3.0             0.0           40           507.0      989.0      10.0        
C6         c          20.0       50.0       5.0        2.0             3.0           30           138.0      326.0      10.0        
C7         c          10.0       43.0       9.0        2.0             7.0           30           143.0      511.0      10.0        
C8         c          55.0       60.0       16.0       15.0            1.0           40           525.0      965.0      10.0        
C9         c          30.0       60.0       16.0       8.0             8.0           20           605.0      903.0      10.0        
C10        c          20.0       65.0       12.0       4.0             8.0           50           700.0      1054.0     10.0        
C11        c          50.0       35.0       19.0       13.0            6.0           35           885.0      1091.0     10.0        
C12        c          30.0       25.0       23.0       19.0            4.0           50           128.0      482.0      10.0        
C13        c          15.0       10.0       20.0       13.0            7.0           25           158.0      552.0      10.0        
C14        c          30.0       5.0        8.0        1.0             7.0           30           813.0      1075.0     10.0        
C15        c          10.0       20.0       19.0       10.0            9.0           50           501.0      923.0      10.0        
C16        c          5.0        30.0       2.0        0.0             2.0           50           775.0      1061.0     10.0        
C17        c          20.0       40.0       12.0       6.0             6.0           30           417.0      731.0      10.0        
C18        c          15.0       60.0       17.0       4.0             13.0          50           219.0      609.0      10.0        
C19        c          45.0       65.0       9.0        6.0             3.0           35           725.0      955.0      10.0        
C20        c          45.0       20.0       11.0       5.0             6.0           20           135.0      589.0      10.0        
C21        c          45.0       10.0       18.0       4.0             14.0          45           723.0      1079.0     10.0        
C22        c          55.0       5.0        29.0       3.0             26.0          35           153.0      741.0      10.0        
C23        c          65.0       35.0       3.0        2.0             1.0           40           762.0      1076.0     10.0        
C24        c          65.0       20.0       6.0        2.0             4.0           20           150.0      474.0      10.0        
