StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S1         s          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S3         s          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S4         s          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S6         s          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS1      f          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS3      f          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS4      f          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS6      f          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F0         f          32.0       45.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F1         f          88.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F2         f          82.0       68.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F3         f          73.0       27.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F4         f          47.0       90.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F5         f          36.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F6         f          32.0       55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F7         f          42.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F8         f          27.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F9         f          41.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F10        f          51.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F11        f          75.0       59.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F12        f          19.0       34.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F13        f          0.0        48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F14        f          90.0       53.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F15        f          52.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F16        f          59.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F17        f          68.0       36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F18        f          66.0       70.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F19        f          49.0       13.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F20        f          70.0       64.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
C0         c          7.0        43.0       10.0       2.0        8.0        40.0       553.0      2810.0     90.0      
C1         c          60.0       82.0       20.0       15.0       5.0        40.0       192.0      1032.0     90.0      
C2         c          28.0       38.0       10.0       7.0        3.0        40.0       1647.0     2083.0     90.0      
C3         c          56.0       69.0       18.0       15.0       3.0        35.0       1482.0     2079.0     90.0      
C4         c          61.0       73.0       10.0       8.0        2.0        50.0       2000.0     2375.0     90.0      
C5         c          2.0        44.0       10.0       0.0        10.0       45.0       1402.0     2625.0     90.0      
C6         c          81.0       28.0       10.0       3.0        7.0        45.0       601.0      1462.0     90.0      
C7         c          32.0       69.0       23.0       11.0       12.0       25.0       1743.0     3174.0     90.0      
C8         c          60.0       80.0       10.0       8.0        2.0        35.0       1060.0     1576.0     90.0      
C9         c          85.0       33.0       20.0       8.0        12.0       20.0       2272.0     2483.0     90.0      
C10        c          91.0       32.0       17.0       6.0        11.0       45.0       283.0      2706.0     90.0      
C11        c          3.0        44.0       20.0       1.0        19.0       35.0       308.0      1032.0     90.0      
C12        c          7.0        38.0       24.0       4.0        20.0       40.0       2458.0     2713.0     90.0      
C13        c          75.0       52.0       26.0       18.0       8.0        25.0       691.0      1775.0     90.0      
C14        c          19.0       80.0       22.0       5.0        17.0       20.0       1565.0     1796.0     90.0      
C15        c          56.0       33.0       14.0       8.0        6.0        25.0       1444.0     2606.0     90.0      
C16        c          13.0       74.0       15.0       3.0        12.0       40.0       457.0      504.0      90.0      
C17        c          90.0       30.0       29.0       10.0       19.0       30.0       669.0      1371.0     90.0      
C18        c          102.0      28.0       15.0       4.0        11.0       40.0       2288.0     3180.0     90.0      
C19        c          70.0       52.0       30.0       22.0       8.0        30.0       263.0      548.0      90.0      
C20        c          70.0       61.0       23.0       20.0       3.0        40.0       500.0      1825.0     90.0      
C21        c          49.0       36.0       30.0       22.0       8.0        25.0       623.0      3316.0     90.0      
C22        c          65.0       83.0       26.0       20.0       6.0        25.0       953.0      3342.0     90.0      
C23        c          40.0       12.0       10.0       3.0        7.0        40.0       860.0      3036.0     90.0      
C24        c          41.0       27.0       17.0       11.0       6.0        35.0       1212.0     2206.0     90.0      
C25        c          29.0       52.0       10.0       6.0        4.0        35.0       911.0      2984.0     90.0      
C26        c          90.0       23.0       10.0       3.0        7.0        30.0       220.0      1708.0     90.0      
C27        c          31.0       34.0       12.0       11.0       1.0        40.0       1143.0     3123.0     90.0      
C28        c          53.0       85.0       28.0       17.0       11.0       40.0       1332.0     1689.0     90.0      
C29        c          56.0       39.0       13.0       9.0        4.0        35.0       2082.0     2800.0     90.0      
C30        c          9.0        44.0       31.0       6.0        25.0       35.0       1623.0     2864.0     90.0      
C31        c          71.0       56.0       11.0       9.0        2.0        45.0       483.0      794.0      90.0      
C32        c          36.0       64.0       23.0       13.0       10.0       30.0       526.0      2660.0     90.0      
C33        c          30.0       51.0       10.0       6.0        4.0        25.0       555.0      2759.0     90.0      
C34        c          6.0        38.0       30.0       5.0        25.0       30.0       2013.0     2860.0     90.0      
C35        c          59.0       66.0       29.0       26.0       3.0        45.0       823.0      2688.0     90.0      
C36        c          43.0       35.0       21.0       17.0       4.0        50.0       2832.0     3126.0     90.0      
C37        c          17.0       44.0       10.0       4.0        6.0        40.0       1522.0     2046.0     90.0      
C38        c          66.0       52.0       32.0       25.0       7.0        20.0       2880.0     3124.0     90.0      
C39        c          37.0       37.0       18.0       18.0       0.0        35.0       2644.0     3156.0     90.0      
C40        c          23.0       75.0       16.0       5.0        11.0       25.0       990.0      1315.0     90.0      
