StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S1         s          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S3         s          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S4         s          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S6         s          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS1      f          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS3      f          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS4      f          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS6      f          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F0         f          44.0       44.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F1         f          26.0       44.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F2         f          56.0       32.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F3         f          1.0        31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F4         f          50.0       89.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F5         f          53.0       71.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F6         f          71.0       37.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F7         f          73.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F8         f          55.0       15.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F9         f          60.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F10        f          67.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F11        f          0.0        51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F12        f          43.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F13        f          56.0       12.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F14        f          32.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F15        f          30.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F16        f          32.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F17        f          40.0       19.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F18        f          14.0       70.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F19        f          70.0       67.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F20        f          64.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
C0         c          93.0       36.0       22.0       9.0        13.0       30.0       542.0      815.0      10.0      
C1         c          61.0       91.0       10.0       7.0        3.0        50.0       437.0      672.0      10.0      
C2         c          63.0       78.0       6.0        5.0        1.0        45.0       415.0      859.0      10.0      
C3         c          60.0       18.0       19.0       6.0        13.0       20.0       163.0      736.0      10.0      
C4         c          42.0       48.0       25.0       22.0       3.0        20.0       210.0      686.0      10.0      
C5         c          92.0       30.0       10.0       3.0        7.0        35.0       662.0      764.0      10.0      
C6         c          93.0       27.0       16.0       5.0        11.0       20.0       431.0      800.0      10.0      
C7         c          57.0       60.0       12.0       11.0       1.0        45.0       750.0      793.0      10.0      
C8         c          47.0       29.0       21.0       13.0       8.0        35.0       874.0      877.0      10.0      
C9         c          26.0       45.0       9.0        5.0        4.0        40.0       640.0      714.0      10.0      
C10        c          16.0       79.0       14.0       3.0        11.0       35.0       742.0      1039.0     10.0      
C11        c          26.0       89.0       32.0       9.0        23.0       30.0       625.0      715.0      10.0      
C12        c          69.0       48.0       18.0       13.0       5.0        25.0       370.0      811.0      10.0      
C13        c          25.0       88.0       7.0        2.0        5.0        25.0       715.0      734.0      10.0      
C14        c          0.0        25.0       11.0       0.0        11.0       40.0       438.0      809.0      10.0      
C15        c          11.0       68.0       4.0        1.0        3.0        25.0       503.0      530.0      10.0      
C16        c          13.0       72.0       20.0       4.0        16.0       45.0       190.0      520.0      10.0      
C17        c          30.0       60.0       12.0       6.0        6.0        25.0       921.0      1010.0     10.0      
C18        c          10.0       20.0       4.0        2.0        2.0        30.0       348.0      871.0      10.0      
C19        c          69.0       96.0       18.0       13.0       5.0        45.0       478.0      668.0      10.0      
C20        c          40.0       15.0       16.0       6.0        10.0       45.0       369.0      653.0      10.0      
C21        c          55.0       46.0       29.0       24.0       5.0        20.0       120.0      799.0      10.0      
C22        c          15.0       84.0       19.0       3.0        16.0       30.0       235.0      265.0      10.0      
C23        c          61.0       50.0       16.0       13.0       3.0        20.0       250.0      455.0      10.0      
C24        c          88.0       32.0       24.0       9.0        15.0       30.0       175.0      360.0      10.0      
C25        c          53.0       14.0       40.0       11.0       29.0       30.0       584.0      852.0      10.0      
C26        c          69.0       22.0       6.0        2.0        4.0        25.0       312.0      660.0      10.0      
C27        c          61.0       16.0       11.0       3.0        8.0        45.0       759.0      889.0      10.0      
C28        c          43.0       53.0       14.0       11.0       3.0        35.0       845.0      993.0      10.0      
C29        c          73.0       43.0       25.0       15.0       10.0       35.0       735.0      802.0      10.0      
C30        c          54.0       37.0       2.0        1.0        1.0        20.0       757.0      905.0      10.0      
C31        c          43.0       13.0       12.0       4.0        8.0        30.0       822.0      906.0      10.0      
C32        c          64.0       88.0       7.0        5.0        2.0        40.0       596.0      827.0      10.0      
C33        c          56.0       50.0       25.0       22.0       3.0        30.0       646.0      891.0      10.0      
C34        c          82.0       29.0       31.0       11.0       20.0       30.0       327.0      400.0      10.0      
C35        c          51.0       41.0       38.0       31.0       7.0        40.0       533.0      907.0      10.0      
C36        c          18.0       79.0       22.0       5.0        17.0       50.0       497.0      701.0      10.0      
C37        c          20.0       75.0       14.0       4.0        10.0       50.0       326.0      853.0      10.0      
C38        c          92.0       33.0       28.0       10.0       18.0       35.0       410.0      671.0      10.0      
C39        c          12.0       75.0       19.0       3.0        16.0       35.0       391.0      840.0      10.0      
C40        c          3.0        56.0       19.0       1.0        18.0       45.0       106.0      686.0      10.0      
C41        c          91.0       35.0       5.0        2.0        3.0        25.0       240.0      247.0      10.0      
