StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S1         s          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S3         s          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S4         s          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S6         s          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS1      f          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS3      f          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS4      f          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS6      f          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F0         f          30.0       90.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F1         f          48.0       69.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F2         f          27.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F3         f          60.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F4         f          30.0       18.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F5         f          81.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F6         f          90.0       29.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F7         f          52.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F8         f          21.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F9         f          7.0        36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F10        f          50.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F11        f          56.0       58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F12        f          0.0        36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F13        f          41.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F14        f          19.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F15        f          48.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F16        f          69.0       16.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F17        f          45.0       84.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F18        f          13.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F19        f          65.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F20        f          0.0        77.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
C0         c          29.0       33.0       15.0       13.0       2.0        20.0       101.0      813.0      10.0      
C1         c          6.0        42.0       2.0        0.0        2.0        40.0       710.0      904.0      10.0      
C2         c          93.0       32.0       15.0       5.0        10.0       50.0       235.0      557.0      10.0      
C3         c          53.0       45.0       22.0       19.0       3.0        25.0       359.0      697.0      10.0      
C4         c          7.0        50.0       35.0       5.0        30.0       20.0       266.0      349.0      10.0      
C5         c          92.0       33.0       13.0       5.0        8.0        30.0       276.0      655.0      10.0      
C6         c          0.0        32.0       24.0       0.0        24.0       40.0       229.0      772.0      10.0      
C7         c          5.0        51.0       15.0       1.0        14.0       40.0       728.0      856.0      10.0      
C8         c          40.0       50.0       36.0       29.0       7.0        30.0       617.0      885.0      10.0      
C9         c          65.0       84.0       12.0       9.0        3.0        30.0       309.0      865.0      10.0      
C10        c          30.0       35.0       9.0        8.0        1.0        30.0       234.0      293.0      10.0      
C11        c          34.0       33.0       29.0       28.0       1.0        45.0       697.0      803.0      10.0      
C12        c          89.0       30.0       2.0        1.0        1.0        30.0       741.0      826.0      10.0      
C13        c          42.0       7.0        16.0       3.0        13.0       35.0       736.0      950.0      10.0      
C14        c          16.0       76.0       31.0       7.0        24.0       35.0       152.0      858.0      10.0      
C15        c          12.0       70.0       26.0       4.0        22.0       45.0       495.0      822.0      10.0      
C16        c          41.0       64.0       18.0       12.0       6.0        40.0       291.0      567.0      10.0      
C17        c          10.0       73.0       26.0       4.0        22.0       40.0       463.0      702.0      10.0      
C18        c          45.0       8.0        21.0       4.0        17.0       45.0       537.0      808.0      10.0      
C19        c          25.0       57.0       22.0       10.0       12.0       35.0       401.0      743.0      10.0      
C20        c          44.0       10.0       20.0       5.0        15.0       20.0       134.0      989.0      10.0      
C21        c          0.0        29.0       5.0        0.0        5.0        40.0       281.0      929.0      10.0      
C22        c          16.0       45.0       23.0       8.0        15.0       40.0       545.0      776.0      10.0      
C23        c          16.0       78.0       16.0       3.0        13.0       40.0       761.0      839.0      10.0      
C24        c          53.0       46.0       25.0       22.0       3.0        30.0       651.0      725.0      10.0      
C25        c          44.0       31.0       15.0       11.0       4.0        35.0       351.0      995.0      10.0      
C26        c          42.0       63.0       16.0       11.0       5.0        40.0       327.0      598.0      10.0      
C27        c          29.0       33.0       7.0        6.0        1.0        30.0       478.0      599.0      10.0      
C28        c          65.0       36.0       22.0       12.0       10.0       45.0       498.0      542.0      10.0      
C29        c          35.0       33.0       28.0       26.0       2.0        30.0       314.0      977.0      10.0      
C30        c          92.0       36.0       10.0       4.0        6.0        45.0       243.0      315.0      10.0      
C31        c          8.0        45.0       11.0       2.0        9.0        45.0       538.0      705.0      10.0      
C32        c          13.0       44.0       33.0       10.0       23.0       35.0       484.0      826.0      10.0      
C33        c          96.0       32.0       29.0       10.0       19.0       35.0       405.0      589.0      10.0      
C34        c          0.0        36.0       33.0       0.0        33.0       35.0       221.0      814.0      10.0      
C35        c          73.0       48.0       2.0        1.0        1.0        40.0       411.0      531.0      10.0      
C36        c          16.0       74.0       19.0       4.0        15.0       25.0       372.0      646.0      10.0      
C37        c          0.0        45.0       13.0       0.0        13.0       40.0       470.0      747.0      10.0      
C38        c          56.0       75.0       5.0        4.0        1.0        40.0       458.0      991.0      10.0      
C39        c          17.0       50.0       15.0       5.0        10.0       40.0       363.0      900.0      10.0      
C40        c          57.0       47.0       15.0       12.0       3.0        45.0       112.0      937.0      10.0      
C41        c          4.0        18.0       37.0       8.0        29.0       35.0       483.0      689.0      10.0      
