StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S1         s          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S3         s          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S4         s          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S6         s          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS1      f          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS3      f          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS4      f          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS6      f          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F0         f          42.0       53.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F1         f          14.0       19.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F2         f          34.0       58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F3         f          24.0       26.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F4         f          14.0       55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F5         f          1.0        37.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F6         f          0.0        16.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F7         f          70.0       30.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F8         f          32.0       71.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F9         f          53.0       33.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F10        f          28.0       71.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F11        f          63.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F12        f          17.0       36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F13        f          29.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F14        f          39.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F15        f          44.0       5.0        0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F16        f          29.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F17        f          61.0       67.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F18        f          49.0       64.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F19        f          5.0        43.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F20        f          49.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
C0         c          2.0        77.0       21.0       1.0        20.0       20.0       166.0      277.0      10.0      
C1         c          38.0       56.0       23.0       16.0       7.0        45.0       240.0      254.0      10.0      
C2         c          44.0       3.0        1.0        0.0        1.0        35.0       149.0      266.0      10.0      
C3         c          22.0       45.0       9.0        4.0        5.0        25.0       258.0      300.0      10.0      
C4         c          27.0       38.0       20.0       14.0       6.0        30.0       240.0      288.0      10.0      
C5         c          48.0       59.0       9.0        7.0        2.0        45.0       181.0      224.0      10.0      
C6         c          67.0       26.0       24.0       9.0        15.0       30.0       157.0      221.0      10.0      
C7         c          46.0       17.0       10.0       4.0        6.0        35.0       164.0      215.0      10.0      
C8         c          13.0       22.0       11.0       6.0        5.0        25.0       143.0      312.0      10.0      
C9         c          42.0       19.0       13.0       6.0        7.0        35.0       163.0      260.0      10.0      
C10        c          42.0       36.0       1.0        1.0        0.0        40.0       193.0      224.0      10.0      
C11        c          32.0       3.0        11.0       1.0        10.0       25.0       304.0      317.0      10.0      
C12        c          25.0       3.0        9.0        1.0        8.0        25.0       215.0      307.0      10.0      
C13        c          31.0       18.0       9.0        5.0        4.0        35.0       251.0      260.0      10.0      
C14        c          36.0       77.0       11.0       5.0        6.0        40.0       250.0      316.0      10.0      
C15        c          49.0       15.0       14.0       4.0        10.0       30.0       153.0      246.0      10.0      
C16        c          63.0       27.0       2.0        1.0        1.0        35.0       229.0      238.0      10.0      
C17        c          12.0       49.0       12.0       3.0        9.0        50.0       176.0      239.0      10.0      
C18        c          24.0       20.0       16.0       13.0       3.0        40.0       168.0      199.0      10.0      
C19        c          67.0       41.0       17.0       10.0       7.0        45.0       177.0      323.0      10.0      
C20        c          37.0       55.0       13.0       9.0        4.0        50.0       144.0      153.0      10.0      
C21        c          61.0       34.0       21.0       12.0       9.0        40.0       124.0      323.0      10.0      
C22        c          55.0       21.0       12.0       5.0        7.0        40.0       148.0      178.0      10.0      
C23        c          67.0       31.0       10.0       5.0        5.0        30.0       185.0      207.0      10.0      
C24        c          24.0       16.0       30.0       20.0       10.0       45.0       176.0      297.0      10.0      
C25        c          28.0       32.0       32.0       28.0       4.0        45.0       209.0      294.0      10.0      
C26        c          38.0       22.0       32.0       19.0       13.0       35.0       230.0      260.0      10.0      
C27        c          24.0       31.0       10.0       8.0        2.0        35.0       171.0      270.0      10.0      
C28        c          18.0       45.0       24.0       10.0       14.0       35.0       205.0      267.0      10.0      
C29        c          45.0       66.0       14.0       10.0       4.0        50.0       211.0      312.0      10.0      
C30        c          2.0        55.0       15.0       1.0        14.0       20.0       211.0      218.0      10.0      
C31        c          37.0       22.0       23.0       14.0       9.0        40.0       261.0      320.0      10.0      
C32        c          19.0       7.0        9.0        3.0        6.0        40.0       157.0      197.0      10.0      
C33        c          67.0       5.0        2.0        0.0        2.0        35.0       224.0      226.0      10.0      
C34        c          47.0       15.0       18.0       6.0        12.0       30.0       206.0      316.0      10.0      
C35        c          5.0        65.0       5.0        0.0        5.0        20.0       159.0      267.0      10.0      
C36        c          15.0       3.0        2.0        0.0        2.0        40.0       127.0      277.0      10.0      
C37        c          43.0       48.0       25.0       22.0       3.0        25.0       162.0      236.0      10.0      
C38        c          33.0       25.0       16.0       12.0       4.0        25.0       204.0      226.0      10.0      
C39        c          33.0       50.0       8.0        5.0        3.0        25.0       267.0      325.0      10.0      
C40        c          20.0       28.0       24.0       17.0       7.0        30.0       146.0      256.0      10.0      
C41        c          32.0       32.0       22.0       22.0       0.0        50.0       155.0      319.0      10.0      
