StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S1         s          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S3         s          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S4         s          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S6         s          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS1      f          50.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS3      f          25.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS4      f          75.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS6      f          50.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F0         f          29.0       19.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F1         f          27.0       32.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F2         f          28.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F3         f          13.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F4         f          39.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F5         f          24.0       5.0        0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F6         f          43.0       39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F7         f          38.0       20.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F8         f          44.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F9         f          6.0        25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F10        f          58.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F11        f          35.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F12        f          73.0       29.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F13        f          47.0       37.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F14        f          37.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F15        f          48.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F16        f          24.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F17        f          38.0       27.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F18        f          21.0       48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F19        f          66.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
F20        f          32.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0       
C0         c          17.0       57.0       20.0       6.0        14.0       35.0       255.0      303.0      10.0      
C1         c          43.0       20.0       26.0       12.0       14.0       35.0       232.0      271.0      10.0      
C2         c          37.0       12.0       21.0       7.0        14.0       25.0       216.0      327.0      10.0      
C3         c          52.0       36.0       2.0        1.0        1.0        45.0       132.0      243.0      10.0      
C4         c          57.0       39.0       1.0        1.0        0.0        30.0       233.0      268.0      10.0      
C5         c          43.0       3.0        20.0       1.0        19.0       35.0       235.0      322.0      10.0      
C6         c          2.0        24.0       8.0        1.0        7.0        30.0       193.0      201.0      10.0      
C7         c          23.0       30.0       20.0       15.0       5.0        35.0       194.0      297.0      10.0      
C8         c          21.0       54.0       9.0        4.0        5.0        45.0       159.0      204.0      10.0      
C9         c          40.0       46.0       12.0       10.0       2.0        45.0       141.0      276.0      10.0      
C10        c          65.0       3.0        14.0       1.0        13.0       40.0       136.0      315.0      10.0      
C11        c          53.0       3.0        4.0        0.0        4.0        40.0       229.0      288.0      10.0      
C12        c          7.0        42.0       30.0       5.0        25.0       30.0       139.0      244.0      10.0      
C13        c          17.0       46.0       9.0        3.0        6.0        35.0       157.0      178.0      10.0      
C14        c          67.0       3.0        18.0       1.0        17.0       40.0       132.0      223.0      10.0      
C15        c          35.0       35.0       23.0       23.0       0.0        20.0       183.0      276.0      10.0      
C16        c          58.0       61.0       4.0        4.0        0.0        30.0       249.0      278.0      10.0      
C17        c          17.0       19.0       26.0       23.0       3.0        35.0       128.0      191.0      10.0      
C18        c          53.0       12.0       17.0       4.0        13.0       35.0       130.0      258.0      10.0      
C19        c          28.0       57.0       18.0       9.0        9.0        30.0       280.0      310.0      10.0      
C20        c          22.0       37.0       15.0       9.0        6.0        45.0       187.0      280.0      10.0      
C21        c          20.0       33.0       15.0       9.0        6.0        30.0       188.0      291.0      10.0      
C22        c          21.0       48.0       5.0        2.0        3.0        30.0       128.0      206.0      10.0      
C23        c          17.0       42.0       23.0       9.0        14.0       40.0       187.0      266.0      10.0      
C24        c          30.0       66.0       29.0       13.0       16.0       30.0       149.0      211.0      10.0      
C25        c          28.0       5.0        5.0        1.0        4.0        45.0       234.0      253.0      10.0      
C26        c          44.0       3.0        28.0       2.0        26.0       50.0       232.0      284.0      10.0      
C27        c          48.0       72.0       23.0       15.0       8.0        35.0       187.0      258.0      10.0      
C28        c          35.0       9.0        12.0       3.0        9.0        40.0       131.0      266.0      10.0      
C29        c          23.0       43.0       15.0       8.0        7.0        40.0       242.0      268.0      10.0      
C30        c          45.0       22.0       1.0        0.0        1.0        35.0       212.0      261.0      10.0      
C31        c          27.0       20.0       13.0       10.0       3.0        30.0       176.0      218.0      10.0      
C32        c          30.0       34.0       16.0       14.0       2.0        30.0       277.0      293.0      10.0      
C33        c          50.0       27.0       13.0       7.0        6.0        40.0       241.0      248.0      10.0      
C34        c          32.0       28.0       18.0       16.0       2.0        40.0       161.0      274.0      10.0      
C35        c          28.0       59.0       14.0       7.0        7.0        30.0       178.0      227.0      10.0      
C36        c          9.0        5.0        21.0       12.0       9.0        50.0       127.0      193.0      10.0      
C37        c          40.0       63.0       19.0       12.0       7.0        30.0       176.0      198.0      10.0      
C38        c          32.0       49.0       28.0       18.0       10.0       30.0       176.0      294.0      10.0      
C39        c          32.0       60.0       23.0       12.0       11.0       40.0       179.0      180.0      10.0      
C40        c          27.0       56.0       19.0       9.0        10.0       50.0       274.0      318.0      10.0      
C41        c          18.0       25.0       9.0        6.0        3.0        40.0       155.0      269.0      10.0      
